target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
atlanterhavet,stillehavetatlanterhavet,kjendisatlanterhavet,stillehavet,kjendis
atmosfære,miljøatmosfære,jobbatmosfære,miljø,jobb
autoritet,jurisdiksjonautoritet,svulstautoritet,jurisdiksjon,svulst
avfall,søppelavfall,siavfall,søppel,si
avgang,ankomstavgang,svinekjøttavgang,ankomst,svinekjøtt
avis,artikkelavis,lojalitetavis,artikkel,lojalitet
avskjedigelse,oppsigelseavskjedigelse,heltavskjedigelse,oppsigelse,helt
avsnitt,seksjonavsnitt,takknemligavsnitt,seksjon,takknemlig
avtale,kontraktavtale,planteavtale,kontrakt,plante
bacon,ristet brødbacon,forutbestemtbacon,ristet brød,forutbestemt
baderom,dusjbaderom,skapebaderom,dusj,skape
bag,eskebag,nødvendigbag,eske,nødvendig
bakgate,hjørnebakgate,økebakgate,hjørne,øke
bakside,forsidebakside,amatørbakside,forside,amatør
band,orkesterband,utmerketband,orkester,utmerket
bar,klubbbar,mentalbar,klubb,mental
barn,babybarn,vindbarn,baby,vind
barndom,ungdombarndom,lovbarndom,ungdom,lov
baseball,stadionbaseball,engelbaseball,stadion,engel
bataljon,regimentbataljon,kanelbataljon,regiment,kanel
batman,supermannbatman,hvilebatman,supermann,hvile
be om,krevebe om,kjemibe om,kreve,kjemi
bedrageri,konspirasjonbedrageri,tunfiskbedrageri,konspirasjon,tunfisk
begivenhet,fenomenbegivenhet,dyrtbegivenhet,fenomen,dyrt
begrave,gravebegrave,proteinbegrave,grave,protein
begravelse,kistebegravelse,galskapbegravelse,kiste,galskap
begrunnelse,årsakenbegrunnelse,barnehjembegrunnelse,årsaken,barnehjem
behandling,terapibehandling,smilbehandling,terapi,smil
beholde,holdebeholde,administrasjonbeholde,holde,administrasjon
bekrefte,bekreftelsebekrefte,herligbekrefte,bekreftelse,herlig
bekrefte.1,sjekkebekrefte,pensjonbekrefte,sjekke,pensjon
bekymre,bekymringbekymre,områdebekymre,bekymring,område
belønning,bonusbelønning,sekundærbelønning,bonus,sekundær
beløp,sumbeløp,stolthetbeløp,sum,stolthet
bemerkelsesverdig,eksepsjonellbemerkelsesverdig,supermannbemerkelsesverdig,eksepsjonell,supermann
berømt,populærberømt,bombeberømt,populær,bombe
beskjed,advarselbeskjed,fattigdombeskjed,advarsel,fattigdom
beskjeden,ydmykbeskjeden,drosjebeskjeden,ydmyk,drosje
beskrivelse,profilbeskrivelse,landbeskrivelse,profil,land
besluttsomhet,motbesluttsomhet,kjedebesluttsomhet,mot,kjede
bestemor,bestefarbestemor,vanskeligbestemor,bestefar,vanskelig
besvare,svarbesvare,øyebesvare,svar,øye
betydning,betydningsfullbetydning,snakkebetydning,betydningsfull,snakke
bevis,bevisførselbevis,ekstremtbevis,bevisførsel,ekstremt
bil,kjøretøybil,hallobil,kjøretøy,hallo
billig,dyrtbillig,tilgivelsebillig,dyrt,tilgivelse
biologi,kjemibiologi,danserbiologi,kjemi,danser
biologisk,kjemiskbiologisk,washingtonbiologisk,kjemisk,washington
blad,lekeguttblad,metodeblad,lekegutt,metode
blanding,kombinasjonblanding,novemberblanding,kombinasjon,november
blomst,planteblomst,motivblomst,plante,motiv
blå,brunblå,håpblå,brun,håp
blåmerke,ripeblåmerke,avbryteblåmerke,ripe,avbryte
bok,bibelbok,ekornbok,bibel,ekorn
bomull,silkebomull,hevnbomull,silke,hevn
borgermester,sheriffborgermester,bevareborgermester,sheriff,bevare
bortføre,kidnappebortføre,støvelbortføre,kidnappe,støvel
boston,washingtonboston,trettboston,washington,trett
bred,smalbred,edrubred,smal,edru
brensel,gassbrensel,tablettbrensel,gass,tablett
brev,telegrambrev,riflebrev,telegram,rifle
bror,søsterbror,kommentarbror,søster,kommentar
brud,brudgombrud,sørligbrud,brudgom,sørlig
bruk,anvendebruk,smørbrødbruk,anvende,smørbrød
brus,limonadebrus,dronningbrus,limonade,dronning
bryllup,forlovelsebryllup,markbryllup,forlovelse,mark
bryst,magebryst,få tilbryst,mage,få til
bunn,toppbunn,sjekkebunn,topp,sjekke
buss,togbuss,barnebarnbuss,tog,barnebarn
by,hovedstadby,klageby,hovedstad,klage
bygge,konstruksjonbygge,kamerabygge,konstruksjon,kamera
bygning,tårnbygning,varmbygning,tårn,varm
byrå,firmabyrå,baronbyrå,firma,baron
båt,undervannsbåtbåt,endeligbåt,undervannsbåt,endelig
camping,piknikcamping,flertallcamping,piknik,flertall
centimeter,milcentimeter,i livecentimeter,mil,i live
cerebral,hjernecerebral,dårligcerebral,hjerne,dårlig
champagne,vinchampagne,nærchampagne,vin,nær
cowboy,rodeocowboy,silkecowboy,rodeo,silke
dal,ørkendal,dosedal,ørken,dose
dame,lorddame,nyttigdame,lord,nyttig
danse,danserdanse,advokatdanse,danser,advokat
datamaskin,programvaredatamaskin,bestandigdatamaskin,programvare,bestandig
definisjon,konseptdefinisjon,studentdefinisjon,konsept,student
dekk,hyttedekk,aktivdekk,hytte,aktiv
del,fragmentdel,av og tildel,fragment,av og til
demokrati,frihetdemokrati,fyrdemokrati,frihet,fyr
demonstrasjon,protestdemonstrasjon,barnepikedemonstrasjon,protest,barnepike
departement,ambassadedepartement,innsedepartement,ambassade,innse
depresjon,stressdepresjon,bjørndepresjon,stress,bjørn
der,herder,ufoder,her,ufo
desember,novemberdesember,gamblingdesember,november,gambling
detektiv,agentdetektiv,bokstaveligdetektiv,agent,bokstavelig
dikt,tekstdikt,bergdikt,tekst,berg
ding,pingding,garantiding,ping,garanti
diskusjon,samtalediskusjon,elendigdiskusjon,samtale,elendig
distrikt,fylkedistrikt,drapsmanndistrikt,fylke,drapsmann
divisjon,enhetdivisjon,vaginadivisjon,enhet,vagina
djevel,engeldjevel,spørsmåldjevel,engel,spørsmål
doktor,kirurgdoktor,bedriftdoktor,kirurg,bedrift
dokument,fildokument,kirurgdokument,fil,kirurg
dollar,punddollar,forfatterdollar,pund,forfatter
donasjon,veldedighetdonasjon,dagligdonasjon,veldedighet,daglig
dra,dyttedra,turneringdra,dytte,turnering
drepe,giftdrepe,uvanligdrepe,gift,uvanlig
drøm,marerittdrøm,normaltdrøm,mareritt,normalt
dum,naivdum,glassdum,naiv,glass
dumhet,galskapdumhet,tekstdumhet,galskap,tekst
dynamitt,kruttdynamitt,skiltdynamitt,krutt,skilt
dyr,beistdyr,gratuleredyr,beist,gratulere
dårlig,goddårlig,konspirasjondårlig,god,konspirasjon
dø,lidedø,fenomendø,lide,fenomen
død,i livedød,sett inndød,i live,sett inn
dømme,domstoldømme,hyggeligdømme,domstol,hyggelig
dør,vindudør,bevisførseldør,vindu,bevisførsel
døv,blinddøv,frihetdøv,blind,frihet
ed,svergeed,konkurranseed,sverge,konkurranse
effekt,innflytelseeffekt,bolleeffekt,innflytelse,bolle
effektiv,nyttigeffektiv,troféeffektiv,nyttig,trofé
egentlig,faktiskegentlig,forsideegentlig,faktisk,forside
egg,redeegg,mafiaegg,rede,mafia
eier,eiendomeier,desserteier,eiendom,dessert
ekkel,skittenekkel,jordskjelvekkel,skitten,jordskjelv
eksplodere,bristeeksplodere,eksepsjonelleksplodere,briste,eksepsjonell
eksplosiv,bombeeksplosiv,jubileumeksplosiv,bombe,jubileum
eksplosjon,jordskjelveksplosjon,hjelpeløseksplosjon,jordskjelv,hjelpeløs
ekteskap,skilsmisseekteskap,enhetekteskap,skilsmisse,enhet
elegant,fasjonabelelegant,herelegant,fasjonabel,her
elektrisitet,strømelektrisitet,årsakenelektrisitet,strøm,årsaken
elektrisk,magnetiskelektrisk,oppgaveelektrisk,magnetisk,oppgave
element,faktorelement,millionærelement,faktor,millionær
elendighet,fattigdomelendighet,middagelendighet,fattigdom,middag
elsker,elskerinneelsker,forfalskningelsker,elskerinne,forfalskning
emosjonell,mentalemosjonell,fastemosjonell,mental,fast
energi,maktenergi,kjøkkensjefenergi,makt,kjøkkensjef
enhet,chipenhet,skikkeligenhet,chip,skikkelig
enkel,enkeltenkel,trygghetenkel,enkelt,trygghet
enorm,storenorm,datterenorm,stor,datter
ensom,aleneensom,internasjonalensom,alene,internasjonal
entreprenør,millionærentreprenør,togentreprenør,millionær,tog
epidemi,pestepidemi,å seepidemi,pest,å se
episode,serieepisode,sjøepisode,serie,sjø
ereksjon,orgasmeereksjon,renereksjon,orgasme,ren
erstatning,erstatteerstatning,spennendeerstatning,erstatte,spennende
et sted,andre stederet sted,tyveriet sted,andre steder,tyveri
etterforske,kontrollereetterforske,anatomietterforske,kontrollere,anatomi
etterforsker,analytikeretterforsker,skjørtetterforsker,analytiker,skjørt
etternavn,kallenavnetternavn,læreetternavn,kallenavn,lære
evaluering,observasjonevaluering,velgeevaluering,observasjon,velge
evnen,kapasitetevnen,stresskoffertevnen,kapasitet,stresskoffert
faks,postfaks,spillefaks,post,spille
faktisk,bokstaveligfaktisk,i dagfaktisk,bokstavelig,i dag
falsk,forfalskningfalsk,mandagfalsk,forfalskning,mandag
familie,klanfamilie,luftfamilie,klan,luft
fange,gisselfange,sladderfange,gissel,sladder
fantasi,virkelighetfantasi,elvfantasi,virkelighet,elv
fantastisk,herligfantastisk,gjengfantastisk,herlig,gjeng
fantastisk.1,imponerendefantastisk,motstandfantastisk,imponerende,motstand
far,morfar,marsfar,mor,mars
fare,risikofare,papirfare,risiko,papir
farlig,risikabeltfarlig,skilsmissefarlig,risikabelt,skilsmisse
fatal,dødeligfatal,nåfatal,dødelig,nå
feber,hostefeber,maktfeber,hoste,makt
feil,avvikfeil,kidnappefeil,avvik,kidnappe
fengsel,cellefengsel,forberedelsefengsel,celle,forberedelse
fengsling,strafffengsling,tankfengsling,straff,tank
ferie,julferie,kollegaferie,jul,kollega
fest,mottagelsefest,fokuserefest,mottagelse,fokusere
festival,karnevalfestival,løpefestival,karneval,løpe
fetter,slektningfetter,evolusjonfetter,slektning,evolusjon
fiasko,suksessfiasko,musfiasko,suksess,mus
film,pornofilm,permisjonfilm,porno,permisjon
finansiell,banktjenesterfinansiell,kroppfinansiell,banktjenester,kropp
finansiering,budsjettfinansiering,bibliotekfinansiering,budsjett,bibliotek
finansiering.1,økonomiskfinansiering,klatrefinansiering,økonomisk,klatre
fingeravtrykk,dnafingeravtrykk,frittfingeravtrykk,dna,fritt
finne,søkefinne,diplomfinne,søke,diplom
fire,tofire,mesterfire,to,mester
fisk,haifisk,medfølendefisk,hai,medfølende
fiske,jaktefiske,lojalfiske,jakte,lojal
fjell,høydefjell,lyttefjell,høyde,lytte
fjerde,tredjefjerde,endringfjerde,tredje,endring
fjerdedel,halvfjerdedel,tvilfjerdedel,halv,tvil
fjern,nærfjern,romfjern,nær,rom
fjernsyn,radiofjernsyn,tilfluktsstedfjernsyn,radio,tilfluktssted
flamme,brannflamme,balanseflamme,brann,balanse
flaske,glassflaske,pingflaske,glass,ping
flate,lagflate,banktjenesterflate,lag,banktjenester
flott,utmerketflott,fingerflott,utmerket,finger
flukt,flykteflukt,tørflukt,flykte,tør
fly,landfly,pulsfly,land,puls
flygning,landingflygning,stilleflygning,landing,stille
flyplass,terminalflyplass,herligflyplass,terminal,herlig
flåte,marineflåte,fantasiflåte,marine,fantasi
folkemengde,publikumfolkemengde,advarselfolkemengde,publikum,advarsel
for evig,evigfor evig,smalfor evig,evig,smal
forbedring,endringforbedring,rodeoforbedring,endring,rodeo
forberede,klarforberede,sannsynlighetforberede,klar,sannsynlighet
forbindelse,tilknytingforbindelse,toalettforbindelse,tilknyting,toalett
forbli,oppholde segforbli,marerittforbli,oppholde seg,mareritt
forbruke,avfallforbruke,paradisforbruke,avfall,paradis
forbrytelse,syndforbrytelse,spikerforbrytelse,synd,spiker
forbryter,tyvforbryter,andre stederforbryter,tyv,andre steder
forby,forbudtforby,diamantforby,forbudt,diamant
foredrag,seminarforedrag,analytikerforedrag,seminar,analytiker
foreldre,voksenforeldre,i morgenforeldre,voksen,i morgen
foreslås,fremstilleforeslås,katolikkforeslås,fremstille,katolikk
forfatter,dikterforfatter,leppeforfatter,dikter,leppe
forfriske,ferskforfriske,materieforfriske,fersk,materie
forlate,permisjonforlate,skittenforlate,permisjon,skitten
fornærme,fornærmelsefornærme,førstfornærme,fornærmelse,først
forræder,spionforræder,reklameforræder,spion,reklame
forsker,geniforsker,sultforsker,geni,sult
forstyrre,avbryteforstyrre,skjermforstyrre,avbryte,skjerm
forstå,innseforstå,brannforstå,innse,brann
forsvare,beskytteforsvare,entusiasmeforsvare,beskytte,entusiasme
forsvinning,dødforsvinning,modellforsvinning,død,modell
forsøk,prøveforsøk,tilhengerforsøk,prøve,tilhenger
fort,langsomfort,magifort,langsom,magi
fortelle,sifortelle,fysikkfortelle,si,fysikk
fortid,framtidfortid,genifortid,framtid,geni
fortsatt,alleredefortsatt,fødselfortsatt,allerede,fødsel
fortsette,gå viderefortsette,føderalfortsette,gå videre,føderal
forvente,venteforvente,radiusforvente,vente,radius
forvirring,kaosforvirring,kabelforvirring,kaos,kabel
fotball,basketballfotball,gravefotball,basketball,grave
foto,bildefoto,oppholde segfoto,bilde,oppholde seg
fotograf,autograffotograf,kredittfotograf,autograf,kreditt
fransk,engelskfransk,høyrefransk,engelsk,høyre
fravær,tilstedeværelsefravær,dragefravær,tilstedeværelse,drage
fremgangsmåte,prosessfremgangsmåte,varmfremgangsmåte,prosess,varm
frivillig,av seg selvfrivillig,portalfrivillig,av seg selv,portal
frokost,middagfrokost,ondfrokost,middag,ond
frukt,eplefrukt,hjelmfrukt,eple,hjelm
frykt,skrekkfrykt,prosjektfrykt,skrekk,prosjekt
fryktelig,forferdeligfryktelig,vaktfryktelig,forferdelig,vakt
fryse,smeltefryse,stortingetfryse,smelte,stortinget
fugl,sommerfuglfugl,kommandofugl,sommerfugl,kommando
full,edrufull,talefull,edru,tale
full.1,tomfull,verktøyfull,tom,verktøy
fullstendig,totalfullstendig,sjelfullstendig,total,sjel
funksjonell,operativfunksjonell,navnfunksjonell,operativ,navn
fysisk,seksuellfysisk,reddefysisk,seksuell,redde
føderasjon,koloniføderasjon,regnføderasjon,koloni,regn
fødselsdag,jubileumfødselsdag,syndfødselsdag,jubileum,synd
følelse,inntrykkfølelse,piknikfølelse,inntrykk,piknik
følsom,delikatfølsom,åpenbaringfølsom,delikat,åpenbaring
gaffel,skjegaffel,vårgaffel,skje,vår
gal,paranoidgal,dekkegal,paranoid,dekke
galakse,universgalakse,positivgalakse,univers,positiv
garasje,verkstedgarasje,tapergarasje,verksted,taper
gate,veigate,opereregate,vei,operere
gave,komplimentgave,utegave,kompliment,ute
generell,naturliggenerell,kavalerigenerell,naturlig,kavaleri
gi,by pågi,buskgi,by på,busk
gi.1,muliggjøregi,overnaturliggi,muliggjøre,overnaturlig
gift,singelgift,filosofigift,singel,filosofi
gitar,pianogitar,aldrigitar,piano,aldri
gjemme seg,dekkegjemme seg,billettgjemme seg,dekke,billett
gjerde,vegggjerde,smeltegjerde,vegg,smelte
gjøre,utføregjøre,tredjegjøre,utføre,tredje
glede,nyteglede,selgerglede,nyte,selger
global,nasjonalglobal,pistolglobal,nasjonal,pistol
godkjenning,tillatelsegodkjenning,urimeliggodkjenning,tillatelse,urimelig
gorilla,apegorilla,ankomstgorilla,ape,ankomst
gram,kilogram,gjestfrihetgram,kilo,gjestfrihet
gratis,frittgratis,ledergratis,fritt,leder
gravplass,gravgravplass,anvendegravplass,grav,anvende
greit,okgreit,kontrolleregreit,ok,kontrollere
gresk,romerskgresk,gulvgresk,romersk,gulv
grevinne,barongrevinne,regelgrevinne,baron,regel
gris,kugris,kapasitetgris,ku,kapasitet
grunnlov,lovgrunnlov,stillehavetgrunnlov,lov,stillehavet
gruppe,gjenggruppe,naturliggruppe,gjeng,naturlig
grusom,brutalgrusom,teknologigrusom,brutal,teknologi
grusomhet,ondgrusomhet,junigrusomhet,ond,juni
guddommelig,gudguddommelig,sommerguddommelig,gud,sommer
gul,rødgul,mategul,rød,mate
gutt,jentegutt,ukomfortabelgutt,jente,ukomfortabel
gå,gå inngå,horngå,gå inn,horn
gå.1,løpegå,kvantitetgå,løpe,kvantitet
gå i stykker,knusegå i stykker,stadiongå i stykker,knuse,stadion
ha det,halloha det,nyreha det,hallo,nyre
hallusinasjon,illusjonhallusinasjon,strømhallusinasjon,illusjon,strøm
halskjede,ringhalskjede,fylkehalskjede,ring,fylke
hamburger,smørbrødhamburger,politikkhamburger,smørbrød,politikk
hammer,stanghammer,konvolutthammer,stang,konvolutt
handling,gesthandling,basehandling,gest,base
hard,vanskelighard,fremstillehard,vanskelig,fremstille
harmoni,balanseharmoni,ambassadeharmoni,balanse,ambassade
hastighet,avstandhastighet,inspirerehastighet,avstand,inspirere
hatt,hjelmhatt,medisinskhatt,hjelm,medisinsk
hav,sjøhav,profilhav,sjø,profil
havn,bukthavn,limonadehavn,bukt,limonade
heks,forbannelseheks,betongheks,forbannelse,betong
helbrede,komme seghelbrede,bordhelbrede,komme seg,bord
helikopter,ambulansehelikopter,vekthelikopter,ambulanse,vekt
helvete,paradishelvete,tillatehelvete,paradis,tillate
hengivenhet,gjengivelsehengivenhet,stempelhengivenhet,gjengivelse,stempel
henrettelse,henginghenrettelse,generatorhenrettelse,henging,generator
herlighet,herligherlighet,atomiskherlighet,herlig,atomisk
heroin,kokainheroin,stoltheroin,kokain,stolt
hest,eselhest,komfortabelhest,esel,komfortabel
hilse på,gratulerehilse på,askehilse på,gratulere,aske
himmelsk,himmelhimmelsk,eiendomhimmelsk,himmel,eiendom
hiv,aidshiv,tålmodighethiv,aids,tålmodighet
hodeskalle,beinhodeskalle,faktiskhodeskalle,bein,faktisk
holdning,meningholdning,dyrehageholdning,mening,dyrehage
homofil,lesbiskhomofil,kolonihomofil,lesbisk,koloni
hoppe,klatrehoppe,whiskyhoppe,klatre,whisky
hovedkvarter,basehovedkvarter,barehovedkvarter,base,bare
hovedvei,veihovedvei,sumhovedvei,vei,sum
hull,sprekkhull,dikterhull,sprekk,dikter
hummer,tunfiskhummer,bibelhummer,tunfisk,bibel
hundre,tusenhundre,raketthundre,tusen,rakett
hunn,hannhunn,knusehunn,hann,knuse
huseier,leietakerhuseier,terminalhuseier,leietaker,terminal
hushjelp,barnepikehushjelp,paranoidhushjelp,barnepike,paranoid
huske,glemmehuske,akutthuske,glemme,akutt
husly,tilfluktsstedhusly,personhusly,tilfluktssted,person
hydrogen,karbonhydrogen,bildehydrogen,karbon,bilde
hyggelig,komfortabelhyggelig,kandidathyggelig,komfortabel,kandidat
håndkle,teppehåndkle,marinehåndkle,teppe,marine
hæren,legionhæren,ristet brødhæren,legion,ristet brød
høre,lyttehøre,brillerhøre,lytte,briller
høst,vårhøst,oppmerksomhethøst,vår,oppmerksomhet
høy,lavhøy,nektehøy,lav,nekte
høyde,vekthøyde,bekymrethøyde,vekt,bekymret
høyhet,majestethøyhet,kullhøyhet,majestet,kull
i går,i dagi går,svelgei går,i dag,svelge
idiot,dumskalleidiot,pundidiot,dumskalle,pund
imperium,dynastietimperium,kommisjonimperium,dynastiet,kommisjon
imponere,smigreimponere,spinalimponere,smigre,spinal
indikere,pekeindikere,triksindikere,peke,triks
individ,personindivid,sverdindivid,person,sverd
infeksjon,virusinfeksjon,kommandørinfeksjon,virus,kommandør
informant,kildeinformant,hanninformant,kilde,hann
informasjon,datainformasjon,hosteinformasjon,data,hoste
informere,rapportereinformere,skummeltinformere,rapportere,skummelt
injeksjon,doseinjeksjon,noen gangerinjeksjon,dose,noen ganger
inngang,utganginngang,suppeinngang,utgang,suppe
innhold,inneholdeinnhold,romeoinnhold,inneholde,romeo
innsiden,utsideninnsiden,fornærmelseinnsiden,utsiden,fornærmelse
innsjø,elvinnsjø,hvainnsjø,elv,hva
innspilling,ta oppinnspilling,plutseliginnspilling,ta opp,plutselig
inntekt,profittinntekt,søtinntekt,profitt,søt
insekt,edderkoppinsekt,ambassadørinsekt,edderkopp,ambassadør
inspirasjon,inspirereinspirasjon,hotellinspirasjon,inspirere,hotell
instrument,verktøyinstrument,mannskapinstrument,verktøy,mannskap
intelligent,smartintelligent,dukkeintelligent,smart,dukke
intensjon,hensiktintensjon,bråkintensjon,hensikt,bråk
interessant,spennendeinteressant,beistinteressant,spennende,beist
intimt,personligintimt,kilointimt,personlig,kilo
intuisjon,instinktintuisjon,romerskintuisjon,instinkt,romersk
investere,finansiereinvestere,ståinvestere,finansiere,stå
investor,bankmanninvestor,forurensninginvestor,bankmann,forurensning
ironisk,ironiironisk,kornironisk,ironi,korn
jage,følgejage,bananjage,følge,banan
jakke,skjortejakke,guvernørjakke,skjorte,guvernør
jenter,gutterjenter,bestikkelsejenter,gutter,bestikkelse
jordbær,bananjordbær,ambulansejordbær,banan,ambulanse
journalist,reporterjournalist,kanskjejournalist,reporter,kanskje
juli,junijuli,arvjuli,juni,arv
juliet,romeojuliet,underdrivejuliet,romeo,underdrive
junior,seniorjunior,faktorjunior,senior,faktor
juvel,diamantjuvel,direktejuvel,diamant,direkte
kaffe,koppkaffe,styrkekaffe,kopp,styrke
kake,dessertkake,regionalkake,dessert,regional
kald,varmkald,orgasmekald,varm,orgasme
kalkun,kyllingkalkun,innrømmekalkun,kylling,innrømme
kamp,turneringkamp,enkekamp,turnering,enke
kanin,revkanin,radiokanin,rev,radio
kapell,kirkekapell,blindkapell,kirke,blind
kapitalisme,anarkikapitalisme,veikapitalisme,anarki,vei
kaptein,kommandørkaptein,halskaptein,kommandør,hals
kardinal,biskopkardinal,eskekardinal,biskop,eske
kart,kompasskart,rettferdigkart,kompass,rettferdig
kartell,mafiakartell,pianokartell,mafia,piano
katt,hundkatt,stresskatt,hund,stress
keiser,keiserligkeiser,voksenkeiser,keiserlig,voksen
kinn,leppekinn,verkstedkinn,leppe,verksted
kirurgi,opererekirurgi,huskirurgi,operere,hus
kjole,skjørtkjole,biskopkjole,skjørt,biskop
kjærlighet,hatkjærlighet,miljøkjærlighet,hat,miljø
kjøper,selgerkjøper,hudkjøper,selger,hud
kjøpmann,kommersiellkjøpmann,ubrukeligkjøpmann,kommersiell,ubrukelig
kjøtt,svinekjøttkjøtt,seminarkjøtt,svinekjøtt,seminar
klart,skinneklart,sofaklart,skinne,sofa
klassisk,typiskklassisk,klubbklassisk,typisk,klubb
klem,kyssklem,serieklem,kyss,serie
klient,pasientklient,virusklient,pasient,virus
klinikk,sykehusklinikk,brutalklinikk,sykehus,brutal
kloster,barnehjemkloster,å lyvekloster,barnehjem,å lyve
kloster.1,tempelkloster,svarkloster,tempel,svar
kne,skulderkne,sjalukne,skulder,sjalu
kniv,sverdkniv,skinnekniv,sverd,skinne
koffert,stresskoffertkoffert,høyskolekoffert,stresskoffert,høyskole
kokk,kjøkkensjefkokk,bristekokk,kjøkkensjef,briste
kollapse,fallekollapse,jaktekollapse,falle,jakte
komedie,dramakomedie,varmekomedie,drama,varme
komfyr,stekeovnkomfyr,resultatkomfyr,stekeovn,resultat
komitee,kommisjonkomitee,golfkomitee,kommisjon,golf
komme,ankommekomme,astronautkomme,ankomme,astronaut
komme tilbake,tilbakekomme tilbake,ved et uhellkomme tilbake,tilbake,ved et uhell
kommisjonær,inspektørkommisjonær,matkommisjonær,inspektør,mat
kommunikasjon,navigasjonkommunikasjon,størrelsekommunikasjon,navigasjon,størrelse
kommunist,rasistkommunist,hormonkommunist,rasist,hormon
kompis,fyrkompis,kaoskompis,fyr,kaos
komplett,absoluttkomplett,godkomplett,absolutt,god
kone,ektemannkone,kommersiellkone,ektemann,kommersiell
konge,dronningkonge,tobakkkonge,dronning,tobakk
konjakk,romkonjakk,kampanjekonjakk,rom,kampanje
konsentrere,fokuserekonsentrere,leppestiftkonsentrere,fokusere,leppestift
konsert,turnékonsert,økonomiskkonsert,turné,økonomisk
kontor,pultkontor,lesekontor,pult,lese
kopi,originalkopi,vittigkopi,original,vittig
kreativitet,fantasikreativitet,nålkreativitet,fantasi,nål
kreft,svulstkreft,anonymkreft,svulst,anonym
kriger,mesterkriger,månedkriger,mester,måned
kriger.1,soldatkriger,seksjonkriger,soldat,seksjon
krise,situasjonkrise,mottagerkrise,situasjon,mottager
kristen,katolikkkristen,framgangkristen,katolikk,framgang
kul,varmkul,gjenstandkul,varm,gjenstand
kule,kaliberkule,tellekule,kaliber,telle
kunnskap,erfaringkunnskap,jeepkunnskap,erfaring,jeep
kunstig,naturligkunstig,sekretærkunstig,naturlig,sekretær
kutte opp,rivekutte opp,teleskopkutte opp,rive,teleskop
kvalitet,kvantitetkvalitet,oppsigelsekvalitet,kvantitet,oppsigelse
kvalme,diarékvalme,kysskvalme,diaré,kyss
kveld,nattkveld,kremkveld,natt,krem
kvinne,enkekvinne,toppkvinne,enke,topp
kynisk,naivkynisk,tillatelsekynisk,naiv,tillatelse
kyst,strandkyst,jazzkyst,strand,jazz
la,tillatela,verdila,tillate,verdi
lag,ligalag,åpnelag,liga,åpne
lager,butikklager,dumskallelager,butikk,dumskalle
landsby,leirlandsby,symptomlandsby,leir,symptom
lang,kortlang,flyktelang,kort,flykte
last,lastelast,forbannelselast,laste,forbannelse
lastebil,jeeplastebil,rivelastebil,jeep,rive
latter,smillatter,skjelatter,smil,skje
leder,medlemleder,forferdeligleder,medlem,forferdelig
ledsage,eskortereledsage,gravledsage,eskortere,grav
legende,mytelegende,komme seglegende,myte,komme seg
leie,ansetteleie,sinneleie,ansette,sinne
leilighet,husleilighet,flytendeleilighet,hus,flytende
leketøy,dukkeleketøy,konservativleketøy,dukke,konservativ
lengde,størrelselengde,rådlengde,størrelse,råd
lett,umuliglett,kinolett,umulig,kino
