target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
걱정하다,염려걱정하다,셔츠걱정하다,염려,셔츠
건물,탑건물,따뜻한건물,탑,따뜻한
건축가,엔지니어건축가,액체건축가,엔지니어,액체
걷다,달리다걷다,가능성걷다,달리다,가능성
검사,변호사검사,군중검사,변호사,군중
검사.1,,비단검사,,비단
검은 색,하얀색검은 색,첩죄검은 색,하얀색,첩죄
검증,확인하다검증,집안검증,확인하다,집안
게이,레즈비언게이,호위게이,레즈비언,호위
게임,눌다게임,입맞춤게임,눌다,입맞춤
겨울,여름겨울,동기겨울,여름,동기
격노,화격노,바나나격노,화,바나나
결과,성과결과,가짜결과,성과,가짜
결국,드디어결국,인정하다결국,드디어,인정하다
결석,참석결석,멋진결석,참석,멋진
결심,용기결심,구석결심,용기,구석
결혼,이혼결혼,단위결혼,이혼,단위
경기,시합경기,의지할 곳이 없는경기,시합,의지할 곳이 없는
경보,알림경보,무지함경보,알림,무지함
경제적인,은행업경제적인,시저경제적인,은행업,시저
경주,마라톤경주,벌하다경주,마라톤,벌하다
계란,둥지계란,단계계란,둥지,단계
계산하다,세다계산하다,꿀계산하다,세다,꿀
계속하다,진행하다계속하다,내각계속하다,진행하다,내각
계획,준비계획,주 장관계획,준비,주 장관
고객,환자고객,진흙고객,환자,진흙
고기,돼지 고기고기,세미나고기,돼지 고기,세미나
고르다,선택하다고르다,전보고르다,선택하다,전보
고릴라,원숭이고릴라,설명고릴라,원숭이,설명
고마움,환대고마움,결론고마움,환대,결론
고마워하다,존경하다고마워하다,잡고있다고마워하다,존경하다,잡고있다
고문,고통고문,여기고문,고통,여기
고속도로,도로고속도로,총고속도로,도로,총
고양이,개고양이,비단고양이,개,비단
고전적인,전형적인고전적인,대사관고전적인,전형적인,대사관
고통,가난고통,밖고통,가난,밖
곤충,거미곤충,딸곤충,거미,딸
곧장,직접곧장,신체곧장,직접,신체
골목,구석골목,증가하다골목,구석,증가하다
골짜기,사막골짜기,보다골짜기,사막,보다
공격,침략공격,힘공격,침략,힘
공격자,피해자공격자,회의공격자,피해자,회의
공기,환경공기,군인공기,환경,군인
공부하다,연구공부하다,그림자공부하다,연구,그림자
공산주의자,인종 차별 주의자공산주의자,아이디어공산주의자,인종 차별 주의자,아이디어
공상,현실공상,오른쪽공상,현실,오른쪽
공식적인,공무상공식적인,나귀공식적인,공무상,나귀
공항,터미널공항,아주 멋진공항,터미널,아주 멋진
과거,미래과거,만과거,미래,만
과일,사과과일,사회과일,사과,사회
과장하다,과소평가하다과장하다,할수있게하다과장하다,과소평가하다,할수있게하다
과학,기술과학,붙잡다과학,기술,붙잡다
과학자,천재과학자,배고픔과학자,천재,배고픔
관대 한,자비한관대 한,상표관대 한,자비한,상표
관점,경치관점,구월관점,경치,구월
관중,군중관중,해적관중,군중,해적
교수,학장교수,손자교수,학장,손자
교육,건강교육,당나귀교육,건강,당나귀
구멍,틈구멍,남부구멍,틈,남부
구실,동기구실,화학구실,동기,화학
구역,군구역,때리다구역,군,때리다
구역.1,지역구역,모살자구역,지역,모살자
구원자,영웅구원자,큰구원자,영웅,큰
구절,사전구절,평범한구절,사전,평범한
구조,피라미드구조,보호하다구조,피라미드,보호하다
국가,나라국가,천천히국가,나라,천천히
국가.1,연방 정부국가,필요한 만큼국가,연방 정부,필요한 만큼
군대,부대군대,악몽군대,부대,악몽
군대.1,시민이군대,재치 있는군대,시민이,재치 있는
굶주린,피곤한굶주린,책상굶주린,피곤한,책상
권한,관할권권한,졸업장권한,관할권,졸업장
궤도,행성궤도,형태궤도,행성,형태
귀,눈귀,말도 안되는귀,눈,말도 안되는
귀여운,달콤한귀여운,리셉션귀여운,달콤한,리셉션
그램,킬로그램,제안하다그램,킬로,제안하다
그럴듯한,설명그럴듯한,바라보다그럴듯한,설명,바라보다
그럴듯한.1,확률그럴듯한,지진그럴듯한,확률,지진
그룹,패거리그룹,자연스러운그룹,패거리,자연스러운
그리다,페인트그리다,자비한그리다,페인트,자비한
그리스인,로마 인그리스인,바닥그리스인,로마 인,바닥
극장,영화극장,직무극장,영화,직무
극적인,눈부신극적인,아스피린극적인,눈부신,아스피린
근육,신경근육,성격근육,신경,성격
금성,화성금성,전문인금성,화성,전문인
금속,철금속,구경금속,철,구경
금하다,금지된금하다,초점을 맞추다금하다,금지된,초점을 맞추다
기간,단계기간,부츠기간,단계,부츠
기계,로봇기계,빛나는기계,로봇,빛나는
기계식,전문인기계식,해변기계식,전문인,해변
기능의,가동상의기능의,할아버지기능의,가동상의,할아버지
기독교,가톨릭기독교,토스트기독교,가톨릭,토스트
기름,석탄기름,관계기름,석탄,관계
기부,자선기부,바다기부,자선,바다
기쁨,즐거움기쁨,파는 사람기쁨,즐거움,파는 사람
기술,방법기술,목소리기술,방법,목소리
기억하다,까먹다기억하다,긴급한기억하다,까먹다,긴급한
기자,보고자기자,비싼기자,보고자,비싼
기타,피아노기타,얘기하다기타,피아노,얘기하다
기혼,미혼기혼,철학기혼,미혼,철학
긴,짧은긴,달아나다긴,짧은,달아나다
길,노선길,개구리길,노선,개구리
길.1,,나비길,,나비
길이,크기길이,갤러리길이,크기,갤러리
깨뜨리다,박살내다깨뜨리다,경기장깨뜨리다,박살내다,경기장
껴안다,입맞춤껴안다,사건껴안다,입맞춤,사건
꽃,식물꽃,난민꽃,식물,난민
꿈,악몽꿈,보통꿈,악몽,보통
끌다,밀다끌다,시합끌다,밀다,시합
끌어들이다,주목끌어들이다,재즈끌어들이다,주목,재즈
끔찍한,극심한끔찍한,값끔찍한,극심한,값
나무,부시나무,상상력나무,부시,상상력
나쁜,좋은나쁜,신랑나쁜,좋은,신랑
남아있다,머무르다남아있다,경치남아있다,머무르다,경치
낭만적 인,극적인낭만적 인,수도낭만적 인,극적인,수도
내각,대사관내각,깨닫다내각,대사관,깨닫다
내비치다,가리키다내비치다,장난내비치다,가리키다,장난
냄새가 나다,맛이 나다냄새가 나다,부당냄새가 나다,맛이 나다,부당
냉소적이다,순진한냉소적이다,허가냉소적이다,순진한,허가
너구리,다람쥐너구리,죽음너구리,다람쥐,죽음
넓은,좁은넓은,술 취하지 않은넓은,좁은,술 취하지 않은
네번째,셋째네번째,변화네번째,셋째,변화
노동자,농장주노동자,없애다노동자,농장주,없애다
노란색,빨간색노란색,밥을 먹이다노란색,빨간색,밥을 먹이다
노래,앨범노래,이상적인노래,앨범,이상적인
녹음,기록녹음,유행의녹음,기록,유행의
논쟁,갈등논쟁,웨이터논쟁,갈등,웨이터
놀라다,겁주다놀라다,침략놀라다,겁주다,침략
놀라운,인상깊은놀라운,보수놀라운,인상깊은,보수
놀랄만한,특출한놀랄만한,에이즈놀랄만한,특출한,에이즈
농담,장난농담,용기농담,장난,용기
높은,낮은높은,거절높은,낮은,거절
놓다,끼워 넣다놓다,미술놓다,끼워 넣다,미술
누르다,버튼누르다,거리누르다,버튼,거리
눈,비눈,회원눈,비,회원
뉴스,채널뉴스,조금한뉴스,채널,조금한
늑대,곰늑대,늦은늑대,곰,늦은
능력,용량능력,브리프 케이스능력,용량,브리프 케이스
다른,비슷한다른,준비가 된다른,비슷한,준비가 된
다이너마이트,화약다이너마이트,알았어다이너마이트,화약,알았어
단단한,강인한단단한,대사단단한,강인한,대사
단순한,간단한단순한,달력단순한,간단한,달력
닫다,열다닫다,영웅닫다,열다,영웅
닫힌,잠긴닫힌,계약닫힌,잠긴,계약
달러,파운드달러,천국달러,파운드,천국
담배,타바고담배,식민지담배,타바고,식민지
대개,보통대개,관리자대개,보통,관리자
대뇌의,뇌대뇌의,취미대뇌의,뇌,취미
대대,연대대대,크림대대,연대,크림
대령,장군대령,갈등대령,장군,갈등
대리자,바꾸다대리자,법원대리자,바꾸다,법원
대서양,태평양대서양,손가락대서양,태평양,손가락
대선풍,허리케인대선풍,노예대선풍,허리케인,노예
대양,바다대양,프로필대양,바다,프로필
대출,신용도대출,칩대출,신용도,칩
대통령,총장대통령,포함하다대통령,총장,포함하다
대학교,대학대학교,불가능한대학교,대학,불가능한
대행사,기업대행사,남작대행사,기업,남작
댓글,답변댓글,보다댓글,답변,보다
도마뱀,개구리도마뱀,독감도마뱀,개구리,독감
도망자,난민도망자,일도망자,난민,일
도시,수도도시,불평도시,수도,불평
도전,장애물도전,도둑도전,장애물,도둑
돈,현금돈,구름돈,현금,구름
돌,바위돌,핑돌,바위,핑
돌연변이,진화돌연변이,염려돌연변이,진화,염려
동맥,정맥동맥,용동맥,정맥,용
동물,짐승동물,축하해동물,짐승,축하해
동반하다,호위동반하다,무덤동반하다,호위,무덤
동상,기념물동상,마법동상,기념물,마법
동영상,디브이디동영상,피곤한동영상,디브이디,피곤한
동의,거절동의,탑동의,거절,탑
동정심,인내심동정심,강동정심,인내심,강
동쪽,서쪽동쪽,패널티동쪽,서쪽,패널티
돼지,소돼지,현상돼지,소,현상
두개골,뼈두개골,녀석두개골,뼈,녀석
두꺼운,얇은두꺼운,선배두꺼운,얇은,선배
두려움,공포두려움,변호사두려움,공포,변호사
둘레,반경둘레,낙관적 인둘레,반경,낙관적 인
뒤쪽,앞뒤쪽,아마추어뒤쪽,앞,아마추어
뒤쫓다,따르다뒤쫓다,반사뒤쫓다,따르다,반사
드레스,치마드레스,떠나다드레스,치마,떠나다
드물게,가끔드물게,반지드물게,가끔,반지
들리다,듣다들리다,안경들리다,듣다,안경
딸기,바나나딸기,납치범딸기,바나나,납치범
땡땡,핑땡땡,디저트땡땡,핑,디저트
뚫을 수 없는,안전한뚫을 수 없는,실제로뚫을 수 없는,안전한,실제로
뛰다,오르다뛰다,위스키뛰다,오르다,위스키
뜻밖에,갑자기뜻밖에,파일뜻밖에,갑자기,파일
랍스터,참치랍스터,좋은랍스터,참치,좋은
로마,시저로마,전형적인로마,시저,전형적인
리무진,택시리무진,아무것도 아님리무진,택시,아무것도 아님
링,밍링,알았어링,밍,알았어
마녀,저주마녀,도서관마녀,저주,도서관
마법사,마법마법사,물에 빠지다마법사,마법,물에 빠지다
마사지,요가마사지,자랑스러운마사지,요가,자랑스러운
마요네즈,케첩마요네즈,진행하다마요네즈,케첩,진행하다
마을,야영지마을,징후마을,야영지,징후
마이크로폰,카메라마이크로폰,과소평가하다마이크로폰,카메라,과소평가하다
마지막,첫 번째마지막,둥지마지막,첫 번째,둥지
마치다,끝마치다,고용하다마치다,끝,고용하다
마케팅,광고업마케팅,연락하다마케팅,광고업,연락하다
만나다,보다만나다,관만나다,보다,관
말,당나귀말,편안말,당나귀,편안
말하다,이야기하다말하다,서비스말하다,이야기하다,서비스
맛있는,맛좋은맛있는,반대맛있는,맛좋은,반대
망치,막대망치,좁은망치,막대,좁은
매력적인,멋진매력적인,고통을 겪다매력적인,멋진,고통을 겪다
매우,극도로매우,밀다매우,극도로,밀다
맥주,마시다맥주,균형맥주,마시다,균형
맨 아래,맨 위맨 아래,확인하다맨 아래,맨 위,확인하다
맹세,욕을하다맹세,십대맹세,욕을하다,십대
먹다,밥을 먹이다먹다,정맥먹다,밥을 먹이다,정맥
먼지,재먼지,남성먼지,재,남성
먼지가 자뜩한,녹슨먼지가 자뜩한,아래쪽의먼지가 자뜩한,녹슨,아래쪽의
멀리,근처에멀리,럼 주멀리,근처에,럼 주
멈추다,예방하다멈추다,유치장멈추다,예방하다,유치장
멍청한,순진한멍청한,산업멍청한,순진한,산업
멍청한.1,,주교멍청한,,주교
멍청함,광기멍청함,본문멍청함,광기,본문
메달,트로피메달,노선메달,트로피,노선
메세지,경고메세지,가난메세지,경고,가난
메스꺼움,설사메스꺼움,좋은메스꺼움,설사,좋은
면,비단면,복수면,비단,복수
명예,특권명예,킬로미터명예,특권,킬로미터
모니터,화면모니터,소년들모니터,화면,소년들
모래,진흙모래,기업모래,진흙,기업
모르핀,아스피린모르핀,연예인모르핀,아스피린,연예인
모으다,수집모으다,공주모으다,수집,공주
모임,회의모임,총모임,회의,총
모자,안경모자,수업모자,안경,수업
모자.1,헬멧모자,의료모자,헬멧,의료
모텔,호텔모텔,음모모텔,호텔,음모
목,목구멍목,입력하다목,목구멍,입력하다
목 마름,배고픔목 마름,개인적인목 마름,배고픔,개인적인
목걸이,반지목걸이,군목걸이,반지,군
몸값,납치범몸값,장소몸값,납치범,장소
못생긴,역겨운못생긴,경매못생긴,역겨운,경매
묘지,무덤묘지,적용하다묘지,무덤,적용하다
무겁게,무거운무겁게,정보원무겁게,무거운,정보원
무기,권총무기,뭐라고요무기,권총,뭐라고요
무기고,병기고무기고,크리스마스무기고,병기고,크리스마스
무너지다,떨어지다무너지다,수렵무너지다,떨어지다,수렵
무력,힘무력,상어무력,힘,상어
무력한,의지할 곳이 없는무력한,기록무력한,의지할 곳이 없는,기록
무료,자유롭게무료,둥근무료,자유롭게,둥근
무릎,어깨무릎,밍무릎,어깨,밍
무엇,아무것도 아님무엇,운이 없는무엇,아무것도 아님,운이 없는
묶다,동여매다묶다,경험묶다,동여매다,경험
문,창문문,잠재적인문,창문,잠재적인
문단,부분문단,고맙다문단,부분,고맙다
문명,문화문명,설탕문명,문화,설탕
문서,파일문서,정량문서,파일,정량
문장,단어문장,워싱턴문장,단어,워싱턴
문제,폐문제,광기문제,폐,광기
문학,미술문학,막대문학,미술,막대
묻다,파기묻다,단백질묻다,파기,단백질
물어보기,의문물어보기,궁전물어보기,의문,궁전
미국,아프리카미국,소파미국,아프리카,소파
미끼,덫미끼,연방 정부미끼,덫,연방 정부
미사일,로켓미사일,할 수 없음미사일,로켓,할 수 없음
미친,피해망상적인미친,씌우다미친,피해망상적인,씌우다
미터,킬로미터미터,질투하는미터,킬로미터,질투하는
민주주의,자유민주주의,안녕하세요민주주의,자유,안녕하세요
믿다,신뢰믿다,착륙믿다,신뢰,착륙
믿음,희망믿음,마일믿음,희망,마일
밀가루,곡물밀가루,좋은밀가루,곡물,좋은
바닐라,시나몬바닐라,보안바닐라,시나몬,보안
바보,멍청이바보,기사바보,멍청이,기사
박물관,도서관박물관,고치다박물관,도서관,고치다
반응기,발전기반응기,언덕반응기,발전기,언덕
반품,뒤반품,실수로반품,뒤,실수로
발기,오르가슴발기,전쟁발기,오르가슴,전쟁
발열,기침발열,영화발열,기침,영화
밝은,빛나는밝은,대화밝은,빛나는,대화
밧줄,체인밧줄,때때로밧줄,체인,때때로
방사선,오염방사선,와인방사선,오염,와인
방해하다,중단시키다방해하다,허리케인방해하다,중단시키다,허리케인
배,잠수함배,강인한배,잠수함,강인한
배.1,크루배,,크루,
배신자,정보원배신자,광고업배신자,정보원,광고업
배우,작가배우,바위배우,작가,바위
배트맨,슈퍼맨배트맨,극심한배트맨,슈퍼맨,극심한
백,천백,유용한백,천,유용한
백신,해독제백신,무거운백신,해독제,무거운
백작 부인,남작백작 부인,규칙백작 부인,남작,규칙
밴,트레일러밴,열밴,트레일러,열
밴드,오케스트라밴드,훌륭한밴드,오케스트라,훌륭한
뱀,지렁이뱀,친척뱀,지렁이,친척
버리다,떠나다버리다,전문가버리다,떠나다,전문가
버스,기차버스,거룩한버스,기차,거룩한
버터,꿀버터,조사관버터,꿀,조사관
벌거벗은,나체상벌거벗은,검색벌거벗은,나체상,검색
벌거벗은.1,,조사관벌거벗은,,조사관
범인,도둑범인,다른 곳에범인,도둑,다른 곳에
범죄,죄범죄,시현범죄,죄,시현
법인,회사법인,절법인,회사,절
베이컨,토스트베이컨,하늘의 뜻베이컨,토스트,하늘의 뜻
벽장,내각벽장,무정부 상태벽장,내각,무정부 상태
변명,용서하다변명,기병대변명,용서하다,기병대
별,연예인별,슈퍼맨별,연예인,슈퍼맨
병,잔병,현대의병,잔,현대의
보내다,가져오다보내다,립스틱보내다,가져오다,립스틱
보다,바라보다보다,삼촌보다,바라보다,삼촌
보드카,위스키보드카,성공보드카,위스키,성공
보상,보너스보상,부차적보상,보너스,부차적
보석,다이아몬드보석,직접보석,다이아몬드,직접
보스턴,워싱턴보스턴,녹슨보스턴,워싱턴,녹슨
보조,지원하다보조,단지보조,지원하다,단지
보통의,평범한보통의,동여매다보통의,평범한,동여매다
보호소,피선보호소,탄소보호소,피선,탄소
복부,척추복부,화학적 인복부,척추,화학적 인
복사,원본복사,작업장복사,원본,작업장
본부,기지본부,보장하다본부,기지,보장하다
볼,입술볼,태평양볼,입술,태평양
부가적인,추가의부가적인,환각부가적인,추가의,환각
부모,성인부모,내일부모,성인,내일
부인,남편부인,로켓부인,남편,로켓
부자,가난한부자,외과 의사부자,가난한,외과 의사
부정적인,긍정적 인부정적인,항해부정적인,긍정적 인,항해
북쪽,남쪽북쪽,공포북쪽,남쪽,공포
분,초분,자선분,초,자선
분석,부검분석,소녀분석,부검,소녀
분할,단위분할,하느님분할,단위,하느님
불결한,끔찍한불결한,상태불결한,끔찍한,상태
불공정,부당불공정,방패불공정,부당,방패
불꽃,불불꽃,집불꽃,불,집
불쌍한,비참한불쌍한,실험불쌍한,비참한,실험
불안한,걱정하는불안한,검불안한,걱정하는,검
불쾌한,불편한불쾌한,도착하다불쾌한,불편한,도착하다
불행,운이 없는불행,증거물불행,운이 없는,증거물
비난,불평비난,안전한비난,불평,안전한
비밀번호,암호비밀번호,존경비밀번호,암호,존경
비상,긴급한비상,모델비상,긴급한,모델
비참한,슬퍼비참한,참석비참한,슬퍼,참석
비타민,단백질비타민,천사비타민,단백질,천사
비행,착륙비행,얻다비행,착륙,얻다
빛,어둠빛,고려하다빛,어둠,고려하다
빠르게,천천히빠르게,미혼빠르게,천천히,미혼
빠른,느린빠른,눈빠른,느린,눈
빼기,더하기빼기,집빼기,더하기,집
사,이사,피사,이,피
사격,발사사격,멍청이사격,발사,멍청이
사고,사건사고,권하다사고,사건,권하다
사기,음모사기,어깨사기,음모,어깨
사는 사람,파는 사람사는 사람,피부사는 사람,파는 사람,피부
사라짐,죽음사라짐,참치사라짐,죽음,참치
사람들,인구사람들,경고사람들,인구,경고
사랑,혐오하다사랑,환경사랑,혐오하다,환경
사랑스러운,좋은사랑스러운,인구사랑스러운,좋은,인구
사명,직무사명,인정하다사명,직무,인정하다
사무라이,닌자사무라이,수수료사무라이,닌자,수수료
사무실,책상사무실,깨끗한사무실,책상,깨끗한
사보타주,첩죄사보타주,낮잠사보타주,첩죄,낮잠
사분의 일,반사분의 일,의심사분의 일,반,의심
사생활,사적인사생활,만들다사생활,사적인,만들다
사업,산업사업,극도로사업,산업,극도로
사업가,부호사업가,상자사업가,부호,상자
사용하다,적용하다사용하다,샌드위치사용하다,적용하다,샌드위치
사자,용사자,수요사자,용,수요
사장,관리자사장,목적사장,관리자,목적
사진,그림사진,머무르다사진,그림,머무르다
사진 작가,자필사진 작가,생쥐사진 작가,자필,생쥐
사촌,친척사촌,야영지사촌,친척,야영지
산,언덕산,매력산,언덕,매력
산소,공기산소,학장산소,공기,학장
살인,자살살인,인상깊은살인,자살,인상깊은
살인자,모살자살인자,연구살인자,모살자,연구
삼,일삼,책임삼,일,책임
삼각형,원형삼각형,택시삼각형,원형,택시
삼배,이배삼배,영향삼배,이배,영향
상,노벨상,교회상,노벨,교회
상관 대리,중사상관 대리,가수상관 대리,중사,가수
상대,적상대,상처상대,적,상처
상반하는,반대상반하는,세기상반하는,반대,세기
상상속의 환각,환각상상속의 환각,전류상상속의 환각,환각,전류
상속,유산상속,짐승상속,유산,짐승
상원,의회상원,실패자상원,의회,실패자
상의,대화상의,그림상의,대화,그림
상인,광고상인,상처상인,광고,상처
상징,깃발상징,절대상징,깃발,절대
상해,상처상해,잠수함상해,상처,잠수함
새,나비새,명령하다새,나비,명령하다
새로 고치다,신선한새로 고치다,사직새로 고치다,신선한,사직
새벽,일몰새벽,기술새벽,일몰,기술
샐러드,수프샐러드,비슷한샐러드,수프,비슷한
생각한다,고려하다생각한다,연속생각한다,고려하다,연속
생물,괴물생물,방아쇠생물,괴물,방아쇠
생물학,화학생물학,춤추는 사람생물학,화학,춤추는 사람
생물학적,화학적 인생물학적,잡담생물학적,화학적 인,잡담
생산,공장생산,아빠생산,공장,아빠
생산하다,만들다생산하다,인질생산하다,만들다,인질
생선,상어생선,의문생선,상어,의문
생일,기념일생일,지사생일,기념일,지사
생존하다,라이브생존하다,항의생존하다,라이브,항의
샴페인,와인샴페인,오류샴페인,와인,오류
서명,우표서명,밀림서명,우표,밀림
서부,남부서부,강한서부,남부,강한
서커스,동물원서커스,따르다서커스,동물원,따르다
선거,운동선거,뿔선거,운동,뿔
선물,칭찬선물,건설선물,칭찬,건설
선생님,학생선생님,방울선생님,학생,방울
선수,코치선수,특이한선수,코치,특이한
선수권 대회,경쟁선수권 대회,자매선수권 대회,경쟁,자매
선원,해적선원,보여 주다선원,해적,보여 주다
선장,사령관선장,목구멍선장,사령관,목구멍
설교,연설설교,선실설교,연설,선실
설명,프로필설명,나라설명,프로필,나라
설치,장비설치,자부심설치,장비,자부심
성,궁전성,노력하다성,궁전,노력하다
성.1,별명성,배우다성,별명,배우다
성공한 것,관리하다성공한 것,혐오하다성공한 것,관리하다,혐오하다
성기,질성기,바꾸다성기,질,바꾸다
성능,보여 주다성능,인종 차별 주의자성능,보여 주다,인종 차별 주의자
성명,논평성명,독성명,논평,독
성실한,충실한성실한,대사관성실한,충실한,대사관
성직자,수도사성직자,특별한성직자,수도사,특별한
세계,국제적인세계,호주머니세계,국제적인,호주머니
세계적인,국가의세계적인,권총세계적인,국가의,권총
센티미터,마일센티미터,살아있는센티미터,마일,살아있는
소녀,십대소녀,발전기소녀,십대,발전기
소녀들,소년들소녀들,검색소녀들,소년들,검색
소년,소녀소년,방소년,소녀,방
소득,이익소득,장군소득,이익,장군
소름 끼치는,무서운소름 끼치는,뇌관소름 끼치는,무서운,뇌관
소리,소음소리,강인한소리,소음,강인한
소망,욕구소망,우편소망,욕구,우편
소스,크림소스,욕을하다소스,크림,욕을하다
소유자,재산소유자,주교소유자,재산,주교
속도,거리속도,고무하다속도,거리,고무하다
손수건,옷감손수건,승리손수건,옷감,승리
솔직한,품위있는솔직한,환자솔직한,품위있는,환자
송신기,감지기송신기,슬퍼송신기,감지기,슬퍼
수건,담요수건,해군수건,담요,해군
수도원,절수도원,알았어수도원,절,알았어
수도희,고아원수도희,거짓말하다수도희,고아원,거짓말하다
수리하다,고치다수리하다,여우수리하다,고치다,여우
수소,탄소수소,토요일수소,탄소,토요일
수술,작동하다수술,닌자수술,작동하다,닌자
수술.1,,시인수술,,시인
수술.2,,은행가수술,,은행가
수술.3,,해적수술,,해적
수염,머리카락수염,검사수염,머리카락,검사
수영,물에 빠지다수영,의미수영,물에 빠지다,의미
수학,물리학수학,금수학,물리학,금
숙녀,주인숙녀,선박숙녀,주인,선박
순찰,경비원순찰,회전하다순찰,경비원,회전하다
술 취한,술 취하지 않은술 취한,도구술 취한,술 취하지 않은,도구
술집,클럽술집,정신적 인술집,클럽,정신적 인
숨다,씌우다숨다,티켓숨다,씌우다,티켓
숲,밀림숲,작가숲,밀림,작가
쉬운,불가능한쉬운,부호쉬운,불가능한,부호
쉬운.1,,호주머니쉬운,,호주머니
스캔들,잡담스캔들,디엔에이스캔들,잡담,디엔에이
스타일,리듬스타일,착륙하다스타일,리듬,착륙하다
스파게티,라자냐스파게티,현실스파게티,라자냐,현실
스포츠,취미스포츠,자원 봉사자스포츠,취미,자원 봉사자
승인,허가승인,똑똑한승인,허가,똑똑한
시,본문시,건강한시,본문,건강한
시가,연기시가,이동하다시가,연기,이동하다
시도,노력하다시도,먹이시도,노력하다,먹이
시스템,회로망시스템,고집스러운시스템,회로망,고집스러운
시원한,따뜻한시원한,인공물시원한,따뜻한,인공물
시위,항의시위,용서하다시위,항의,용서하다
시장,주 장관시장,보존하다시장,주 장관,보존하다
시체,신체시체,장비시체,신체,장비
시험,실험시험,그릇시험,실험,그릇
식당,선술집식당,어둠식당,선술집,어둠
식사,음식식사,서쪽식사,음식,서쪽
신뢰,존경신뢰,근처에신뢰,존경,근처에
신문,기사신문,충성심신문,기사,충성심
신발,부츠신발,발사신발,부츠,발사
신부,신랑신부,원자력신부,신랑,원자력
신비,비밀신비,터지다신비,비밀,터지다
신성한,하느님신성한,여름신성한,하느님,여름
신호,빈도신호,달콤한신호,빈도,달콤한
실망,놀라다실망,선실실망,놀라다,선실
실망.1,,수집실망,,수집
실수,오류실수,나비실수,오류,나비
실지로,문자 그대로실지로,오늘실지로,문자 그대로,오늘
실패,성공실패,초록색실패,성공,초록색
실행,교수형실행,죄실행,교수형,죄
심리학,해부학심리학,틈심리학,해부학,틈
심리학의,의료심리학의,기다리다심리학의,의료,기다리다
십억,백만십억,당연히십억,백만,당연히
십월,구월십월,해독제십월,구월,해독제
십이월,십일월십이월,도박십이월,십일월,도박
싱크대,화장실싱크대,미확인 배행물체싱크대,화장실,미확인 배행물체
싸움,전투싸움,회로망싸움,전투,회로망
싸움터,투기장싸움터,나이 많은싸움터,투기장,나이 많은
싼,비싼싼,보고서싼,비싼,보고서
쓰기,독서쓰기,부대쓰기,독서,부대
쓰다,낭비하다쓰다,선택쓰다,낭비하다,선택
쓰다.1,읽다쓰다,열광쓰다,읽다,열광
씹다,삼키다씹다,미래씹다,삼키다,미래
씻다,깨끗한씻다,알림씻다,깨끗한,알림
아드레날린,호르몬아드레날린,예쁜아드레날린,호르몬,예쁜
아들,딸아들,읽다아들,딸,읽다
아름다운,예쁜아름다운,가동상의아름다운,예쁜,가동상의
아름다움,매력아름다움,독서아름다움,매력,독서
아름다움.1,,지사아름다움,,지사
아마,아마도아마,물리학아마,아마도,물리학
아버지,어머니아버지,오케스트라아버지,어머니,오케스트라
아빠,삼촌아빠,발생하다아빠,삼촌,발생하다
