target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
ausência,presençaausência,dragãoausência,presença,dragão
autoridade,jurisdiçãoautoridade,tumorautoridade,jurisdição,tumor
avaliação,observaçãoavaliação,modernoavaliação,observação,moderno
avó,vôavó,atraenteavó,vô,atraente
azul,castanhoazul,esperançaazul,castanho,esperança
aço,concretoaço,senioraço,concreto,senior
bacon,brindebacon,fadobacon,brinde,fado
bala,calibrebala,contarbala,calibre,contar
banda,orquestrabanda,excelentebanda,orquestra,excelente
banheiro,chuveirobanheiro,monumentobanheiro,chuveiro,monumento
bar,clubebar,mentalbar,clube,mental
barato,carobarato,bibliotecabarato,caro,biblioteca
barba,cabelobarba,sobrenaturalbarba,cabelo,sobrenatural
barco,submarinobarco,finalmentebarco,submarino,finalmente
barco.1,tripulaçãobarco,viverbarco,tripulação,viver
baseball,estádiobaseball,anjobaseball,estádio,anjo
batalha,guerrabatalha,sherlockbatalha,guerra,sherlock
batalhão,regimentobatalhão,canelabatalhão,regimento,canela
batman,super-homembatman,descansobatman,super-homem,descanso
baunilha,canelabaunilha,oficinabaunilha,canela,oficina
beco,cantobeco,aumentarbeco,canto,aumentar
beleza,charmebeleza,ombrobeleza,charme,ombro
bilhão,milhãobilhão,canalbilhão,milhão,canal
biologia,químicabiologia,dançarinobiologia,química,dançarino
biológico,químicobiológico,washingtonbiológico,químico,washington
bochecha,lábiobochecha,magiabochecha,lábio,magia
bolo,sobremesabolo,regionalbolo,sobremesa,regional
boné,óculosboné,relatarboné,óculos,relatar
boston,washingtonboston,de repenteboston,washington,de repente
braço,mãobraço,potencialbraço,mão,potencial
brilhante,brilharbrilhante,carimbobrilhante,brilhar,carimbo
brinquedo,bonecabrinquedo,conservadorbrinquedo,boneca,conservador
bruxa,maldiçãobruxa,concretobruxa,maldição,concreto
bruxo,magiabruxo,afogarbruxo,magia,afogar
bêbado,sóbriobêbado,ferramentabêbado,sóbrio,ferramenta
cadeira,mesacadeira,sociedadecadeira,mesa,sociedade
cadáver,corpocadáver,opiniãocadáver,corpo,opinião
café,xícaracafé,forçacafé,xícara,força
café da manhã,jantarcafé da manhã,malcafé da manhã,jantar,mal
calcular,contarcalcular,melcalcular,contar,mel
calma,quietocalma,descrevercalma,quieto,descrever
cama,sofácama,jornalismocama,sofá,jornalismo
caminho,rotacaminho,lasanhacaminho,rota,lasanha
caminhão,jipecaminhão,rasgarcaminhão,jipe,rasgar
campeonato,competiçãocampeonato,irmãcampeonato,competição,irmã
campo de batalha,arenacampo de batalha,velhocampo de batalha,arena,velho
caneta,papelcaneta,marinhocaneta,papel,marinho
capela,igrejacapela,monstrocapela,igreja,monstro
capitalismo,anarquiacapitalismo,avenidacapitalismo,anarquia,avenida
capitão,comandantecapitão,gargantacapitão,comandante,garganta
cardeal,bispocardeal,caixacardeal,bispo,caixa
carga,fretecarga,jácarga,frete,já
carne de boi,carne de porcocarne de boi,semináriocarne de boi,carne de porco,seminário
carro,veículocarro,olácarro,veículo,olá
carta,telegramacarta,riflecarta,telegrama,rifle
carteira,bolsocarteira,esperacarteira,bolso,espera
cartel,máfiacartel,pianocartel,máfia,piano
casado,solteirocasado,amanhãcasado,solteiro,amanhã
casamento,divórciocasamento,unidadecasamento,divórcio,unidade
casamento.1,noivadocasamento,vermecasamento,noivado,verme
castelo,paláciocastelo,experimentarcastelo,palácio,experimentar
causa,razãocausa,orfanatocausa,razão,orfanato
cavalo,burrocavalo,federalcavalo,burro,federal
cebola,alhocebola,jurisdiçãocebola,alho,jurisdição
cedo,atrasadocedo,telacedo,atrasado,tela
celestial,céucelestial,propriedadecelestial,céu,propriedade
cemitério,covacemitério,apliquecemitério,cova,aplique
centenas,milcentenas,roubarcentenas,mil,roubar
centímetro,milhacentímetro,fábricacentímetro,milha,fábrica
cerca,murocerca,derretercerca,muro,derreter
cerca de,foracerca de,ossocerca de,fora,osso
cerebral,encéfalocerebral,passatempocerebral,encéfalo,passatempo
cerimônia,ritualcerimônia,basquetebolcerimônia,ritual,basquetebol
cerveja,bebercerveja,acampamentocerveja,beber,acampamento
chama,incêndiochama,habilitarchama,incêndio,habilitar
champanhe,vinhochampanhe,próximochampanhe,vinho,próximo
chantagem,subornochantagem,agricultorchantagem,suborno,agricultor
chapéu,capacetechapéu,conterchapéu,capacete,conter
charuto,fumaçacharuto,movercharuto,fumaça,mover
chefe,gerentechefe,esquilochefe,gerente,esquilo
chefe de cozinha,cozinheirochefe de cozinha,ruídochefe de cozinha,cozinheiro,ruído
cheio,vaziocheio,falacheio,vazio,fala
cheiro,gostocheiro,injustiçacheiro,gosto,injustiça
chocolate,açúcarchocolate,significadochocolate,açúcar,significado
cicatriz,tatuagemcicatriz,masculinocicatriz,tatuagem,masculino
cidade,capitalcidade,reclamaçãocidade,capital,reclamação
cientista,gêniocientista,fomecientista,gênio,fome
cigarro,tabacocigarro,burrocigarro,tabaco,burro
circo,jardim zoológicocirco,seguircirco,jardim zoológico,seguir
cirurgia,operarcirurgia,gloriosocirurgia,operar,glorioso
civilização,culturacivilização,segredocivilização,cultura,segredo
ciência,tecnologiaciência,agarrarciência,tecnologia,agarrar
cliente,pacientecliente,víruscliente,paciente,vírus
clássico,típicaclássico,clubeclássico,típica,clube
clínica,hospitalclínica,grandeclínica,hospital,grande
cobra,vermecobra,maratonacobra,verme,maratona
coelho,raposacoelho,rádiocoelho,raposa,rádio
colapso,caircolapso,caçandocolapso,cair,caçando
colar,anelcolar,artistacolar,anel,artista
combustível,gáscombustível,protegercombustível,gás,proteger
comer,alimentaçãocomer,trevascomer,alimentação,trevas
comerciante,comercialcomerciante,equilíbriocomerciante,comercial,equilíbrio
comissário,inspetorcomissário,comidacomissário,inspetor,comida
comitê,comissãocomitê,golfecomitê,comissão,golfe
compaixão,paciênciacompaixão,pirâmidecompaixão,paciência,pirâmide
completamente,absolutamentecompletamente,boacompletamente,absolutamente,boa
completo,totalcompleto,almacompleto,total,alma
comprador,vendedorcomprador,pelecomprador,vendedor,pele
compreendo,entendercompreendo,incêndiocompreendo,entender,incêndio
comprimento,tamanhocomprimento,conselhocomprimento,tamanho,conselho
computador,programacomputador,semprecomputador,programa,sempre
comunicação,navegaçãocomunicação,humildecomunicação,navegação,humilde
comunidade,sociedadecomunidade,sem utilidadecomunidade,sociedade,sem utilidade
comunista,racistacomunista,hormôniocomunista,racista,hormônio
comédia,dramacomédia,objetocomédia,drama,objeto
concentrar,fococoncentrar,batomconcentrar,foco,batom
condessa,barãocondessa,regracondessa,barão,regra
condutor,passageirocondutor,legalcondutor,passageiro,legal
conexão,contatoconexão,mingconexão,contato,ming
confessar,admitirconfessar,baixoconfessar,admitir,baixo
confiança,respeitoconfiança,lamaconfiança,respeito,lama
confidencial,delicadoconfidencial,personagemconfidencial,delicado,personagem
confirme,confirmaçãoconfirme,pensãoconfirme,confirmação,pensão
confusão,caosconfusão,caboconfusão,caos,cabo
congelar,derretercongelar,parlamentocongelar,derreter,parlamento
conhaque,rumconhaque,campanhaconhaque,rum,campanha
conhecer,agoraconhecer,tarefaconhecer,agora,tarefa
conhecimento,experiênciaconhecimento,jipeconhecimento,experiência,jipe
conheça,vejoconheça,bastãoconheça,vejo,bastão
constantemente,sempreconstantemente,exameconstantemente,sempre,exame
constituição,leiconstituição,doisconstituição,lei,dois
construir,construçãoconstruir,câmeraconstruir,construção,câmera
construção,torreconstrução,calorosoconstrução,torre,caloroso
contar,dizercontar,dinastiacontar,dizer,dinastia
conteúdo,conterconteúdo,romeuconteúdo,conter,romeu
contrário,opostocontrário,grãocontrário,oposto,grão
convento,orfanatoconvento,superiorconvento,orfanato,superior
convés,cabineconvés,ativoconvés,cabine,ativo
corajoso,nobrecorajoso,formuláriocorajoso,nobre,formulário
corda,correntecorda,contratarcorda,corrente,contratar
coronel,generalcoronel,conflitocoronel,general,conflito
corporação,companhiacorporação,calorcorporação,companhia,calor
correto,erradocorreto,frequênciacorreto,errado,frequência
corrida,maratonacorrida,punircorrida,maratona,punir
cortar,rasgarcortar,telescópiocortar,rasgar,telescópio
costa,praiacosta,jazzcosta,praia,jazz
criança,bebêcriança,áreacriança,bebê,área
criatividade,imaginaçãocriatividade,agulhacriatividade,imaginação,agulha
criatura,monstrocriatura,turnêcriatura,monstro,turnê
crime,pecadocrime,nobrecrime,pecado,nobre
criminoso,ladrãocriminoso,em outro lugarcriminoso,ladrão,em outro lugar
crise,situaçãocrise,líquidocrise,situação,líquido
cristão,católicocristão,progressocristão,católico,progresso
cronômetro,detonadorcronômetro,empresacronômetro,detonador,empresa
cruel,brutalcruel,tecnologiacruel,brutal,tecnologia
crueldade,malcrueldade,junhocrueldade,mal,junho
crânio,ossocrânio,valorcrânio,osso,valor
culpado,inocenteculpado,batataculpado,inocente,batata
curar,recuperarcurar,pornôcurar,recuperar,pornô
câncer,tumorcâncer,alhocâncer,tumor,alho
cínico,ingênuocínico,permissãocínico,ingênuo,permissão
cópia,originalcópia,nacionalcópia,original,nacional
dança,dançarinodança,advogadodança,dançarino,advogado
dar,ofertadar,terminaldar,oferta,terminal
declaração,comentáriodeclaração,envenenardeclaração,comentário,envenenar
dedão,dedodedão,majestadededão,dedo,majestade
defender,protegerdefender,criaçãodefender,proteger,criação
definição,conceitodefinição,alunadefinição,conceito,aluna
deixar,permitirdeixar,camadadeixar,permitir,camada
delicioso,saborosodelicioso,reconhecerdelicioso,saboroso,reconhecer
demissão,renúnciademissão,bocademissão,renúncia,boca
democracia,liberdadedemocracia,parceirodemocracia,liberdade,parceiro
dente,unhadente,voltadente,unha,volta
dentro,foradentro,insultodentro,fora,insulto
depressão,estressedepressão,bispodepressão,estresse,bispo
derrota,vitóriaderrota,nuderrota,vitória,nu
desafio,obstáculodesafio,internetdesafio,obstáculo,internet
desagradável,desconfortáveldesagradável,chegardesagradável,desconfortável,chegar
desaparecimento,mortedesaparecimento,capacetedesaparecimento,morte,capacete
desapontamento,surpresadesapontamento,testemunhadesapontamento,surpresa,testemunha
desconhecido,anônimodesconhecido,tamanhodesconhecido,anônimo,tamanho
descrição,perfildescrição,paísdescrição,perfil,país
desculpar,perdoardesculpar,saudáveldesculpar,perdoar,saudável
desejar,desejodesejar,práticadesejar,desejo,prática
desenhar,pintardesenhar,compassivodesenhar,pintar,compassivo
desenvolvimento,progressodesenvolvimento,hospitaldesenvolvimento,progresso,hospital
desfecho,resultadodesfecho,proibidodesfecho,resultado,proibido
despido,nudespido,maçãdespido,nu,maçã
destino,fadodestino,mentiradestino,fado,mentira
destruição,criaçãodestruição,chavedestruição,criação,chave
determinação,coragemdeterminação,sujodeterminação,coragem,sujo
detetive,agentedetetive,literalmentedetetive,agente,literalmente
dever,responsabilidadedever,atiradordever,responsabilidade,atirador
devoção,fidelidadedevoção,ladrãodevoção,fidelidade,ladrão
dezembro,novembrodezembro,jogatinadezembro,novembro,jogatina
dia de nascimento,aniversáriodia de nascimento,pecadodia de nascimento,aniversário,pecado
diabo,anjodiabo,perguntadiabo,anjo,pergunta
diferente,semelhantediferente,escalardiferente,semelhante,escalar
dignidade,orgulhodignidade,verdedignidade,orgulho,verde
dinamite,pólvoradinamite,chancedinamite,pólvora,chance
dinheiro,numeráriodinheiro,nuvemdinheiro,numerário,nuvem
diretamente,diretodiretamente,excitantediretamente,direto,excitante
diretor,produtordiretor,vermelhodiretor,produtor,vermelho
discussão,conversaçãodiscussão,miseráveldiscussão,conversação,miserável
dispositivo,chipedispositivo,decentedispositivo,chipe,decente
disputa,conflitodisputa,aranhadisputa,conflito,aranha
distante,próximodistante,rumdistante,próximo,rum
distrito,municípiodistrito,assassinodistrito,município,assassino
divino,deusdivino,verãodivino,deus,verão
divisão,unidadedivisão,vaginadivisão,unidade,vagina
doação,caridadedoação,diáriodoação,caridade,diário
documento,arquivodocumento,dosedocumento,arquivo,dose
doente,enfermodoente,dicionáriodoente,enfermo,dicionário
doença,gripedoença,botãodoença,gripe,botão
domingo,sábadodomingo,bônusdomingo,sábado,bônus
dor,sofrimentodor,relativodor,sofrimento,relativo
dormir,descansodormir,pragadormir,descanso,praga
doutor,cirurgiãodoutor,combatedoutor,cirurgião,combate
droga,álcooldroga,galeriadroga,álcool,galeria
duro,difícilduro,faixaduro,difícil,faixa
década,séculodécada,enfermodécada,século,enfermo
dólar,libradólar,autordólar,libra,autor
educação,saúdeeducação,númeroeducação,saúde,número
efeito,influênciaefeito,tigelaefeito,influência,tigela
eficaz,útileficaz,cansadoeficaz,útil,cansado
egoísta,teimosoegoísta,ferroegoísta,teimoso,ferro
elegante,modaelegante,janelaelegante,moda,janela
eleitor,candidatoeleitor,presaeleitor,candidato,presa
eleição,campanhaeleição,imitaçãoeleição,campanha,imitação
elemento,fatorelemento,milionárioelemento,fator,milionário
eletricidade,atualeletricidade,razãoeletricidade,atual,razão
elétrico,magnéticoelétrico,baseelétrico,magnético,base
em algum lugar,em outro lugarem algum lugar,rouboem algum lugar,em outro lugar,roubo
emergência,urgenteemergência,modeloemergência,urgente,modelo
emocional,mentalemocional,arsenalemocional,mental,arsenal
empreendedor,milionárioempreendedor,enforcamentoempreendedor,milionário,enforcamento
empregada,babáempregada,paranoicoempregada,babá,paranoico
empréstimo,créditoempréstimo,baíaempréstimo,crédito,baía
encantador,atraenteencantador,sofraencantador,atraente,sofra
encontrar,procurarencontrar,guerraencontrar,procurar,guerra
encontro,conferênciaencontro,comprimidoencontro,conferência,comprimido
energia,potênciaenergia,cozinheiroenergia,potência,cozinheiro
engraçado,inteligenteengraçado,ninjaengraçado,inteligente,ninja
ensinar,aprenderensinar,arenaensinar,aprender,arena
enterrar,escavaçãoenterrar,proteínaenterrar,escavação,proteína
entrada,saídaentrada,tripulaçãoentrada,saída,tripulação
epidemia,pragaepidemia,vejoepidemia,praga,vejo
episódio,seriesepisódio,marepisódio,series,mar
equipar,equipamentoequipar,foraequipar,equipamento,fora
equipe,ligaequipe,abrirequipe,liga,abrir
ereção,orgasmoereção,limparereção,orgasmo,limpar
erro,faltaerro,sequestrarerro,falta,sequestrar
escapar,fugirescapar,educadoescapar,fugir,educado
escola,classeescola,instintoescola,classe,instinto
escrevendo,lendoescrevendo,lucroescrevendo,lendo,lucro
escrita,leituraescrita,confortávelescrita,leitura,confortável
escritor,poetaescritor,lábioescritor,poeta,lábio
escritório,escrivaninhaescritório,leituraescritório,escrivaninha,leitura
escândalo,fofocaescândalo,dnaescândalo,fofoca,dna
espaguete,lasanhaespaguete,presençaespaguete,lasanha,presença
especialista,peritoespecialista,merecerespecialista,perito,merecer
espelho,reflexãoespelho,ideiaespelho,reflexão,ideia
esperar,aguardeesperar,raioesperar,aguarde,raio
espetacular,sensacionalespetacular,lendoespetacular,sensacional,lendo
esporte,passatempoesporte,situaçãoesporte,passatempo,situação
esposa,maridoesposa,fogueteesposa,marido,foguete
espírito,almaespírito,artigoespírito,alma,artigo
esquerda,direitaesquerda,queesquerda,direita,que
estado,federalestado,devagarestado,federal,devagar
estação,plataformaestação,brindeestação,plataforma,brinde
estilo,ritmoestilo,terraestilo,ritmo,terra
estrangeiro,ovniestrangeiro,bolsoestrangeiro,ovni,bolso
estranho,incomumestranho,alimentaçãoestranho,incomum,alimentação
estratégia,planoestratégia,barestratégia,plano,bar
estrela,celebridadeestrela,temploestrela,celebridade,templo
estrutura,pirâmideestrutura,limonadaestrutura,pirâmide,limonada
estudo,pesquisaestudo,sombraestudo,pesquisa,sombra
estupidez,loucuraestupidez,textoestupidez,loucura,texto
estátua,monumentoestátua,inimigoestátua,monumento,inimigo
estúpido,ingênuoestúpido,vidroestúpido,ingênuo,vidro
evento,fenômenoevento,erradoevento,fenômeno,errado
eventualmente,finalmenteeventualmente,romanoeventualmente,finalmente,romano
exagerar,subestimarexagerar,pãoexagerar,subestimar,pão
exclusivo,especialexclusivo,vacaexclusivo,especial,vaca
execução,enforcamentoexecução,geradorexecução,enforcamento,gerador
exercício,práticaexercício,registroexercício,prática,registro
exibição,galeriaexibição,mitoexibição,galeria,mito
explodir,explodidoexplodir,excepcionalexplodir,explodido,excepcional
explosivo,bombearexplosivo,aniversárioexplosivo,bombear,aniversário
explosão,terremotoexplosão,financeiramenteexplosão,terremoto,financeiramente
expressar,descreverexpressar,lancheexpressar,descrever,lanche
externo,internoexterno,chamarexterno,interno,chamar
exército,legiãoexército,firmementeexército,legião,firmemente
faca,espadafaca,vitóriafaca,espada,vitória
falar,palestrafalar,planetafalar,palestra,planeta
falha,sucessofalha,chuveirofalha,sucesso,chuveiro
falso,imitaçãofalso,segunda-feirafalso,imitação,segunda-feira
faminto,cansadofaminto,programafaminto,cansado,programa
famoso,popularfamoso,bombearfamoso,popular,bombear
família,clãfamília,arfamília,clã,ar
fantasia,realidadefantasia,navegaçãofantasia,realidade,navegação
fantástico,maravilhosofantástico,fumaçafantástico,maravilhoso,fumaça
farinha de trigo,grãofarinha de trigo,quietofarinha de trigo,grão,quieto
fatal,mortalfatal,agorafatal,mortal,agora
fax,correspondênciafax,jogarfax,correspondência,jogar
faz,fazerfaz,somentefaz,fazer,somente
febre,tossefebre,dizerfebre,tosse,dizer
fechado,trancadofechado,somafechado,trancado,soma
fechar,abrirfechar,heróifechar,abrir,herói
fecho,aberturafecho,cãofecho,abertura,cão
federação,colôniafederação,chuvafederação,colônia,chuva
feio,digustingfeio,verificafeio,digusting,verifica
feliz,satisfeitofeliz,álcoolfeliz,satisfeito,álcool
feminino,masculinofeminino,quebrafeminino,masculino,quebra
feriado,natalferiado,filosofiaferiado,natal,filosofia
ferida,lesãoferida,comboioferida,lesão,comboio
festa,recepçãofesta,ketchupfesta,recepção,ketchup
festival,carnavalfestival,correfestival,carnaval,corre
fiel,lealfiel,vítimafiel,leal,vítima
filho,filhafilho,semelhantefilho,filha,semelhante
filme,pornôfilme,fidelidadefilme,pornô,fidelidade
final,últimofinal,membrofinal,último,membro
finalizar,fimfinalizar,pessoafinalizar,fim,pessoa
financeira,financeiramentefinanceira,desertofinanceira,financeiramente,deserto
financeiro,bancáriofinanceiro,corpofinanceiro,bancário,corpo
financiamento,orçamentofinanciamento,mongefinanciamento,orçamento,monge
flor,plantaflor,motivoflor,planta,motivo
floresta,selvafloresta,inspirarfloresta,selva,inspirar
fluido,líquidofluido,solitáriofluido,líquido,solitário
fogão,fornofogão,resultadofogão,forno,resultado
formiga,abelhaformiga,aberturaformiga,abelha,abertura
fortemente,firmementefortemente,autópsiafortemente,firmemente,autópsia
fortemente.1,pesadofortemente,gansofortemente,pesado,ganso
fortuna,tesourofortuna,reitorfortuna,tesouro,reitor
foto,imagemfoto,ficarfoto,imagem,ficar
fotógrafo,autógrafofotógrafo,camundongofotógrafo,autógrafo,camundongo
fraco,fortefraco,sustofraco,forte,susto
francês,inglêsfrancês,direitafrancês,inglês,direita
frase,dicionáriofrase,noivofrase,dicionário,noivo
frase.1,palavrafrase,orçamentofrase,palavra,orçamento
fraude,conspiraçãofraude,beijofraude,conspiração,beijo
frio,calorosofrio,artefatofrio,caloroso,artefato
frio.1,quentefrio,orgasmofrio,quente,orgasmo
frota,navalfrota,imaginaçãofrota,naval,imaginação
fruta,maçãfruta,preservarfruta,maçã,preservar
fugitivo,refugiadofugitivo,pólvorafugitivo,refugiado,pólvora
funcional,operacionalfuncional,nomefuncional,operacional,nome
furgão,trailerfurgão,viúvafurgão,trailer,viúva
futebol,basquetebolfutebol,consertarfutebol,basquetebol,consertar
fácil,impossívelfácil,cinemafácil,impossível,cinema
fé,esperançafé,veículofé,esperança,veículo
fígado,rimfígado,revelaçãofígado,rim,revelação
físico,sexualfísico,gásfísico,sexual,gás
fúria,raivafúria,espertofúria,raiva,esperto
galáxia,universogaláxia,positivogaláxia,universo,positivo
ganhar,ganhoganhar,escrivaninhaganhar,ganho,escrivaninha
garagem,oficinagaragem,dedogaragem,oficina,dedo
garfo,colhergarfo,primaveragarfo,colher,primavera
garotas,rapazesgarotas,subornogarotas,rapazes,suborno
garrafa,vidrogarrafa,sibilargarrafa,vidro,sibilar
garçonete,garçomgarçonete,totalgarçonete,garçom,total
gastar,desperdíciogastar,entusiasmogastar,desperdício,entusiasmo
gato,cãogato,estressegato,cão,estresse
gay,lésbicagay,colôniagay,lésbica,colônia
generoso,compassivogeneroso,marcageneroso,compassivo,marca
gentil,suavegentil,distintivogentil,suave,distintivo
geralmente,naturalmentegeralmente,ventogeralmente,naturalmente,vento
girar,virargirar,legiãogirar,virar,legião
global,nacionalglobal,pistolaglobal,nacional,pistola
glória,gloriosoglória,explicaçãoglória,glorioso,explicação
golpe,batergolpe,populargolpe,bater,popular
gorila,macacogorila,chegadagorila,macaco,chegada
governo,administraçãogoverno,devagargoverno,administração,devagar
graduado,diplomagraduado,operargraduado,diploma,operar
grama,quilograma,proporgrama,quilo,propor
grandes,curtograndes,voluntáriograndes,curto,voluntário
gratidão,hospitalidadegratidão,matériagratidão,hospitalidade,matéria
gratuitamente,grátisgratuitamente,gerentegratuitamente,grátis,gerente
gravata,faixagravata,experiênciagravata,faixa,experiência
gravação,registrogravação,modagravação,registro,moda
gravidez,nascimentogravidez,bússolagravidez,nascimento,bússola
grego,romanogrego,chãogrego,romano,chão
grosso,finogrosso,dramagrosso,fino,drama
grupo,ganguegrupo,naturalgrupo,gangue,natural
guaxinim,esquiloguaxinim,lunarguaxinim,esquilo,lunar
guerreiro,soldadoguerreiro,seçãoguerreiro,soldado,seção
guitarra,pianoguitarra,pacíficoguitarra,piano,pacífico
habilidade,capacidadehabilidade,pastahabilidade,capacidade,pasta
hamburger,sanduíchehamburger,políticahamburger,sanduíche,política
harmonia,equilíbrioharmonia,embaixadaharmonia,equilíbrio,embaixada
helicóptero,ambulânciahelicóptero,pesohelicóptero,ambulância,peso
hematoma,"coçar, arranhãohematoma",interromperhematoma,"coçar, arranhão",interromper
herdar,herançaherdar,diplomaherdar,herança,diploma
heroína,cocaínaheroína,orgulhosoheroína,cocaína,orgulhoso
hidrogênio,carbonohidrogênio,imagemhidrogênio,carbono,imagem
hiv,aidshiv,paciênciahiv,aids,paciência
homicida,assassinohomicida,pesquisahomicida,assassino,pesquisa
honestidade,lealdadehonestidade,banqueirohonestidade,lealdade,banqueiro
honesto,decentehonesto,equipamentohonesto,decente,equipamento
honra,privilégiohonra,quilômetrohonra,privilégio,quilômetro
horrível,terrívelhorrível,guardahorrível,terrível,guarda
humano,homemhumano,combinaçãohumano,homem,combinação
