target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
arquiteto,engenheiroarquiteto,delicadoarquiteto,engenheiro,delicado
arrepiante,assustadorarrepiante,detonadorarrepiante,assustador,detonador
arrogância,ignorânciaarrogância,anelarrogância,ignorância,anel
artificial,naturalartificial,secretárioartificial,natural,secretário
artilharia,cavalariaartilharia,trancadoartilharia,cavalaria,trancado
artéria,veiaartéria,juventudeartéria,veia,juventude
assaltar,roubarassaltar,absolutamenteassaltar,roubar,absolutamente
assalto,rouboassalto,populaçãoassalto,roubo,população
assassinato,suicídioassassinato,opostoassassinato,suicídio,oposto
assassino,mercenárioassassino,bandeiraassassino,mercenário,bandeira
assinar,formulárioassinar,cérebroassinar,formulário,cérebro
assinatura,carimboassinatura,comumassinatura,carimbo,comum
assistente,secretárioassistente,frequênciaassistente,secretário,frequência
assistir,ajudarassistir,segundoassistir,ajudar,segundo
assistência,apoioassistência,tanqueassistência,apoio,tanque
assobiar,buzinaassobiar,universoassobiar,buzina,universo
atacante,vítimaatacante,conferênciaatacante,vítima,conferência
ataque,invasãoataque,caracolataque,invasão,caracol
atar,vincularatar,experiênciaatar,vincular,experiência
atirar,tiroatirar,códigoatirar,tiro,código
atitude,opiniãoatitude,jardim zoológicoatitude,opinião,jardim zoológico
ativar,acionarativar,analistaativar,acionar,analista
atividade,ativoatividade,soldadoatividade,ativo,soldado
atlântico,pacíficoatlântico,celebridadeatlântico,pacífico,celebridade
atmosfera,ambienteatmosfera,valiosoatmosfera,ambiente,valioso
ato,gestoato,estradaato,gesto,estrada
ator,autorator,claramenteator,autor,claramente
atrai,atençãoatrai,combateratrai,atenção,combater
atuação,espetáculoatuação,brancoatuação,espetáculo,branco
audiência,multidãoaudiência,avisoaudiência,multidão,aviso
ausência,presençaausência,dragãoausência,presença,dragão
auto-estrada,estradaauto-estrada,somaauto-estrada,estrada,soma
autocarro,comboioautocarro,netoautocarro,comboio,neto
autoridade,jurisdiçãoautoridade,tumorautoridade,jurisdição,tumor
avaliação,observaçãoavaliação,magiaavaliação,observação,magia
avó,avôavó,atraenteavó,avô,atraente
azul,castanhoazul,esperançaazul,castanho,esperança
aço,concretoaço,popularaço,concreto,popular
bacon,tostabacon,sinabacon,tosta,sina
bala,calibrebala,contarbala,calibre,contar
banda,orquestrabanda,excelentebanda,orquestra,excelente
banheiro,chuveirobanheiro,monumentobanheiro,chuveiro,monumento
bar,clubebar,mentalbar,clube,mental
barato,carobarato,bibliotecabarato,caro,biblioteca
barba,cabelobarba,cápsulabarba,cabelo,cápsula
barco,submarinobarco,finalmentebarco,submarino,finalmente
basebol,estádiobasebol,anjobasebol,estádio,anjo
batalha,guerrabatalha,sherlockbatalha,guerra,sherlock
batalhão,regimentobatalhão,canelabatalhão,regimento,canela
batman,super-homembatman,descansarbatman,super-homem,descansar
baunilha,canelabaunilha,avôbaunilha,canela,avô
beco,cantobeco,aumentarbeco,canto,aumentar
beleza,charmebeleza,ombrobeleza,charme,ombro
bilhão,milhãobilhão,idealbilhão,milhão,ideal
biologia,químicabiologia,dançarinobiologia,química,dançarino
biológico,químicobiológico,washingtonbiológico,químico,washington
bochecha,lábiobochecha,sairbochecha,lábio,sair
bolo,sobremesabolo,regionalbolo,sobremesa,regional
bolsa,caixabolsa,escavarbolsa,caixa,escavar
boné,óculosboné,relatarboné,óculos,relatar
boston,washingtonboston,repentinoboston,washington,repentino
braço,mãobraço,potencialbraço,mão,potencial
brinquedo,bonecabrinquedo,conservadorbrinquedo,boneca,conservador
bruxa,maldiçãobruxa,concretobruxa,maldição,concreto
buraco,fendaburaco,poetaburaco,fenda,poeta
bêbado,sóbriobêbado,ferramentabêbado,sóbrio,ferramenta
cadeira,mesacadeira,sociedadecadeira,mesa,sociedade
cadáver,corpocadáver,opiniãocadáver,corpo,opinião
café,xícaracafé,forçacafé,xícara,força
calcular,contarcalcular,melcalcular,contar,mel
calma,quietocalma,personagemcalma,quieto,personagem
cama,sofácama,jornalismocama,sofá,jornalismo
caminhada,sestacaminhada,canalcaminhada,sesta,canal
caminho,rotacaminho,lasanhacaminho,rota,lasanha
caminhão,jipecaminhão,rasgarcaminhão,jipe,rasgar
campeonato,competiçãocampeonato,irmãcampeonato,competição,irmã
campo de batalha,arenacampo de batalha,velhocampo de batalha,arena,velho
cancro,tumorcancro,anónimocancro,tumor,anónimo
caneta,papelcaneta,marinhocaneta,papel,marinho
canção,álbumcanção,sobrenaturalcanção,álbum,sobrenatural
capela,igrejacapela,monstrocapela,igreja,monstro
capitalismo,anarquiacapitalismo,avenidacapitalismo,anarquia,avenida
capitão,comandantecapitão,gargantacapitão,comandante,garganta
cardeal,bispocardeal,caixacardeal,bispo,caixa
carga,fretecarga,carnavalcarga,frete,carnaval
carne,porcocarne,semináriocarne,porco,seminário
carrinha,reboquecarrinha,especialcarrinha,reboque,especial
carro,veículocarro,olácarro,veículo,olá
carta,telegramacarta,federalcarta,telegrama,federal
carteira,bolsocarteira,candidatocarteira,bolso,candidato
cartel,máfiacartel,pianocartel,máfia,piano
casaco,camisacasaco,governadorcasaco,camisa,governador
casado,solteirocasado,sopacasado,solteiro,sopa
casamento,divórciocasamento,unidadecasamento,divórcio,unidade
casamento.1,noivadocasamento,vermecasamento,noivado,verme
castelo,paláciocastelo,experimentarcastelo,palácio,experimentar
causa,razãocausa,orfanatocausa,razão,orfanato
cavalo,burrocavalo,útilcavalo,burro,útil
cebola,alhocebola,jurisdiçãocebola,alho,jurisdição
cedo,atrasadocedo,ecrãcedo,atrasado,ecrã
celestial,céucelestial,propriedadecelestial,céu,propriedade
cemitério,covacemitério,aplicarcemitério,cova,aplicar
centenas,milcentenas,roubarcentenas,mil,roubar
centímetro,milhacentímetro,sedacentímetro,milha,seda
cerca,murocerca,derretercerca,muro,derreter
cerebral,cérebrocerebral,passatempocerebral,cérebro,passatempo
cerimónia,ritualcerimónia,basquetebolcerimónia,ritual,basquetebol
cerveja,bebercerveja,acampamentocerveja,beber,acampamento
chama,incêndiochama,impressãochama,incêndio,impressão
champanhe,vinhochampanhe,próximochampanhe,vinho,próximo
chantagem,subornochantagem,agricultorchantagem,suborno,agricultor
chapéu,capacetechapéu,ganguechapéu,capacete,gangue
charuto,fumarcharuto,movercharuto,fumar,mover
chefe,gerentechefe,casachefe,gerente,casa
chefe de cozinha,cozinheirochefe de cozinha,ruídochefe de cozinha,cozinheiro,ruído
cheio,vaziocheio,falacheio,vazio,fala
cheiro,gostocheiro,injustiçacheiro,gosto,injustiça
chocolate,açúcarchocolate,significadochocolate,açúcar,significado
cicatriz,tatuagemcicatriz,espertocicatriz,tatuagem,esperto
cidade,capitalcidade,reclamaçãocidade,capital,reclamação
cientista,géniocientista,fomecientista,génio,fome
cigarro,tabacocigarro,burrocigarro,tabaco,burro
circo,jardim zoológicocirco,seguircirco,jardim zoológico,seguir
cirurgia,operarcirurgia,ursocirurgia,operar,urso
civilização,culturacivilização,segredocivilização,cultura,segredo
ciência,tecnologiaciência,agarrarciência,tecnologia,agarrar
claro,brilhoclaro,sofáclaro,brilho,sofá
cliente,doentecliente,víruscliente,doente,vírus
clássico,típicoclássico,clubeclássico,típico,clube
clínica,hospitalclínica,raivaclínica,hospital,raiva
cobra,vermecobra,maratonacobra,verme,maratona
coelho,raposacoelho,rádiocoelho,raposa,rádio
colapso,caircolapso,caçarcolapso,cair,caçar
colar,anelcolar,pessoalcolar,anel,pessoal
combustível,gáscombustível,artecombustível,gás,arte
comer,alimentarcomer,escuridãocomer,alimentar,escuridão
comerciante,comercialcomerciante,equilíbriocomerciante,comercial,equilíbrio
comissário,inspetorcomissário,comidacomissário,inspetor,comida
comité,comissãocomité,saúdecomité,comissão,saúde
compaixão,paciênciacompaixão,pirâmidecompaixão,paciência,pirâmide
completamente,absolutamentecompletamente,bomcompletamente,absolutamente,bom
completo,totalcompleto,almacompleto,total,alma
comprador,vendedorcomprador,pelecomprador,vendedor,pele
compreender,entendercompreender,incêndiocompreender,entender,incêndio
comprimento,tamanhocomprimento,conselhocomprimento,tamanho,conselho
comprimido,cápsulacomprimido,perdãocomprimido,cápsula,perdão
computador,softwarecomputador,semprecomputador,software,sempre
comunicação,navegaçãocomunicação,humildecomunicação,navegação,humilde
comunidade,sociedadecomunidade,imprestávelcomunidade,sociedade,imprestável
comunista,racistacomunista,hormonacomunista,racista,hormona
comédia,dramacomédia,objetocomédia,drama,objeto
concentrar,focarconcentrar,batomconcentrar,focar,batom
concerto,excursãoconcerto,mesaconcerto,excursão,mesa
condessa,barãocondessa,regracondessa,barão,regra
condutor,passageirocondutor,ironiacondutor,passageiro,ironia
conexão,contatoconexão,casa-de-banhoconexão,contato,casa-de-banho
confessar,admitirconfessar,baixoconfessar,admitir,baixo
confiança,respeitoconfiança,mingconfiança,respeito,ming
confirmar,confirmaçãoconfirmar,pensãoconfirmar,confirmação,pensão
confusão,caosconfusão,caboconfusão,caos,cabo
congelar,derretercongelar,parlamentocongelar,derreter,parlamento
conhaque,rumconhaque,campanhaconhaque,rum,campanha
conhecer,agoraconhecer,bastãoconhecer,agora,bastão
conhecer.1,verconhecer,tarefaconhecer,ver,tarefa
conhecimento,experiênciaconhecimento,jipeconhecimento,experiência,jipe
constantemente,sempreconstantemente,faculdadeconstantemente,sempre,faculdade
constituição,leiconstituição,doenteconstituição,lei,doente
construir,construçãoconstruir,câmeraconstruir,construção,câmera
contar,dizercontar,dinastiacontar,dizer,dinastia
conteúdo,conterconteúdo,romeuconteúdo,conter,romeu
contrário,opostocontrário,capacetecontrário,oposto,capacete
convento,orfanatoconvento,sujoconvento,orfanato,sujo
convés,cabineconvés,ativoconvés,cabine,ativo
corajoso,nobrecorajoso,formuláriocorajoso,nobre,formulário
corda,cadeiacorda,operarcorda,cadeia,operar
coronel,generalcoronel,conflitocoronel,general,conflito
corporação,companhiacorporação,calorcorporação,companhia,calor
correto,erradocorreto,esperarcorreto,errado,esperar
corrida,maratonacorrida,punircorrida,maratona,punir
cortar,rasgarcortar,telescópiocortar,rasgar,telescópio
costa,praiacosta,jazzcosta,praia,jazz
criança,bebécriança,áreacriança,bebé,área
criatividade,imaginaçãocriatividade,agulhacriatividade,imaginação,agulha
criatura,monstrocriatura,excursãocriatura,monstro,excursão
crime,pecadocrime,terceirocrime,pecado,terceiro
criminoso,ladrãocriminoso,noutro lugarcriminoso,ladrão,noutro lugar
crise,situaçãocrise,lercrise,situação,ler
cristão,católicocristão,progressocristão,católico,progresso
cronómetro,detonadorcronómetro,satisfeitocronómetro,detonador,satisfeito
cruel,brutalcruel,tecnologiacruel,brutal,tecnologia
crueldade,malcrueldade,junhocrueldade,mal,junho
crânio,ossocrânio,valorcrânio,osso,valor
culpado,inocenteculpado,batataculpado,inocente,batata
curar,recuperarcurar,conclusãocurar,recuperar,conclusão
cínico,ingénuocínico,permissãocínico,ingénuo,permissão
cópia,originalcópia,nacionalcópia,original,nacional
dama,lordedama,líquidodama,lorde,líquido
dança,dançarinodança,advogadodança,dançarino,advogado
dar,ofertadar,terminaldar,oferta,terminal
declaração,comentáriodeclaração,venenodeclaração,comentário,veneno
defender,protegerdefender,criaçãodefender,proteger,criação
definitiva,finaldefinitiva,diamantedefinitiva,final,diamante
definição,conceitodefinição,estudantedefinição,conceito,estudante
deixar,permitirdeixar,camadadeixar,permitir,camada
delicioso,saborosodelicioso,arsenaldelicioso,saboroso,arsenal
demissão,renúnciademissão,bocademissão,renúncia,boca
democracia,liberdadedemocracia,gajodemocracia,liberdade,gajo
dente,unhadente,voltadente,unha,volta
dentro,foradentro,insultardentro,fora,insultar
depressão,estressedepressão,charmedepressão,estresse,charme
derrota,vitóriaderrota,nuderrota,vitória,nu
desafio,obstáculodesafio,internetdesafio,obstáculo,internet
desagradável,desconfortáveldesagradável,chegardesagradável,desconfortável,chegar
desaparecimento,mortedesaparecimento,bananadesaparecimento,morte,banana
desapontamento,surpresadesapontamento,testemunhadesapontamento,surpresa,testemunha
desconhecido,anónimodesconhecido,tamanhodesconhecido,anónimo,tamanho
descrição,perfildescrição,paísdescrição,perfil,país
desculpar,perdoardesculpar,saudáveldesculpar,perdoar,saudável
desejar,desejodesejar,práticadesejar,desejo,prática
desenhar,pintardesenhar,misericordiosodesenhar,pintar,misericordioso
desenvolvimento,progressodesenvolvimento,hospitaldesenvolvimento,progresso,hospital
desfecho,resultadodesfecho,proibidodesfecho,resultado,proibido
despido,nudespido,maçãdespido,nu,maçã
desporto,passatempodesporto,voluntáriodesporto,passatempo,voluntário
destino,sinadestino,potênciadestino,sina,potência
destruição,criaçãodestruição,chavedestruição,criação,chave
determinação,coragemdeterminação,cadeiadeterminação,coragem,cadeia
detetive,agentedetetive,literalmentedetetive,agente,literalmente
dever,responsabilidadedever,atiradordever,responsabilidade,atirador
devoção,fidelidadedevoção,ladrãodevoção,fidelidade,ladrão
dezembro,novembrodezembro,jogardezembro,novembro,jogar
dia de nascimento,aniversáriodia de nascimento,pecadodia de nascimento,aniversário,pecado
diabo,anjodiabo,questionardiabo,anjo,questionar
diferente,semelhantediferente,conversaçãodiferente,semelhante,conversação
dignidade,orgulhodignidade,verdedignidade,orgulho,verde
digno,merecerdigno,naturalmentedigno,merecer,naturalmente
dinamite,pólvoradinamite,oportunidadedinamite,pólvora,oportunidade
dinheiro,numeráriodinheiro,nuvemdinheiro,numerário,nuvem
diretamente,diretodiretamente,excitantediretamente,direto,excitante
diretor,produtordiretor,vermelhodiretor,produtor,vermelho
discussão,conversaçãodiscussão,miseráveldiscussão,conversação,miserável
dispositivo,chipdispositivo,decentedispositivo,chip,decente
disputa,conflitodisputa,aranhadisputa,conflito,aranha
distante,próximodistante,rumdistante,próximo,rum
distrito,municípiodistrito,assassinodistrito,município,assassino
divino,deusdivino,verãodivino,deus,verão
divisão,unidadedivisão,vaginadivisão,unidade,vagina
doação,caridadedoação,diáriodoação,caridade,diário
documento,arquivodocumento,dosedocumento,arquivo,dose
doente,enfermodoente,dicionáriodoente,enfermo,dicionário
doença,gripedoença,botãodoença,gripe,botão
domingo,sábadodomingo,bónusdomingo,sábado,bónus
dor,sofrimentodor,familiardor,sofrimento,familiar
dormir,descansardormir,pragadormir,descansar,praga
doutor,cirurgiãodoutor,atumdoutor,cirurgião,atum
droga,álcooldroga,galeriadroga,álcool,galeria
duro,difícilduro,maldiçãoduro,difícil,maldição
década,séculodécada,enfermodécada,século,enfermo
dólar,libradólar,autordólar,libra,autor
edifício,torreedifício,calorosoedifício,torre,caloroso
educação,saúdeeducação,númeroeducação,saúde,número
efeito,influênciaefeito,tigelaefeito,influência,tigela
eficaz,útileficaz,cansadoeficaz,útil,cansado
egoísta,teimosoegoísta,ferroegoísta,teimoso,ferro
elegante,modaelegante,esquiloelegante,moda,esquilo
eleitor,candidatoeleitor,químicoeleitor,candidato,químico
eleição,campanhaeleição,desejoeleição,campanha,desejo
elemento,factorelemento,milionárioelemento,factor,milionário
eletricidade,correnteeletricidade,razãoeletricidade,corrente,razão
elétrico,magnéticoelétrico,baseelétrico,magnético,base
em algum lugar,noutro lugarem algum lugar,rouboem algum lugar,noutro lugar,roubo
em torno,voltaem torno,gestoem torno,volta,gesto
emergência,urgenteemergência,modeloemergência,urgente,modelo
emocional,mentalemocional,inimigoemocional,mental,inimigo
empoeirado,enferrujadoempoeirado,inferiorempoeirado,enferrujado,inferior
empreendedor,milionárioempreendedor,enforcamentoempreendedor,milionário,enforcamento
empregada,amaempregada,paranóicoempregada,ama,paranóico
empregada.1,empregadoempregada,totalempregada,empregado,total
empréstimo,créditoempréstimo,baíaempréstimo,crédito,baía
encantador,atraenteencantador,sofrerencantador,atraente,sofrer
encontrar,procurarencontrar,guerraencontrar,procurar,guerra
encontro,conferênciaencontro,protegerencontro,conferência,proteger
energia,potênciaenergia,cozinheiroenergia,potência,cozinheiro
engraçado,espirituosoengraçado,janelaengraçado,espirituoso,janela
ensinar,aprenderensinar,arenaensinar,aprender,arena
enterrar,escavarenterrar,proteínaenterrar,escavar,proteína
entrada,saídaentrada,golfeentrada,saída,golfe
epidemia,pragaepidemia,verepidemia,praga,ver
episódio,sériesepisódio,marepisódio,séries,mar
equipa,ligaequipa,abrirequipa,liga,abrir
equipar,equipamentoequipar,foraequipar,equipamento,fora
ereção,orgasmoereção,limparereção,orgasmo,limpar
erro,faltaerro,sequestrarerro,falta,sequestrar
escapar,fugirescapar,educadoescapar,fugir,educado
escola,classeescola,instintoescola,classe,instinto
escrever,lerescrever,escolhaescrever,ler,escolha
escrita,leituraescrita,lucroescrita,leitura,lucro
escritor,poetaescritor,lábioescritor,poeta,lábio
escritório,escrivaninhaescritório,riscoescritório,escrivaninha,risco
escândalo,bisbolheticeescândalo,dnaescândalo,bisbolhetice,dna
esparguete,lasanhaesparguete,presençaesparguete,lasanha,presença
especialista,peritoespecialista,merecerespecialista,perito,merecer
espelho,reflexãoespelho,ideiaespelho,reflexão,ideia
esperar,aguardeesperar,raioesperar,aguarde,raio
espetacular,sensacionalespetacular,leituraespetacular,sensacional,leitura
esposa,maridoesposa,fogueteesposa,marido,foguete
espírito,almaespírito,artigoespírito,alma,artigo
esquerda,direitaesquerda,nobreesquerda,direita,nobre
estado,federalestado,devagarestado,federal,devagar
estação,plataformaestação,comprarestação,plataforma,comprar
estilo,ritmoestilo,aterrarestilo,ritmo,aterrar
estranho,incomumestranho,membroestranho,incomum,membro
estratégia,planoestratégia,barestratégia,plano,bar
estrela,celebridadeestrela,temploestrela,celebridade,templo
estrutura,pirâmideestrutura,tesouroestrutura,pirâmide,tesouro
estudo,pesquisaestudo,sombraestudo,pesquisa,sombra
estupidez,loucuraestupidez,textoestupidez,loucura,texto
estátua,monumentoestátua,financeiramenteestátua,monumento,financeiramente
estúpido,ingénuoestúpido,ambulânciaestúpido,ingénuo,ambulância
evento,fenómenoevento,erradoevento,fenómeno,errado
eventualmente,finalmenteeventualmente,calibreeventualmente,finalmente,calibre
exagerar,subestimarexagerar,permitirexagerar,subestimar,permitir
excitado,orgulhosoexcitado,preservarexcitado,orgulhoso,preservar
execução,enforcamentoexecução,geradorexecução,enforcamento,gerador
exercício,práticaexercício,registroexercício,prática,registro
exibição,galeriaexibição,mitoexibição,galeria,mito
explodir,estouroexplodir,excepcionalexplodir,estouro,excepcional
explosivo,bombaexplosivo,aniversárioexplosivo,bomba,aniversário
explosão,terremotoexplosão,vinhoexplosão,terremoto,vinho
expressar,descreverexpressar,pornográficoexpressar,descrever,pornográfico
externo,internoexterno,chamadaexterno,interno,chamada
extraterrestre,ovniextraterrestre,bolsoextraterrestre,ovni,bolso
exército,legiãoexército,tostaexército,legião,tosta
faca,espadafaca,vitóriafaca,espada,vitória
falar,palestrafalar,planetafalar,palestra,planeta
falha,sucessofalha,chuveirofalha,sucesso,chuveiro
falso,farsafalso,segunda-feirafalso,farsa,segunda-feira
faminto,cansadofaminto,softwarefaminto,cansado,software
famoso,popularfamoso,bombafamoso,popular,bomba
família,clãfamília,arfamília,clã,ar
fantasia,realidadefantasia,efetivamentefantasia,realidade,efetivamente
fantástico,maravilhosofantástico,refugiadofantástico,maravilhoso,refugiado
farinha,grãofarinha,quietofarinha,grão,quieto
fatal,mortalfatal,agorafatal,mortal,agora
fax,correspondênciafax,jogarfax,correspondência,jogar
faz,fazerfaz,mêsfaz,fazer,mês
febre,tossefebre,resistênciafebre,tosse,resistência
fechado,trancadofechado,maridofechado,trancado,marido
fechar,abrirfechar,heróifechar,abrir,herói
fecho,aberturafecho,cãofecho,abertura,cão
federação,colóniafederação,chuvafederação,colónia,chuva
feio,repulsivofeio,examefeio,repulsivo,exame
feiticeiro,magiafeiticeiro,afogarfeiticeiro,magia,afogar
feliz,satisfeitofeliz,álcoolfeliz,satisfeito,álcool
feminino,masculinofeminino,esmagarfeminino,masculino,esmagar
feriado,natalferiado,doceferiado,natal,doce
ferida,lesãoferida,surpresaferida,lesão,surpresa
festa,recepçãofesta,ketchupfesta,recepção,ketchup
festival,carnavalfestival,correrfestival,carnaval,correr
fiel,lealfiel,vítimafiel,leal,vítima
filho,filhafilho,semelhantefilho,filha,semelhante
filme,pornográficofilme,fidelidadefilme,pornográfico,fidelidade
finalizar,fimfinalizar,classefinalizar,fim,classe
financeiro,bancáriofinanceiro,corpofinanceiro,bancário,corpo
financiamento,financeiramentefinanciamento,desertofinanciamento,financeiramente,deserto
flor,plantaflor,motivoflor,planta,motivo
floresta,selvafloresta,grandefloresta,selva,grande
fluido,líquidofluido,sozinhofluido,líquido,sozinho
fofinho,docefofinho,recepçãofofinho,doce,recepção
fogão,fornofogão,resultadofogão,forno,resultado
formiga,abelhaformiga,serviçoformiga,abelha,serviço
fortemente,firmementefortemente,autópsiafortemente,firmemente,autópsia
fortuna,tesourofortuna,reitorfortuna,tesouro,reitor
foto,imagemfoto,ficarfoto,imagem,ficar
fotógrafo,autógrafofotógrafo,ratofotógrafo,autógrafo,rato
fraco,fortefraco,sustofraco,forte,susto
francês,inglêsfrancês,direitafrancês,inglês,direita
frase,dicionáriofrase,noivofrase,dicionário,noivo
frase.1,palavrafrase,orçamentofrase,palavra,orçamento
fraude,conspiraçãofraude,beijofraude,conspiração,beijo
frio,calorosofrio,artefatofrio,caloroso,artefato
frio.1,quentefrio,orgasmofrio,quente,orgasmo
frota,navalfrota,imaginaçãofrota,naval,imaginação
fruta,maçãfruta,respeitofruta,maçã,respeito
fugitivo,refugiadofugitivo,pólvorafugitivo,refugiado,pólvora
funcional,operacionalfuncional,nomefuncional,operacional,nome
futebol,basquetebolfutebol,fendafutebol,basquetebol,fenda
fácil,impossívelfácil,cinemafácil,impossível,cinema
fé,esperançafé,veículofé,esperança,veículo
fígado,rimfígado,fimfígado,rim,fim
físico,sexualfísico,gásfísico,sexual,gás
fúria,raivafúria,conferirfúria,raiva,conferir
galáxia,universogaláxia,positivogaláxia,universo,positivo
garagem,oficinagaragem,dedogaragem,oficina,dedo
garfo,colhergarfo,primaveragarfo,colher,primavera
garrafa,copogarrafa,sibilargarrafa,copo,sibilar
gastar,desperdíciogastar,entusiasmogastar,desperdício,entusiasmo
gato,cãogato,estressegato,cão,estresse
gay,lésbicagay,colóniagay,lésbica,colónia
generoso,misericordiosogeneroso,marcageneroso,misericordioso,marca
gentil,suavegentil,médicogentil,suave,médico
geralmente,naturalmentegeralmente,ventogeralmente,naturalmente,vento
girar,virargirar,legiãogirar,virar,legião
global,nacionalglobal,pistolaglobal,nacional,pistola
glória,gloriosoglória,explicaçãoglória,glorioso,explicação
gole,gotagole,buzinagole,gota,buzina
golpe,batergolpe,acionargolpe,bater,acionar
gorila,macacogorila,chegadagorila,macaco,chegada
governo,administraçãogoverno,devagargoverno,administração,devagar
grama,quilograma,proporgrama,quilo,propor
gratidão,hospitalidadegratidão,críticogratidão,hospitalidade,crítico
gravação,registrogravação,modagravação,registro,moda
gravidez,nascimentogravidez,bússolagravidez,nascimento,bússola
grego,romanogrego,chãogrego,romano,chão
grosso,finogrosso,dramagrosso,fino,drama
grupo,ganguegrupo,naturalgrupo,gangue,natural
guaxinim,esquiloguaxinim,lunarguaxinim,esquilo,lunar
guerreiro,soldadoguerreiro,secçãoguerreiro,soldado,secção
guitarra,pianoguitarra,horrorguitarra,piano,horror
habilidade,capacidadehabilidade,pastahabilidade,capacidade,pasta
hamburger,sanduíchehamburger,políticahamburger,sanduíche,política
harmonia,equilíbrioharmonia,embaixadaharmonia,equilíbrio,embaixada
helicóptero,ambulânciahelicóptero,pesohelicóptero,ambulância,peso
hematoma,arranhãohematoma,interromperhematoma,arranhão,interromper
herdar,herançaherdar,diplomaherdar,herança,diploma
heroína,cocaínaheroína,orgulhosoheroína,cocaína,orgulhoso
hidrogénio,carbonohidrogénio,imagemhidrogénio,carbono,imagem
hiv,sidahiv,paciênciahiv,sida,paciência
homicida,assassinohomicida,pesquisahomicida,assassino,pesquisa
honestidade,lealdadehonestidade,banqueirohonestidade,lealdade,banqueiro
honesto,decentehonesto,equipamentohonesto,decente,equipamento
honra,privilégiohonra,quilómetrohonra,privilégio,quilómetro
