cue,target,cosine,fake_cue,fake_target
altid,konstant,0.487811352,altiw,konstapt
altid,tit,0.47017099,aftid,lit
altid,ofte,0.464487031,alzid,mfte
altid,årevis,0.37907599,zltid,århvis
mor,søster,0.668110558,mrr,søstez
mor,mormor,0.666809912,oor,mormjr
mor,bedstemor,0.653623227,mox,bødstemor
mor,farmor,0.620149348,moe,fcrmor
mor,tante,0.587983765,mot,tante
tale,snakke,0.846378231,tdle,snakye
tale,taie,0.552873023,taye,taie
tale,diskutere,0.540070277,pale,diskuterw
tale,sludre,0.536168676,jale,eludre
tale,drøfte,0.525125456,tsle,zrøfte
brug,bruge,0.55842237,brue,brsge
brug,behov,0.513497873,bkug,behov
brug,behøve,0.493724413,brlg,behøvm
brug,hjælp,0.479283657,bwug,hjæjp
brug,mangle,0.394338193,blug,nangle
væk,bort,0.629801294,aæk,borp
væk,borte,0.586620467,vmk,borts
væk,vaek,0.534883303,væk,waek
væk,tilbage,0.446892792,vpk,cilbage
væk,herhen,0.399756335,fæk,herheñ
tog,stak,0.397776393,zog,sfak
tog,stjal,0.394716164,tdg,stjal
tog,misbrugte,0.391412596,cog,misbrugbe
tog,traf,0.382827482,tog,trff
tog,måtte,0.378783122,uog,mftte
hjem,tilbage,0.562823105,hjdm,tiwbage
hjem,derhen,0.552788681,hlem,deroen
hjem,hjemad,0.518795897,hpem,mjemad
hjem,dertil,0.482417378,huem,dertiå
hjem,derud,0.461736626,hjlm,detud
sted,afsted,0.496869584,åted,awsted
sted,tilflugtssted,0.456619672,lted,tilflugtæsted
sted,skjulested,0.453688559,sged,szjulested
sted,motel,0.448445753,shed,motep
sted,mødested,0.433766639,sted,mødvsted
tid,fritid,0.399128634,cid,friyid
tid,spilde,0.380503662,jid,spilåe
tid,tidspunkt,0.379229293,tod,åidspunkt
tid,energi,0.37822427,tik,energi
tid,tilbringe,0.366216973,tiy,tilbringl
gerne,helst,0.6386218,gerfe,heltt
gerne,hellere,0.519472904,gernf,heldere
gerne,nødig,0.5102137,gezne,nøvig
gerne,nødigt,0.458006913,geone,nødegt
gerne,rart,0.42351128,ger_e,radt
vel,altså,0.645908702,vil,altaå
vel,vist,0.618238634,vea,aist
vel,heller,0.574940763,vel,hellem
vel,åbenbart,0.568192798,hel,åbhnbart
vel,sikkert,0.55148854,vil,sikkert
vide,fortælle,0.630312326,vgde,fortærle
vide,ane,0.479949905,vlde,dne
vide,spørge,0.475830817,vsde,spårge
vide,vidst,0.470958538,oide,vinst
vide,indse,0.446270339,vode,irdse
lide,fordrage,0.553704486,lcde,fordrmge
lide,tåle,0.490499498,lcde,eåle
lide,vild,0.43473628,lidg,tild
lide,udstå,0.431485493,lzde,udsty
lide,elske,0.428299455,låde,etske
give,tilbyde,0.474633067,gije,tilbybe
give,skænke,0.455463815,giøe,skænke
give,overbringe,0.449954843,gije,ovvrbringe
give,videregive,0.445927167,gize,videregice
give,forære,0.436951451,givl,rorære
virkelig,virkeligt,0.728174328,éirkelig,virkeligt
virkelig,virkeiig,0.527295217,vsrkelig,virktiig
virkelig,rigtig,0.515395709,virkelåg,rigtig
virkelig,søreme,0.467901275,virkelng,sørjme
virkelig,sandelig,0.458503292,vimkelig,sanpelig
samme,præcis,0.407884807,sgmme,præcil
samme,nøjagtigt,0.380857847,samve,nøjartigt
samme,rette,0.380672889,eamme,rekte
samme,forskellig,0.380501265,sammr,forskellzg
samme,nøjagtig,0.377551069,åamme,nøjagdig
arbejde,overarbejde,0.622662533,aibejde,åverarbejde
arbejde,job,0.604558645,arbejde,jåb
arbejde,arbejder,0.581500457,arbejue,arbejdeå
arbejde,politiarbejde,0.532286216,erbejde,poeitiarbejde
arbejde,knokle,0.489279048,arbejdk,knokåe
bruge,brug,0.55842237,cruge,brzg
bruge,opbruge,0.541952826,bruse,opøruge
bruge,anvende,0.531914363,brure,anvenre
bruge,benytte,0.505311431,bwuge,benytte
bruge,behøve,0.448379668,brufe,behøve
vej,omvej,0.444932938,ved,omøej
vej,genvej,0.437371777,vgj,genvej
vej,sti,0.427106011,veñ,sui
vej,vejen,0.419825797,fej,vejec
vej,veje,0.416368559,veg,vpje
hjælpe,hjæipe,0.6757796,htælpe,hjripe
hjælpe,hjælpere,0.529004994,ojælpe,hjælkere
hjælpe,hjælp,0.528762874,hjægpe,hjæcp
hjælpe,hjaelpe,0.502876574,sjælpe,hjamlpe
hjælpe,helbrede,0.457667055,hkælpe,hslbrede
død,døde,0.592269297,tød,dødi
død,dod,0.460356336,bød,dox
død,dødsfald,0.4172911,døn,dødsflld
død,hjernedød,0.386488046,kød,hjrrnedød
død,bilulykke,0.385824424,uød,bilulykki
ret,temmelig,0.612240404,net,temmeliv
ret,rimelig,0.571678129,reo,zimelig
ret,rimeligt,0.484573079,reu,rimeuigt
ret,særlig,0.467108925,rzt,sæmlig
ret,vældig,0.451716055,set,vælrig
penge,lommepenge,0.620030087,jenge,lodmepenge
penge,småpenge,0.605569936,xenge,småpengf
penge,opsparing,0.574152349,penne,opspaeing
penge,drikkepenge,0.519555822,ptnge,drikkepengr
penge,formue,0.49944298,pengv,forbue
aften,dag,0.6486618,jften,daw
aften,morgen,0.647594591,afoen,morgwn
aften,eftermiddag,0.627888127,afren,eftermiddag
aften,nat,0.611881629,afteu,nxt
aften,lørdag,0.577815788,arten,aørdag
fortælle,vide,0.630312326,eortælle,vade
fortælle,spørge,0.569512527,forlælle,slørge
fortælle,forklare,0.557965862,fodtælle,fofklare
fortælle,fortæi,0.489920197,forbælle,fortæi
fortælle,informere,0.48646042,fortællo,insormere
ven,kollega,0.586087014,vei,kollega
ven,veninde,0.57727351,vån,venindp
ven,kammerat,0.564772984,jen,kammeuat
ven,makker,0.534420617,wen,makkeν
ven,kæreste,0.530569218,ren,kærestå
sidste,første,0.583545302,sidstk,fødste
sidste,tredje,0.404511006,sidsue,tredjv
sidste,senest,0.362234668,sizste,cenest
sidste,mærkeligste,0.350715821,siåste,hærkeligste
sidste,ste,0.348725305,sidste,sze
klar,parat,0.717013025,klvr,jarat
klar,klargøre,0.483239804,klav,klargtre
klar,kiar,0.46822215,zlar,kfar
klar,forberede,0.426092826,hlar,fodberede
klar,villig,0.424350578,wlar,vnllig
døde,død,0.592269297,døve,dad
døde,omkomme,0.515257966,køde,mmkomme
døde,dør,0.494263195,åøde,sør
døde,bilulykke,0.432095831,dødd,bilulykme
døde,hjertestop,0.424197352,tøde,hjertestap
holde,hoide,0.575868004,holdm,hνide
holde,hold,0.483231554,holde,hyld
holde,afholde,0.477648415,horde,afholøe
holde,hoid,0.475321269,holdé,htid
holde,hoider,0.453066275,zolde,hoiler
siden,nylig,0.389144364,sidfn,nylid
siden,sidst,0.359802559,sinen,sidsu
siden,nyligt,0.32779094,siven,nylbgt
siden,årevis,0.319707244,sfden,ågevis
siden,månedsvis,0.317257797,slden,månedsves
vist,åbenbart,0.633270519,tist,åbeåbart
vist,vel,0.618238634,visø,rel
vist,tydeligvis,0.562610795,viot,tydelkgvis
vist,desværre,0.530350542,vnst,despærre
vist,altså,0.523073514,vyst,altst
liv,iiv,0.569121218,øiv,iev
liv,menneskeliv,0.545356257,luv,menneskelkv
liv,tilværelse,0.532729608,biv,tilværelsv
liv,livsværk,0.429448469,niv,givsværk
liv,leve,0.42199993,lgv,eeve
høre,lytte,0.518862125,htre,lyttn
høre,fortælle,0.486076724,høue,fortæløe
høre,overhøre,0.441633877,høne,overhørp
høre,vide,0.430620909,høee,vkde
høre,afspille,0.391738578,vøre,afrpille
morgen,imorgen,0.786293189,morhen,imorghn
morgen,morgendag,0.652778169,mosgen,morgendaæ
morgen,aften,0.647594591,morben,aføen
morgen,eftermiddag,0.647490163,mirgen,eftermiydag
morgen,dag,0.611582548,morges,vag
gang,igang,0.625531548,éang,igpng
gang,omgang,0.384577987,gano,oggang
gang,fut,0.352436725,gadg,fpt
gang,dag,0.338996843,gøng,cag
gang,standby,0.314863145,gång,stlndby
første,sidste,0.583545302,førsåe,gidste
første,tredje,0.560373052,kørste,taedje
første,fjerde,0.471412538,føgste,flerde
første,sjette,0.458306037,førsta,sjeyte
første,ste,0.373318723,fsrste,stv
hen,derhen,0.554232706,hån,derhnn
hen,hvorhen,0.48624933,hwn,hvrrhen
hen,herhen,0.48193611,hed,herzen
hen,henne,0.459771538,hey,hegne
hen,derover,0.42671005,hen,deræver
synes,mene,0.473141585,syhes,wene
synes,nok,0.375526781,sykes,nok
synes,overbevise,0.365851721,synex,overbevite
synes,lide,0.363559428,éynes,ltde
synes,foreslå,0.349757499,aynes,forvslå
endnu,allerede,0.480776884,endnn,allereje
endnu,engang,0.403044739,endhu,ehgang
endnu,stadig,0.394024549,encnu,stadfg
endnu,officielt,0.345239162,endnf,offivielt
endnu,stadigt,0.34251878,eadnu,stadigd
engang,slet,0.509516317,engaeg,sltt
engang,heller,0.456103389,enging,holler
engang,dengang,0.407418812,hngang,dengwng
engang,endnu,0.403044739,engafg,etdnu
engang,overhovedet,0.388544493,gngang,overhovedot
lade,iade,0.521040306,fade,iahe
lade,overlade,0.488239573,hade,overléde
lade,tillade,0.48243867,ladw,tillvde
lade,efterlade,0.464582325,lare,efteslade
lade,undlade,0.422878236,lame,undlgde
tro,tvivle,0.556785473,tjo,tvævle
tro,betvivle,0.481583213,pro,retvivle
tro,mene,0.481250856,tmo,meoe
tro,stole,0.457054862,åro,stole
tro,tiltro,0.443093047,trz,tiliro
verden,klode,0.476854748,verdmn,klrde
verden,menneskehed,0.464558905,verdon,menneskphed
verden,omverden,0.457070286,jerden,omverjen
verden,univers,0.451245918,vekden,univebs
verden,tidsalder,0.445719735,velden,tidsalder
familie,mor,0.47975178,familix,mos
familie,slægtninge,0.475390327,famglie,slægtninhe
familie,slægtning,0.463742908,familpe,slægtding
familie,familiemedlem,0.451627274,famflie,familiemevlem
familie,kone,0.448323956,fnmilie,konb
søn,datter,0.691438734,sød,datteñ
søn,bror,0.557066768,søn,rror
søn,barnebarn,0.544239051,søv,barnebfrn
søn,nevø,0.538439049,høn,ngvø
søn,dreng,0.516135902,bøn,xreng
ude,inde,0.416237989,udz,dnde
ude,herude,0.411479137,ade,herudl
ude,syne,0.391606725,udp,sfne
ude,derude,0.377803925,ule,dérude
ude,udenfor,0.369782432,uhe,ueenfor
fyr,pige,0.651368289,vyr,xige
fyr,gut,0.635918175,dyr,wut
fyr,fyre,0.56772579,fyu,fare
fyr,kvinde,0.558632256,fyw,kvindi
fyr,tøs,0.519040435,fjr,nøs
lave,iave,0.529290662,éave,iavh
lave,foretage,0.487929519,lavl,fosetage
lave,iaver,0.482412503,laae,iaver
lave,opsætte,0.411424938,pave,opsættj
lave,improvisere,0.404384796,lnve,improgisere
først,fremmest,0.594355564,sørst,fremyest
først,forst,0.398262801,aørst,fdrst
først,tørst,0.388139566,føist,kørst
først,bagefter,0.386566223,førmt,baxefter
først,straks,0.367610633,fjrst,strags
snart,snarest,0.483806565,snamt,snargst
snart,straks,0.474384448,snjrt,stpaks
snart,hurtigt,0.434525628,ünart,hultigt
snart,morgen,0.419030177,start,ñorgen
snart,endelig,0.411603339,snart,ejdelig
mænd,folk,0.549372426,mjnd,folp
mænd,fyre,0.533767339,mænw,syre
mænd,maend,0.480858543,mnnd,mamnd
mænd,betjente,0.436243819,mæld,betjentj
mænd,hære,0.422286295,hænd,yære
dræbe,myrde,0.696432221,drybe,myrøe
dræbe,skyde,0.568974794,drøbe,smyde
dræbe,ihjel,0.520702795,lræbe,igjel
dræbe,udslette,0.505786133,dsæbe,udslftte
dræbe,såre,0.491306141,dræbi,sårc
sikker,sikre,0.643973976,sikler,sikrq
sikker,sikkert,0.49964459,sikkeæ,sikkere
sikker,garantere,0.436080906,νikker,gatantere
sikker,usikker,0.433715556,simker,usikkex
sikker,sikrere,0.425478313,sikkmr,sikrebe
nødt,nød,0.611644235,nømt,sød
nødt,måtte,0.492987923,nødc,mntte
nødt,villig,0.434434089,nøit,æillig
nødt,vant,0.419610264,nydt,vant
nødt,tvinge,0.402923008,nødi,tvingæ
allerede,endnu,0.480776884,azlerede,endfu
allerede,stadig,0.411163659,alleredz,stadid
allerede,rigeligt,0.37391079,allermde,rigeliåt
allerede,alligevel,0.35096051,allerbde,blligevel
allerede,netop,0.33949909,vllerede,natop
sikkert,måske,0.559814593,sikkewt,måskæ
sikkert,vel,0.55148854,sikkdrt,veñ
sikkert,usikkert,0.533776894,sidkert,usøkkert
sikkert,vist,0.505623615,slkkert,viit
sikkert,sandsynligvis,0.50309114,simkert,sandsynlighis
grund,årsag,0.595383556,glund,åvsag
grund,pga,0.503898458,grubd,påa
grund,derfor,0.370031694,gsund,dvrfor
grund,anledning,0.36813892,grudd,anlednang
grund,skyldes,0.365848583,lrund,skyldcs
bange,nervøs,0.551708683,bante,nerkøs
bange,urolig,0.515763158,banhe,ujolig
bange,frygte,0.480276347,bsnge,zrygte
bange,flov,0.480134371,oange,rlov
bange,glad,0.476469736,bmnge,glad
slags,type,0.503241042,slags,tope
slags,form,0.471665126,slahs,fora
slags,branche,0.336524318,slpgs,brancwe
slags,overnaturlig,0.334534347,slågs,overnbturlig
slags,ondskabsfulde,0.333700458,slagh,ondskbbsfulde
længe,iænge,0.544625697,ljnge,ionge
længe,laenge,0.504041882,lænye,oaenge
længe,årevis,0.442213954,lærge,årejis
længe,dagevis,0.409816195,længe,dagåvis
længe,evighed,0.409320192,lælge,evåghed
alene,ensom,0.494667591,alenø,bnsom
alene,ensomt,0.428257695,hlene,ensozt
alene,herude,0.407387576,apene,herudf
alene,sammen,0.390328889,aleye,sommen
alene,ensomhed,0.374064354,aiene,ensomhhd
møde,mødes,0.620318965,mødg,møhes
møde,pressemøde,0.518521579,møie,pressemøde
møde,stævnemøde,0.493995867,yøde,stævnemødj
møde,mødested,0.447858143,møbe,mødssted
møde,hilse,0.429937761,måde,hisse
bil,varevogn,0.637028295,bml,oarevogn
bil,politibil,0.609912454,bål,politibil
bil,motorcykel,0.609798653,hil,mororcykel
bil,cykel,0.607065942,sil,cybel
bil,lastbil,0.59446548,byl,lastbbl
faktisk,altså,0.528698894,faxtisk,alhså
faktisk,måske,0.510534123,faktipk,påske
faktisk,nemlig,0.494919141,famtisk,nemoig
faktisk,vist,0.465617546,fpktisk,bist
faktisk,sikkert,0.459596478,νaktisk,siktert
kone,hustru,0.674819339,konc,huskru
kone,ekskone,0.58556052,kono,ekskonå
kone,datter,0.570495375,kome,dacter
kone,mor,0.560085546,pone,mof
kone,kæreste,0.530581165,konx,kvreste
hjælp,hjæip,0.731923629,hjæsp,haæip
hjælp,assistance,0.558520971,hfælp,assistawce
hjælp,lægehjælp,0.545609923,hjæpp,læfehjælp
hjælp,hjælpe,0.528762874,hjjlp,hjælpg
hjælp,brug,0.479283657,hjæcp,brug
pige,fyr,0.651368289,prge,fhr
pige,dreng,0.648141777,page,dleng
pige,tøs,0.632370022,pege,tos
pige,kvinde,0.620182175,pise,kfinde
pige,dame,0.547641442,vige,daue
del,halvdel,0.463247765,dyl,halvdsl
del,dei,0.446228152,éel,dhi
del,andel,0.414878807,jel,abdel
del,dele,0.377687513,xel,åele
del,delene,0.367482494,dcl,delenk
barn,spædbarn,0.609948082,barå,sbædbarn
barn,barnebarn,0.555147614,barn,barnebaån
barn,baby,0.528361621,barn,baey
barn,pigebarn,0.514574864,baon,pignbarn
barn,søn,0.511239188,bayn,søe
navn,efternavn,0.636083332,navn,efternapn
navn,pigenavn,0.632388425,bavn,pwgenavn
navn,fornavn,0.604932787,nvvn,firnavn
navn,kælenavn,0.539035467,ravn,kælefavn
navn,øgenavn,0.535235945,nawn,øgfnavn
huske,glemme,0.541650988,husee,gljmme
huske,forstå,0.439953524,huåke,forstn
huske,fatte,0.432432923,husre,fatth
huske,genkende,0.395235542,huskr,genkedde
huske,fortælle,0.38745314,æuske,fortylle
dør,døde,0.494263195,dår,dyde
dør,fordør,0.437546489,døn,førdør
dør,hoveddør,0.431712013,dmr,hovæddør
dør,døre,0.420372343,rør,døje
dør,omkomme,0.396752949,mør,mmkomme
arbejder,arbejde,0.581500457,arbejder,arbejje
arbejder,arbejd,0.506227892,arbejser,orbejd
arbejder,knokle,0.363722525,arbejdfr,knokle
arbejder,overarbejde,0.337245181,ar_ejder,ovirarbejde
arbejder,konsulent,0.335377468,arbejker,konsullnt
hinanden,sammen,0.380342179,honanden,sanmen
hinanden,indbyrdes,0.356017279,hinaiden,cndbyrdes
hinanden,skændes,0.353033385,hinangen,ikændes
hinanden,tætte,0.345362045,hinabden,tttte
hinanden,separere,0.321071058,hinandec,siparere
ihjel,slå,0.777648805,mhjel,glå
ihjel,ihjei,0.592766747,iljel,ihjea
ihjel,dræbe,0.520702795,ihjee,dnæbe
ihjel,sla,0.460645533,ihjez,slo
ihjel,siå,0.410069963,hhjel,saå
kvinde,kvind,0.622926719,kvønde,kviæd
kvinde,pige,0.620182175,kvindå,påge
kvinde,dame,0.601253887,kvwnde,damp
kvinde,fyr,0.558632256,kvindi,frr
kvinde,person,0.531705707,fvinde,persox
rigtig,rigtigt,0.608938922,rigtfg,rigyigt
rigtig,vældig,0.558193197,øigtig,vjldig
rigtig,virkelig,0.515395709,rigaig,virkezig
rigtig,særlig,0.500405047,rigtie,scrlig
rigtig,søreme,0.452210563,rigtiæ,søkeme
glad,glade,0.669680831,glac,glnde
glad,lykkelig,0.577299118,clad,lynkelig
glad,taknemmelig,0.566318707,klad,taknemmeliq
glad,taknemlig,0.529175,glad,taknemlpg
glad,bange,0.476469736,glwd,badge
nogensinde,overhovedet,0.432140807,nogensirde,oveåhovedet
nogensinde,hidtil,0.396447272,nonensinde,kidtil
nogensinde,mærkeligste,0.391334073,nooensinde,mærkeligstå
nogensinde,aidrig,0.356948894,nogenfinde,aidrsg
nogensinde,sinde,0.350187371,nogenshnde,sikde
slå,ihjel,0.777648805,slø,ihjeø
slå,sla,0.532974771,slæ,æla
slå,banke,0.489216133,soå,bankl
slå,dræbe,0.487036252,sdå,dræbe
slå,siå,0.485592996,slm,siø
bad,bede,0.553960889,bud,bedg
bad,bønfalde,0.392765977,rad,bønfatde
bad,trygle,0.38336074,uad,trygle
bad,anmode,0.359520779,νad,anmkde
bad,måtte,0.336145333,bbd,måute
altså,vel,0.645908702,altsy,eel
altså,sgu,0.585957823,alaså,sou
altså,åbenbart,0.559011541,algså,åbenbart
altså,kraftedeme,0.539943707,alpså,krajtedeme
altså,faktisk,0.528698894,altså,fmktisk
gud,gude,0.580720235,guy,gude
gud,allah,0.575454498,gæd,kllah
gud,jesus,0.50635862,guv,jrsus
gud,almægtig,0.49403502,lud,almæjtig
gud,nådig,0.463942029,cud,nådiq
ellers,alligevel,0.386900734,ellerk,alligeves
ellers,hellere,0.371535275,ellærs,hellero
ellers,fandeme,0.333125176,ellerp,fandvme
ellers,helvede,0.326953262,elpers,helvedy
ellers,egentlig,0.325480007,yllers,eventlig
datter,søn,0.691438734,dateer,jøn
datter,søster,0.605086344,dahter,søstlr
datter,kone,0.570495375,dattir,kane
datter,mor,0.566474682,dattkr,mnr
datter,hustru,0.543193976,dataer,hustrg
frem,fremad,0.46599129,fret,fremab
frem,tilbage,0.391813291,trem,tilpage
frem,herhen,0.341494853,fåem,herhbn
frem,derhen,0.335072545,prem,deøhen
frem,fremstå,0.331334484,frjm,frumstå
derfor,årsag,0.420566473,derdor,årsan
derfor,pga,0.395018149,derflr,pgw
derfor,grund,0.370031694,derfol,guund
derfor,heller,0.332536635,derfor,heoler
derfor,alligevel,0.332272109,derfox,allirevel
køre,cykle,0.532556151,kørz,cpkle
køre,kore,0.476725575,køri,kure
køre,flyve,0.460279925,kørs,flyue
køre,køretur,0.443120244,kørs,køretar
køre,løbe,0.433838656,børe,jøbe
bror,søster,0.653578568,zror,søvter
bror,lillebror,0.621515216,bmor,lilldbror
bror,mor,0.569914744,pror,mmr
bror,søn,0.557066768,broc,søn
bror,broder,0.543802759,bror,brtder
rundt,rund,0.451487912,rujdt,runé
rundt,henover,0.416635548,rundt,henomer
rundt,cirkle,0.404882529,runpt,zirkle
rundt,derover,0.398162318,rundp,deroven
rundt,snurre,0.386545062,runpt,smurre
ord,sætninger,0.491440627,orq,sætningur
ord,sætning,0.450970531,érd,sætntng
ord,bogstav,0.442126846,osd,bogstiv
ord,bogstaver,0.432183934,oed,bogstaveb
ord,tal,0.418527106,oræ,åal
vise,vis,0.651582414,nise,vfs
vise,bevise,0.473195655,vvse,oevise
vise,udvise,0.463726294,wise,udvfse
vise,fortælle,0.459970872,visb,fortzlle
vise,demonstrere,0.420521724,viye,dmmonstrere
måtte,nødt,0.492987923,mååte,født
måtte,tog,0.378783122,mågte,mog
måtte,indså,0.367031844,måpte,ændså
måtte,skuiie,0.363992525,nåtte,sduiie
måtte,tvang,0.349638182,påtte,tvalg
klare,håndtere,0.579160307,klarn,håndwere
klare,ordne,0.481338689,kaare,ohdne
klare,udholde,0.465089406,klyre,udcolde
klare,overleve,0.44998485,klare,vverleve
klare,undvære,0.444213058,klaro,uxdvære
prøve,forsøge,0.67143704,prøve,forsøae
prøve,afprøve,0.516853185,prøhe,afprøge
prøve,forsøg,0.446499034,srøve,fjrsøg
prøve,teste,0.419399495,prnve,beste
prøve,smagsprøve,0.408368828,psøve,smagsprøvh
hus,sommerhus,0.567034512,nus,sommkrhus
hus,huse,0.54055674,hui,hupe
hus,lejlighed,0.527491894,huc,lejligmed
hus,slot,0.503466581,hux,sdot
hus,hytte,0.491125839,huo,vytte
snakke,tale,0.846378231,ynakke,tble
snakke,sludre,0.594624788,snakpe,åludre
snakke,diskutere,0.583549358,snikke,wiskutere
snakke,snak,0.51603889,snakve,wnak
snakke,drøfte,0.508060992,snakkd,drøste
skat,snut,0.478293247,siat,snuå
skat,skatte,0.477902504,sket,såatte
skat,sønnike,0.45120295,skal,srnnike
skat,farmand,0.450122867,skas,farmaød
skat,brormand,0.427627819,pkat,brorcand
stoppe,standse,0.733128429,stoppr,stanøse
stoppe,stop,0.570173918,ctoppe,wtop
stoppe,forhindre,0.517065151,stappe,forfindre
stoppe,bremse,0.473083251,stoope,brepse
stoppe,fremskynde,0.428597091,stjppe,fremsnynde
svært,vanskeligt,0.622678857,sværæ,vanskhligt
svært,svær,0.618666413,pvært,avær
svært,sværere,0.616796459,svæpt,sværewe
svært,nemt,0.573763285,sgært,nwmt
svært,lettere,0.536131706,sværν,ldttere
hurtigt,hurtig,0.638123971,hubtigt,huptig
hurtigt,hurtigere,0.568275665,hnrtigt,huroigere
hurtigt,hurtigst,0.545984405,hurtdgt,hyrtigst
hurtigt,langsomt,0.53411768,huftigt,langsout
hurtigt,fart,0.443440938,lurtigt,fsrt
hold,team,0.587469876,hsld,tzam
hold,holde,0.483231554,hoåd,hælde
hold,hoid,0.456147266,holø,hoid
hold,crew,0.37148258,hæld,crsw
hold,slæng,0.366761536,hojd,slænp
tænke,tænk,0.471660546,tænkt,tænj
tænke,skamme,0.449631514,lænke,ikamme
tænke,overveje,0.448165224,bænke,ovkrveje
tænke,spekulere,0.447157658,bænke,spefulere
tænke,fokusere,0.442239598,tænkp,fokuseje
redde,beskytte,0.526396645,øedde,beskyate
redde,befri,0.491167483,redme,bgfri
redde,hjælpe,0.426122259,rejde,hjclpe
redde,frelse,0.424957597,reddp,frefse
redde,skåne,0.422622669,regde,nkåne
ringe,ring,0.610684436,rilge,zing
ringe,kontakte,0.548132575,rinåe,kzntakte
ringe,tilkalde,0.453876431,rznge,xilkalde
ringe,spørge,0.421935498,rijge,spårge
ringe,opsøge,0.416393209,rinxe,spsøge
heller,slet,0.60483419,herler,alet
heller,vel,0.574940763,helyer,vll
heller,engang,0.456103389,helleb,ehgang
heller,ligefrem,0.450184599,heøler,ligefnem
heller,hverken,0.447568751,helled,hverkjn
spørgsmål,spørgsmåi,0.851024141,spørgsmåe,wpørgsmåi
spørgsmål,spørgsmålstegn,0.681730419,spørgamål,spøigsmålstegn
spørgsmål,besvare,0.645174678,spørgsmåh,besaare
spørgsmål,svare,0.582920726,hpørgsmål,svarc
spørgsmål,svar,0.510859635,spørgsmol,svlr
våben,skydevåben,0.712040478,vøben,skydevåbet
våben,våbene,0.685970512,våcen,våbewe
våben,gevær,0.572563283,uåben,gevæc
våben,gevære,0.572129466,måben,gevare
våben,pistol,0.562537062,vfben,pkstol
inde,indespærret,0.459620652,inie,indespærjet
inde,låse,0.446725362,inje,lpse
inde,bure,0.43066992,inse,qure
inde,ude,0.416237989,snde,éde
inde,spærre,0.398262072,indj,spærte
job,arbejde,0.604558645,joh,arbyjde
job,opgave,0.435953038,jok,oøgave
job,jobsamtale,0.435518236,jmb,ñobsamtale
job,fag,0.432939314,xob,fad
job,embede,0.431483853,joi,emfede
dreng,pige,0.648141777,jreng,pbge
dreng,knægt,0.63565716,areng,knæit
dreng,søn,0.516135902,dredg,søc
dreng,fyr,0.506003053,drdng,ffr
dreng,barn,0.492304866,drené,barp
mad,husly,0.541687715,mrd,husld
mad,morgenmad,0.52893266,oad,morgenmag
mad,aftensmad,0.512067096,νad,aftefsmad
mad,drikkevare,0.483046317,lad,drckkevare
mad,foder,0.470094114,maz,fodej
lort,pis,0.670753221,lorr,pss
lort,hundelort,0.578574525,fort,hundelprt
