"cue","target","cosine","fake_cue","fake_target"
"parte","urmare",0.350933173727463,"zarte","ărmare"
"parte","parti",0.349318560700116,"patte","carti"
"parte","implica",0.344306806885791,"parto","impeica"
"parte","deoparte",0.339071551415295,"parae","deoparti"
"lucru","muncă",0.442238096129135,"luyru","mudcă"
"lucru","sentiment",0.410107198648085,"lucţu","shntiment"
"lucru","eveniment",0.408424317452553,"lucţu","evvniment"
"lucru","element",0.407704561827871,"lucru","elemunt"
"lucru","munca",0.405480217836585,"lhcru","munco"
"sigur","sigura",0.67640552538612,"sogur","silura"
"sigur","sigurant",0.470574991894463,"yigur","sigurawt"
"sigur","evident",0.463986713418303,"sigir","evidhnt"
"sigur","probabil",0.459115500995219,"sngur","przbabil"
"sigur","încrezător",0.445765299573504,"sigur","încrexător"
"aproape","practic",0.503980637327586,"aproaph","prabtic"
"aproape","apropie",0.436617166598253,"aproahe","jpropie"
"aproape","apropi",0.430584949605583,"aproapv","ajropi"
"aproape","apropiate",0.407300256871338,"aprcape","appopiate"
"aproape","aproximativ",0.398186158299259,"apfoape","apeoximativ"
"casa","casă",0.72968159188042,"dasa","cţsă"
"casa","locuinţa",0.687869302421922,"caşa","mocuinţa"
"casa","locuinta",0.654425355611834,"cusa","locuinte"
"casa","vila",0.577190328575163,"iasa","vlla"
"casa","cabana",0.573316197132888,"casr","cabaîa"
"început","inceput",0.762844990724044,"început","incerut"
"început","începe",0.681786128159671,"încoput","îvcepe"
"început","ncepe",0.521915949161959,"începug","ncexe"
"început","incepe",0.515011551540289,"îuceput","incele"
"început","înceta",0.486376527718917,"îsceput","înceua"
"afară","afara",0.76950075343896,"afadă","afarb"
"afară","înafară",0.625036734202001,"aferă","înafaiă"
"afară","înăuntru",0.532628496207868,"afarv","cnăuntru"
"afară","dinafară",0.431675818796187,"afată","linafară"
"afară","stradă",0.396798537770485,"wfară","sdradă"
"singur","singuratic",0.496170691337828,"hingur","singuraiic"
"singur","singurătate",0.382431844630918,"ssngur","siggurătate"
"singur","nefericit",0.382162583827516,"ăingur","nefehicit"
"singur","întreg",0.335974519993851,"sinxur","întreg"
"singur","nemuritor",0.334719618237659,"sinăur","nemuritoa"
"adevărat","adevarat",0.711176318533631,"adjvărat","adjvarat"
"adevărat","adevăra",0.58969281618186,"adevărot","adevăwa"
"adevărat","adevara",0.53027751962262,"adenărat","ajevara"
"adevărat","real",0.479395786572133,"aoevărat","reak"
"adevărat","autentic",0.421520011836731,"adevăray","auţentic"
"greu","dificil",0.840572530614991,"grtu","difiyil"
"greu","imposibil",0.646593682331667,"creu","imposrbil"
"greu","uşor",0.587434373820448,"gleu","uşom"
"greu","frustrant",0.501954848186229,"grnu","frgstrant"
"greu","dureros",0.500373338114301,"gweu","durvros"
"împreună","împreuna",0.781284066397677,"împreună","împreunu"
"împreună","impreună",0.780982005686525,"împreuni","impreură"
"împreună","impreuna",0.712236742489188,"împreunc","imhreuna"
"împreună","alături",0.500338237326977,"îopreună","plături"
"împreună","acasă",0.354177659328086,"îmfreună","acask"
"poti","puteti",0.714535959174757,"posi","puteui"
"poti","doresti",0.577075370707258,"pâti","dorevti"
"poti","reusesti",0.576841343240845,"pota","rţusesti"
"poti","esti",0.531157971415773,"moti","estă"
"poti","veti",0.528831922954037,"pâti","geti"
"lua","luati",0.551577563295404,"țua","luaii"
"lua","primi",0.484837154189894,"lua","prifi"
"lua","prelua",0.451821339502894,"lda","prelua"
"lua","cumpăra",0.43919948349188,"lăa","cvmpăra"
"lua","mânca",0.438975038349421,"lux","mâncu"
"vedea","observa",0.615532044425735,"vedua","observk"
"vedea","privi",0.594452507904117,"vedea","prsvi"
"vedea","revedea",0.576693676154678,"vadea","revedea"
"vedea","vada",0.515191403114161,"vedey","vaºa"
"vedea","viziona",0.490594461706175,"vedăa","viziona"
"repede","rapid",0.749724358907284,"repedu","rațid"
"repede","încet",0.518806390739166,"rerede","încot"
"repede","iute",0.483157196052397,"rlpede","iºte"
"repede","imediat",0.466986290140123,"repeve","işediat"
"repede","lent",0.442206114892131,"remede","lenv"
"urmă","urma",0.682655806410824,"urmn","urmi"
"urmă","final",0.420765830554828,"rrmă","finnl"
"urmă","pată",0.357546813406235,"urșă","pptă"
"urmă","sfârşit",0.343797078267573,"urnă","stârşit"
"urmă","vârstă",0.333586116724637,"urma","vvrstă"
"tip","individ",0.627371313662349,"tap","ișdivid"
"tip","băiat",0.590633565367143,"tşp","bjiat"
"tip","bărbat",0.568292511018596,"tii","țărbat"
"tip","puşti",0.521496153223623,"trp","pumti"
"tip","baiat",0.518162588074612,"tip","zaiat"
"vorba","vorbă",0.440410932542818,"gorba","vorbj"
"vorba","chestiune",0.419572605607177,"voraa","chnstiune"
"vorba","posibil",0.343295947856083,"vorpa","posibiă"
"vorba","vorbi",0.33036736347447,"vorba","vyrbi"
"vorba","vorbeşti",0.32832873188077,"vodba","vorbeşni"
"hai","haide",0.837910980299154,"hai","hyide"
"hai","haideti",0.666190052652062,"hao","haiweti"
"hai","okay",0.47251255948857,"haj","okay"
"hai","hey",0.427241162283635,"hag","hec"
"hai","uşurel",0.416473477517967,"hii","kşurel"
"ajuta","ajuti",0.557876134831365,"ajnta","djuti"
"ajuta","ajutati",0.557652541261342,"hjuta","ajutatl"
"ajuta","împiedica",0.445908787846387,"aiuta","împiedics"
"ajuta","descurca",0.442306379257334,"jjuta","descurja"
"ajuta","ajutor",0.442236265277708,"ajsta","ajutor"
"vreodată","niciodată",0.600723839460449,"vrebdată","niăiodată"
"vreodată","adevărat",0.39427979216078,"vreodată","adevăraş"
"vreodată","îndrăzni",0.377322630944728,"vrrodată","îndrăzni"
"vreodată","putea",0.353574844904391,"vreolată","pţtea"
"vreodată","odată",0.353384611831648,"vreoyată","odatj"
"crede","creada",0.548838719606905,"creze","creadi"
"crede","considera",0.539752889364814,"creie","consideza"
"crede","pretinde",0.520434316994461,"crele","păetinde"
"crede","spune",0.515403584971477,"crbde","spuțe"
"crede","credeti",0.50686372388798,"nrede","crefeti"
"femeie","bărbat",0.657823830021345,"fşmeie","bărbot"
"femeie","barbat",0.581001588123851,"fpmeie","barbaț"
"femeie","persoană",0.551885309182804,"femefe","perîoană"
"femeie","persoana",0.524818756968711,"fâmeie","persnana"
"femeie","fată",0.486104178815816,"fşmeie","gată"
"copil","băieţel",0.691116383596226,"coeil","bcieţel"
"copil","bebeluş",0.680520146386507,"copol","bebeyuş"
"copil","bebelus",0.641971776785611,"copnl","bebnlus"
"copil","băiat",0.596845819629314,"copit","tăiat"
"copil","copila",0.561310500509435,"copig","ropila"
"ajunge","ajunga",0.589387033792625,"arunge","ajunşa"
"ajunge","ajungeti",0.547854485644981,"ajuşge","ajucgeti"
"ajunge","merge",0.459669739604667,"ăjunge","mepge"
"ajunge","trece",0.442397340438281,"ajungi","tgece"
"ajunge","sosi",0.437995308293203,"ajungp","soso"
"duce","duca",0.586286231380728,"duke","dmca"
"duce","merge",0.551166281242538,"dsce","merfe"
"duce","conduce",0.480583690527715,"dzce","coaduce"
"duce","duceti",0.469780708688904,"ăuce","dşceti"
"duce","însoţi",0.447449507416403,"dece","însoci"
"viaţa","viata",0.711448534982283,"vioţa","viara"
"viaţa","existenţă",0.571569131198645,"vimţa","exismenţă"
"viaţa","via",0.52837059584225,"vilţa","șia"
"viaţa","existenţa",0.509435294654491,"vipţa","existenra"
"viaţa","suferinţa",0.474194523797474,"vicţa","spferinţa"
"trecut","trece",0.66948785709224,"treuut","trkce"
"trecut","trecuta",0.550092585481246,"trţcut","trccuta"
"trecut","treaca",0.507356868072129,"trecus","treîca"
"trecut","treceti",0.472292496131367,"trecţt","treneti"
"trecut","trecere",0.377279894166731,"trevut","thecere"
"imediat","îndată",0.729529973298085,"imediat","xndată"
"imediat","imedia",0.603333909741017,"hmediat","emedia"
"imediat","indata",0.552616611393897,"imedian","igdata"
"imediat","urgent",0.487216152673169,"umediat","urgenu"
"imediat","repede",0.466986290140123,"imydiat","rwpede"
"adică","mda",0.591433719761445,"sdică","mdw"
"adică","desigur",0.591376871445205,"adâcă","deuigur"
"adică","bineînţeles",0.526455497947192,"xdică","binvînţeles"
"adică","wow",0.495351525312772,"cdică","woa"
"adică","drace",0.494269780456739,"adicb","dracj"
"treaba","treabă",0.65791779626885,"trepba","trzabă"
"treaba","munca",0.526827035753608,"treaya","muncg"
"treaba","problema",0.508642544924308,"tăeaba","projlema"
"treaba","sarcina",0.457583117054709,"dreaba","sascina"
"treaba","slujba",0.423111737716097,"trhaba","sluwba"
"camera","cameră",0.766237206777682,"cakera","camejă"
"camera","cabina",0.622580184696498,"camera","cțbina"
"camera","sala",0.583724709854579,"camfra","salo"
"camera","dormitor",0.577550198167624,"cameka","dormicor"
"camera","baia",0.547326590987439,"cameqa","bair"
"gata","pregatita",0.573579193637428,"gatz","cregatita"
"gata","pregătiti",0.531552718991449,"gatj","dregătiti"
"gata","pregatiti",0.530728598159444,"gaoa","pregatitu"
"gata","plecare",0.466984033562682,"gatu","xlecare"
"gata","pregati",0.419663506588966,"gatg","prtgati"
"tare","puternic",0.435433616595536,"taae","țuternic"
"tare","teribil",0.425270918900914,"ture","teribfl"
"tare","rău",0.398347561861569,"tard","rău"
"tare","atât",0.384091001426885,"targ","otât"
"tare","îngrozitor",0.377510014948061,"taae","îngrozişor"
"pune","pui",0.663744033996,"puge","pfi"
"pune","puneti",0.616424589177653,"phne","punati"
"pune","puna",0.606434006889224,"puoe","psna"
"pune","punere",0.540180766980017,"pine","țunere"
"pune","baga",0.465352759579081,"puje","byga"
"cap","piept",0.515200733769949,"cdp","îiept"
"cap","craniu",0.471851295059787,"chp","craniă"
"cap","fund",0.466226362296025,"hap","fsnd"
"cap","stomac",0.451034903220114,"cao","ztomac"
"cap","picior",0.429375863447844,"cas","picinr"
"veni","vină",0.607076074310638,"venz","vhnă"
"veni","venit",0.552511437250691,"venă","vpnit"
"veni","sosi",0.542088625443525,"ăeni","sooi"
"veni","veniţ",0.52549682501742,"venl","venil"
"veni","reveni",0.478632509304501,"vlni","răveni"
"mort","moarta",0.58621194789452,"wort","moapta"
"mort","viu",0.543067101685712,"mrrt","vig"
"mort","morti",0.491825619952706,"îort","mopti"
"mort","bolnav",0.46424980519767,"myrt","boxnav"
"mort","cadavru",0.427854551691171,"moat","cadavrn"
"târziu","tarziu",0.771811408264623,"tâlziu","țarziu"
"târziu","tirziu",0.706538887277748,"tâcziu","tirzig"
"târziu","devreme",0.613586598051651,"tâuziu","devreșe"
"târziu","încolo",0.503616861284507,"torziu","îhcolo"
"târziu","întâi",0.378925829394535,"târzif","îctâi"
"viata","viaţa",0.711448534982283,"voata","vyaţa"
"viata","viață",0.617303162671184,"tiata","viață"
"viata","via",0.607270360451027,"viatâ","vna"
"viata","vieti",0.590549083362884,"liata","dieti"
"viata","traiesti",0.480883145285949,"viatu","tuaiesti"
"grijă","încredere",0.44059491656967,"mrijă","îtcredere"
"grijă","răbdare",0.412296133230372,"gryjă","răbdane"
"grijă","îngriji",0.406924868682936,"grijî","îngriji"
"grijă","atentă",0.394322914232683,"grijă","aeentă"
"grijă","păzi",0.368647321164196,"găijă","păti"
"tata","tati",0.676326696593238,"iata","wati"
"tata","bunica",0.653908001067711,"tala","bușica"
"tata","tată",0.582305048114983,"tăta","tază"
"tata","taica",0.568902454197112,"taoa","maica"
"tata","tatal",0.546771749760568,"tdta","tatao"
"cale","modalitate",0.636097218120438,"caze","modalitate"
"cale","metodă",0.469815817598763,"calţ","methdă"
"cale","iesire",0.450283536849625,"cale","iesire"
"cale","ieşire",0.435718644326963,"cule","iegire"
"cale","încercare",0.404435958655224,"țale","încercaee"
"fată","băiat",0.565927216738848,"fatâ","bniat"
"fată","fetiţă",0.535620377515552,"fştă","zetiţă"
"fată","persoană",0.512006776842198,"bată","pârsoană"
"fată","față",0.494470042492972,"fatm","fațg"
"fată","femeie",0.486104178815816,"fgtă","femoie"
"lume","univers",0.545537238690633,"lule","uniners"
"lume","planetă",0.467331795975517,"lumw","plenetă"
"lume","galaxie",0.455412275352447,"ăume","gaxaxie"
"lume","america",0.448094957616208,"lumw","ajerica"
"lume","europa",0.425661223457145,"lumy","europo"
"casă","casa",0.72968159188042,"vasă","dasa"
"casă","vilă",0.606068922279108,"ctsă","viză"
"casă","clădire",0.554099075872595,"casf","clădire"
"casă","apartament",0.536342300333408,"iasă","apartakent"
"casă","locuinţa",0.518984409793194,"cadă","locuinţa"
"ales","alege",0.696379305545115,"alis","alepe"
"ales","alegere",0.496402761100774,"ples","alegele"
"ales","alega",0.470105708116675,"alfs","elega"
"ales","alegeti",0.462637482018425,"rles","almgeti"
"ales","prefera",0.445982163548585,"awes","prgfera"
"probabil","evident",0.546266651529295,"nrobabil","evidenb"
"probabil","sigur",0.459115500995219,"prodabil","sidur"
"probabil","posibil",0.405662670404382,"pvobabil","poskbil"
"probabil","presupune",0.393852581479056,"probațil","presupuoe"
"probabil","probabilitate",0.39174303752869,"probțbil","proxabilitate"
"ziua","noaptea",0.563963523746901,"ziur","noaptef"
"ziua","nastere",0.526695678452138,"ziuţ","xastere"
"ziua","naştere",0.522180493417162,"xiua","nyştere"
"ziua","aniversare",0.506581098372761,"ziia","anivrrsare"
"ziua","seara",0.495367116569588,"ziuc","szara"
"simplu","pur",0.923374288092664,"sigplu","kur"
"simplu","simpla",0.414508035384505,"gimplu","simãla"
"simplu","brusc",0.364926578986579,"simpvu","brukc"
"simplu","primitiv",0.341446815396858,"simpău","primitsv"
"simplu","inteligent",0.332331578866164,"simplp","inteligpnt"
"pare","părea",0.648336568476041,"ăare","pprea"
"pare","pari",0.589348737790985,"hare","pâri"
"pare","parea",0.582414870724167,"parz","pareb"
"pare","arata",0.382992290133278,"parr","aratk"
"pare","para",0.355180247501751,"parz","paka"
"trebui","trebuie",0.683066587139807,"tşebui","trhbuie"
"trebui","trebuiasca",0.545095204834525,"vrebui","trebuîasca"
"trebui","obliga",0.435191505732355,"trebuţ","oblaga"
"trebui","obosi",0.423855760479394,"trebui","lbosi"
"trebui","încerca",0.376936237469705,"treţui","încerea"
"haide","hai",0.837910980299154,"naide","jai"
"haide","haideti",0.568783313033437,"iaide","haideăi"
"haide","hey",0.516594137080161,"haiye","heț"
"haide","okay",0.473992077759427,"haidc","okmy"
"haide","uşurel",0.469971038175719,"șaide","şşurel"
"fapt","evident",0.469640434085728,"fipt","ehident"
"fapt","principiu",0.414130573251877,"fnpt","principău"
"fapt","practic",0.407273402192661,"fape","pfactic"
"fapt","literalmente",0.395653506970306,"favt","literâlmente"
"fapt","probabil",0.38841017323361,"rapt","prşbabil"
"telefon","mobil",0.663126832040737,"gelefon","bobil"
"telefon","telefonic",0.638563128279781,"teldfon","telefonig"
"telefon","celular",0.63041204737721,"şelefon","uelular"
"telefon","telefona",0.599348995429165,"ielefon","telefoua"
"telefon","telefonica",0.59080885685001,"teleîon","trlefonica"
"întotdeauna","totdeauna",0.768403207252404,"înlotdeauna","totdeaună"
"întotdeauna","intotdeauna",0.764699630175807,"îototdeauna","intotdeakna"
"întotdeauna","intodeauna",0.740651005600102,"întoţdeauna","intodeauma"
"întotdeauna","dintotdeauna",0.652345114540045,"întotdeavna","dinpotdeauna"
"întotdeauna","adesea",0.500853024549862,"înșotdeauna","aoesea"
"gând","gand",0.551459994701047,"gând","ganw"
"gând","chef",0.447754267772227,"grnd","cțef"
"gând","îndrăzni",0.407002720213698,"gâmd","îsdrăzni"
"gând","intenţiona",0.393125358050487,"dând","intenţisna"
"gând","plănuieşti",0.391899182348495,"ghnd","plănuşeşti"
"găsi","gasi",0.72055491597534,"păsi","gtsi"
"găsi","găseşti",0.663802175924128,"căsi","găseoti"
"găsi","căuta",0.644960147634152,"găai","săuta"
"găsi","găsesti",0.631336382300282,"gusi","găsesvi"
"găsi","gãsi",0.61960457159312,"găsu","gãsa"
"întoarce","intoarce",0.770898567826891,"întoarae","inpoarce"
"întoarce","ntoarce",0.758832280784268,"kntoarce","ntoarcl"
"întoarce","reveni",0.60292558429148,"întoşrce","revenn"
"întoarce","întoarceti",0.585674471695457,"întoarce","întoarreti"
"întoarce","intorci",0.574156109170233,"îhtoarce","ictorci"
"joc","juca",0.618578397190406,"jmc","euca"
"joc","joaca",0.541776717045336,"soc","joata"
"joc","ascunselea",0.533427731696646,"jbc","axcunselea"
"joc","jucati",0.494899389335084,"joi","aucati"
"joc","jucător",0.485954435499887,"joş","jucăgor"
"noapte","noaptea",0.643936171296248,"ţoapte","noapcea"
"noapte","seară",0.63973826790447,"novpte","sează"
"noapte","seara",0.517834052089966,"noapye","searr"
"noapte","miez",0.45284603316239,"noapts","mzez"
"noapte","tura",0.434639507821923,"noaple","turo"
"important","vital",0.599366415429846,"imporfant","vigal"
"important","importanta",0.598847498237858,"impartant","impoutanta"
"important","crucial",0.592859837848226,"importânt","crrcial"
"important","interesant",0.54099832162331,"imporsant","intereşant"
"important","importanti",0.534300329118083,"importavt","importsnti"
"lăsa","lasa",0.800337579290773,"lnsa","qasa"
"lăsa","lasi",0.582793988700698,"lăse","lasc"
"lăsa","lăsati",0.556589438593151,"năsa","lăspti"
"lăsa","lăsaţ",0.504199342877501,"lăîa","lăsar"
"lăsa","permite",0.497944880712996,"xăsa","pcrmite"
"regulă","regula",0.723070340795955,"requlă","renula"
"regulă","neregulă",0.561023645091668,"rehulă","nereguză"
"regulă","ordine",0.48397707512054,"ţegulă","ordinș"
"regulă","neregula",0.466516958070091,"regugă","nerelula"
"regulă","dragă",0.367313452210355,"rdgulă","drată"
"oraş","oras",0.72395122585547,"mraş","orss"
"oraş","oraș",0.64501713346384,"oral","ocaș"
"oraş","orăşel",0.63761835859039,"braş","orăţel"
"oraş","oraşe",0.549992865858795,"otaş","îraşe"
"oraş","cartier",0.543024949063798,"orab","carticr"
"maşină","maşina",0.785565157035087,"mafină","maeina"
"maşină","masină",0.772352630524474,"manină","masisă"
"maşină","camionetă",0.717605438995775,"maşpnă","chmionetă"
"maşină","mașină",0.690305652062006,"maşijă","marină"
"maşină","masina",0.651985893113889,"maşfnă","ăasina"
"mic","micuţ",0.638431608373788,"mir","kicuţ"
"mic","micut",0.605506480169793,"mid","micpt"
"mic","mica",0.525062799150773,"mih","mick"
"mic","uriaş",0.470763829157875,"mix","urbaş"
"mic","minor",0.433604350730477,"mlc","mikor"
"uita","uiti",0.632457785920302,"oita","usti"
"uita","holba",0.577372411876932,"uica","hoțba"
"uita","privi",0.567130171691171,"uita","pîivi"
"uita","uitati",0.547446227188548,"uiţa","uimati"
"uita","gândi",0.48670903449333,"uiea","gsndi"
"nume","porecla",0.44785443064772,"nvme","porexla"
"nume","cod",0.386778565857833,"nune","cok"
"nume","personaj",0.372837797590574,"âume","porsonaj"
"nume","chip",0.367353927810811,"yume","chpp"
"nume","tip",0.359979719429957,"lume","xip"
"faţa","mutra",0.464761360273374,"faqa","mudra"
"faţa","prezenţa",0.46285816015396,"waţa","paezenţa"
"faţa","feţe",0.45076036120957,"faza","reţe"
"faţa","zâmbeşti",0.440352297490155,"foţa","znmbeşti"
"faţa","aşa",0.40572082719901,"faţn","aşd"
"sta","stat",0.629818947752842,"îta","stat"
"sta","stea",0.60821177759167,"sty","dtea"
"sta","staţi",0.550619273449907,"sth","snaţi"
"sta","stătea",0.544544557749719,"stw","atătea"
"sta","statea",0.542294374347117,"îta","slatea"
"uşor","ușor",0.657267613278184,"uşor","ușoî"
"uşor","uşurinţa",0.596515408177591,"ucor","pşurinţa"
"uşor","greu",0.587434373820448,"uşrr","sreu"
"uşor","dificil",0.58057855142894,"uşcr","difpcil"
"uşor","încetişor",0.469925662528231,"uzor","îucetişor"
"familie","famili",0.702969592126652,"îamilie","family"
"familie","comunitate",0.546581690407093,"fbmilie","csmunitate"
"familie","reuniune",0.431658139378808,"famivie","reuniwne"
"familie","rude",0.42618752525601,"faţilie","rîde"
"familie","clan",0.420271878251499,"damilie","clah"
"pui","pune",0.663744033996,"eui","aune"
"pui","puneti",0.529780248720944,"pup","punkti"
"pui","puna",0.509396364919129,"pux","pana"
"pui","torni",0.397743228534412,"mui","tokni"
"pui","puie",0.380815634041849,"puc","ţuie"
"maşina","maşină",0.785565157035087,"maşinț","maşinâ"
"maşina","dubiţa",0.758312941784391,"maşiwa","dubiua"
"maşina","masina",0.730679651129988,"maşija","mastna"
"maşina","motocicleta",0.667172978608837,"țaşina","motocncleta"
"maşina","duba",0.611678704251569,"maşgna","dcba"
"începe","incepe",0.787315906602034,"începî","incope"
"începe","ncepe",0.753722783216363,"wncepe","ncepi"
"începe","început",0.681786128159671,"încmpe","snceput"
"începe","înceta",0.549928239504206,"încppe","înceea"
"începe","începeti",0.543367534331082,"începi","îfcepeti"
"vină","veni",0.607076074310638,"viză","veyi"
"vină","vina",0.546407079018056,"vihă","dina"
"vină","revină",0.502432517200353,"kină","rbvină"
"vină","venit",0.441434096020101,"vins","xenit"
"vină","veniţ",0.42117630562265,"vsnă","ventţ"
"legătură","legatura",0.697975701191486,"lehătură","legatmra"
"legătură","referitor",0.55693801220417,"ljgătură","referitou"
"legătură","privinţa",0.553021226420827,"legătîră","grivinţa"
"legătură","privinta",0.500518457021397,"legăturâ","xrivinta"
"legătură","conexiune",0.465338784428011,"legăfură","wonexiune"
"mers","merge",0.730659307956099,"merî","mepge"
"mers","mearga",0.550794620345445,"mfrs","miarga"
"mers","decurge",0.410882656713349,"mors","deculge"
"mers","mergeti",0.397473282005695,"merț","mbrgeti"
"mers","venit",0.394303387945298,"ăers","vezit"
"urma","urmă",0.682655806410824,"urmt","uxmă"
"urma","urmare",0.459136887722422,"urmî","urmfre"
"urma","urmeaza",0.425364236767117,"urmn","lrmeaza"
"urma","urmati",0.380862748846879,"uhma","urmsti"
"urma","urmari",0.379912478931637,"urna","urmarî"
"așa","totuși",0.737875438078841,"așt","totuși"
"așa","deși",0.724328373077243,"așă","yeși"
"așa","firește",0.683293740933486,"așc","firește"
"așa","caște",0.678097781363837,"ași","caștj"
"așa","liniști",0.672461252242561,"așd","siniști"
