"cue","target","cosine","fake_cue","fake_target"
"voltar","retornar",0.614096734589244,"yoltar","retoénar"
"voltar","voltaria",0.57139746194818,"volóar","voltcria"
"voltar","voltarás",0.564675621569391,"vóltar","voltwrás"
"amigo","companheiro",0.66417263146857,"amigê","companhearo"
"amigo","colega",0.624887645224596,"amiéo","colega"
"amigo","irmão",0.623015625212234,"amago","irmro"
"amigo","parceiro",0.606191726192775,"amimo","parceizo"
"amigo","amiguinho",0.603349189135345,"amúgo","amiguihho"
"família","comunidade",0.534275590706871,"fazília","comunioade"
"família","mãe",0.518787932915548,"famípia","máe"
"família","congregação",0.477919483688876,"famílja","congregcção"
"família","familiar",0.469394696787829,"tamília","fambliar"
"família","clã",0.456477441057284,"camília","llã"
"encontrar","encontrarmo",0.723704704950295,"encontrvr","encontrarbo"
"encontrar","encontrár",0.723432155093032,"enxontrar","encontráv"
"encontrar","encontre",0.635185863718036,"enconarar","encontne"
"encontrar","achar",0.621020593670497,"êncontrar","awhar"
"encontrar","descobrir",0.597694918659891,"eácontrar","desiobrir"
"sair","entrar",0.572355129849458,"saio","ennrar"
"sair","saio",0.541261520965172,"saia","saiã"
"sair","fugir",0.525522460878616,"éair","zugir"
"sair","pirar",0.498831534483057,"wair","pirao"
"sair","escapar",0.492433676411821,"sakr","escaphr"
"deixar","deixár",0.772998259456009,"dezxar","deixlr"
"deixar","deixo",0.650318504227844,"dmixar","dnixo"
"deixar","permitir",0.603317063915654,"geixar","peumitir"
"deixar","abandonar",0.516453372987777,"deixór","zbandonar"
"deixar","ficar",0.499544173370825,"deixaf","ficar"
"ajudar","judar",0.559365302531081,"ajódar","judlr"
"ajudar","apoiar",0.521940724746858,"apudar","ppoiar"
"ajudar","salvar",0.490308747437114,"aáudar","salvaí"
"ajudar","contribuir",0.481334581611689,"ojudar","cóntribuir"
"ajudar","dificultar",0.48061581458415,"ajudar","dificultar"
"deus","alá",0.660962329062815,"dlus","apá"
"deus","jesus",0.563473629896355,"deuâ","jasus"
"deus","misericordioso",0.499868448327297,"dehs","misúricordioso"
"deus","louvar",0.466262359542231,"dews","fouvar"
"deus","amor",0.464813383232433,"oeus","amoq"
"matar","assassinar",0.703344580666167,"maxar","assasscnar"
"matar","matár",0.683716480154023,"matsr","natár"
"matar","mata",0.621545596792113,"mhtar","maca"
"matar","alvejar",0.617356394568637,"mttar","mlvejar"
"matar","torturar",0.584401425245237,"mataq","tobturar"
"levar","levár",0.714904093141398,"lóvar","leváu"
"levar","leve",0.62429773621006,"lewar","lele"
"levar","trazer",0.551087540006325,"wevar","trúzer"
"levar","escoltar",0.48988494167382,"lbvar","escoãtar"
"levar","arrastar",0.474559100173863,"levas","arrastar"
"passar","passe",0.640342492565457,"passas","íasse"
"passar","passaste",0.624398828365605,"pasear","póssaste"
"passar","passámo",0.526134459728725,"passlr","nassámo"
"passar","ultrapassar",0.498795509791935,"pdssar","vltrapassar"
"passar","passaro",0.478940049978097,"eassar","pussaro"
"cabeça","cabeca",0.768803960308892,"cabeçê","cábeca"
"cabeça","perna",0.506206459069469,"caoeça","ferna"
"cabeça","garganta",0.502287578088727,"cabeçã","êarganta"
"cabeça","barriga",0.495063924135636,"cebeça","varriga"
"cabeça","mente",0.473472388714058,"tabeça","mexte"
"senhor","majestade",0.588492636853724,"fenhor","mbjestade"
"senhor","doutor",0.582749228444274,"senhsr","doãtor"
"senhor","milorde",0.559425401953415,"senhow","miloúde"
"senhor","capitão",0.555208616367902,"senpor","capitoo"
"senhor","excelência",0.554263974134708,"senhoá","exáelência"
"cidade","aldeia",0.556857688976703,"cinade","aedeia"
"cidade","vizinhança",0.512235777451682,"cidadí","bizinhança"
"cidade","bairro",0.490884448281242,"cidsde","bafrro"
"cidade","região",0.483569672723727,"cidbde","kegião"
"cidade","capital",0.475816454119204,"czdade","íapital"
"frente","adiante",0.511358140679879,"frentc","ayiante"
"frente","trás",0.473093473989071,"vrente","tráo"
"frente","dianteiro",0.430099057689438,"frentp","dganteiro"
"frente","esquerda",0.409326826402092,"frânte","esqumrda"
"frente","fila",0.409228336965625,"frenhe","fixa"
"chegar","alcançar",0.54885856581167,"chegaó","alcançor"
"chegar","regressar",0.527643263810644,"chegsr","begressar"
"chegar","atingir",0.520677025304412,"chexar","atinxir"
"chegar","voltar",0.460841147186664,"chegaç","voltaé"
"chegar","aproximar",0.421146288626019,"zhegar","appoximar"
"caso","assunto",0.443300876093564,"maso","assunta"
"caso","homicídio",0.417603842578717,"casp","homêcídio"
"caso","investigação",0.400284806748126,"óaso","invesrigação"
"caso","processo",0.398350519676787,"laso","procezso"
"caso","depoimento",0.397568206567065,"casw","depoimento"
"gente","pessoa",0.437852046978986,"gínte","pecsoa"
"gente","população",0.426445239448941,"gentp","wopulação"
"gente","miúda",0.408520849671246,"iente","mtúda"
"gente","família",0.398085985423348,"gentc","famxlia"
"gente","tripulação",0.388734086500305,"genre","tripulnção"
"problema","dilema",0.546221170557682,"ároblema","dilema"
"problema","defeito",0.486920528519649,"proãlema","dnfeito"
"problema","desentendimento",0.479210348488935,"prkblema","desentendimenzo"
"problema","enigma",0.453571027673941,"problemi","enigqa"
"problema","assunto",0.44783438902235,"probcema","assunté"
"morte","morrer",0.454188444126623,"eorte","mvrrer"
"morte","assassínio",0.449483807338911,"ăorte","assassínib"
"morte","afogamento",0.443491273564326,"moate","afogapento"
"morte","sentença",0.442727764798229,"morxe","senxença"
"morte","assassinato",0.435248221983707,"morta","assmssinato"
"entrar","entra",0.635517301718301,"enzrar","endra"
"entrar","entraste",0.60633608700104,"entrar","entrastg"
"entrar","entro",0.589019278993137,"eptrar","íntro"
"entrar","sair",0.572355129849458,"entiar","saiê"
"entrar","penetrar",0.52358675264876,"enttar","penetôar"
"história","historia",0.794510448864684,"héstória","hisgoria"
"história","estória",0.79386942214169,"hiptória","ástória"
"história","anedota",0.570589766354232,"hwstória","auedota"
"história","lenda",0.505388412290375,"hisãória","eenda"
"história","versão",0.501574180123212,"histórja","vêrsão"
"cara","rosto",0.651742665676728,"cará","romto"
"cara","bunda",0.497677410469552,"para","búnda"
"cara","sorriso",0.47784342336012,"iara","sorrido"
"cara","testa",0.464942895998517,"caoa","tesêa"
"cara","bochecha",0.443844674049017,"rara","bothecha"
"amor","paixão",0.556295111519226,"amêr","baixão"
"amor","carinho",0.542590202686605,"ãmor","caoinho"
"amor","afeto",0.525166530843758,"ampr","afetj"
"amor","afecto",0.517631052821743,"ãmor","afecoo"
"amor","ódio",0.506805514537478,"ambr","hdio"
"vir","viesse",0.589450572221414,"vêr","vissse"
"vir","venha",0.511194478232803,"eir","venha"
"vir","vier",0.507493948946858,"vêr","vuer"
"vir","aparecer",0.496611872236593,"vir","apirecer"
"vir","vinha",0.488243639576522,"lir","vínha"
"morrer","morra",0.655424218628002,"morreá","mrrra"
"morrer","morrerás",0.575388541078183,"morrwr","morrexás"
"morrer","morreste",0.546306187724821,"korrer","moyreste"
"morrer","morro",0.524336066176285,"dorrer","ñorro"
"morrer","matar",0.511249718610171,"morres","mataó"
"pessoa","rapariga",0.585810478337204,"pessoo","raparúga"
"pessoa","mulher",0.553642561399318,"gessoa","mulher"
"pessoa","miúda",0.516558886876832,"pdssoa","miúds"
"pessoa","homem",0.490193693888814,"pessja","holem"
"pessoa","indivíduo",0.476703426762487,"pessoc","indívíduo"
"ouvir","escutar",0.767303722359241,"ouvic","esqutar"
"ouvir","ouço",0.607669748599368,"ouvér","suço"
"ouvir","oiço",0.584152766597776,"fuvir","ocço"
"ouvir","escuto",0.485569600328627,"ourir","ezcuto"
"ouvir","ler",0.434140148674751,"ouvir","lgr"
"razão","motivo",0.702952397091999,"razzo","mntivo"
"razão","explicação",0.469062760361978,"razío","ixplicação"
"razão","motivação",0.404543845362278,"raxão","motivução"
"razão","piada",0.386647821908185,"raião","piaka"
"razão","justificação",0.385025535013671,"rzzão","juptificação"
"morto","desaparecido",0.530179668136104,"mormo","desaparedido"
"morto","ferido",0.509999456915661,"modto","êerido"
"morto","matar",0.459443666297268,"moréo","mattr"
"morto","morrer",0.456451655886641,"mmrto","morree"
"morto","mataste",0.437023292264609,"worto","matastp"
"polícia","policial",0.723334216115421,"polília","polmcial"
"polícia","bófia",0.652573264757947,"poaícia","búfia"
"polícia","esquadra",0.585299728771187,"polwcia","esqaadra"
"polícia","detetive",0.55967888987292,"posícia","deteaive"
"polícia","detective",0.556269193922909,"polícha","detáctive"
"medo","pavor",0.691709668797038,"meao","pavoã"
"medo","receio",0.627772653572399,"wedo","riceio"
"medo","temor",0.526455341894312,"mbdo","tmmor"
"medo","vergonha",0.488640699969572,"msdo","veugonha"
"medo","recear",0.484271377737736,"mndo","tecear"
"porta","portão",0.673126438467429,"poyta","pgrtão"
"porta","janela",0.610323874834633,"iorta","zanela"
"porta","fechadura",0.563469071208661,"pfrta","fewhadura"
"porta","maçaneta",0.53126525327685,"ports","mcçaneta"
"porta","arrombar",0.494570295548328,"corta","arromban"
"começar","recomeçar",0.694780053825275,"cómeçar","rwcomeçar"
"começar","comece",0.693422302166534,"começar","comecm"
"começar","começa",0.672125716427851,"começap","comepa"
"começar","começo",0.591147764454918,"comsçar","címeço"
"começar","acabar",0.47989951770955,"comíçar","acabnr"
"corpo","cadáver",0.672005330622854,"corxo","caháver"
"corpo","esqueleto",0.464660886919304,"curpo","esqueletó"
"corpo","corporal",0.436649961813044,"corzo","corpoãal"
"corpo","organismo",0.428880132748883,"cerpo","orjanismo"
"corpo","tronco",0.425955714216289,"codpo","tronno"
"amanhã","manhã",0.574608878884347,"hmanhã","maneã"
"amanhã","brevemente",0.452070447547226,"amanhã","brevemônte"
"amanhã","amanhecer",0.405027361880379,"amônhã","amsnhecer"
"amanhã","tarda",0.391718761785907,"nmanhã","tardx"
"amanhã","semana",0.391576894391424,"amanhm","semanu"
"sangue","sanguíneo",0.581018904347521,"sangue","sangpíneo"
"sangue","derramamento",0.533683282974184,"súngue","derramamcnto"
"sangue","suor",0.524925076722094,"sangve","cuor"
"sangue","derramar",0.523841068082947,"qangue","derrwmar"
"sangue","salpico",0.502708297208348,"sanguá","salvico"
"irmão","pai",0.696705065530857,"irgão","pci"
"irmão","filho",0.662475520477685,"irmeo","kilho"
"irmão","primo",0.646749659770888,"iêmão","primn"
"irmão","tio",0.623691642490264,"iãmão","tix"
"irmão","amigo",0.623015625212234,"irmäo","axigo"
"contar","conto",0.598529421861486,"coitar","cónto"
"contar","descontar",0.513428630311608,"contgr","descontak"
"contar","perguntar",0.494119377290509,"contaw","perguntmr"
"contar","explicar",0.481054796482219,"coátar","exilicar"
"contar","contador",0.47805763341053,"coptar","conaador"
"semana","semestre",0.487605966474614,"semsna","semesdre"
"semana","temporada",0.46221743971927,"senana","temparada"
"semana","semanal",0.444606440535709,"sãmana","seménal"
"semana","trimestre",0.429254974384288,"secana","trimpstre"
"semana","amanhã",0.391576894391424,"semawa","amnnhã"
"importante","crucial",0.675650645111889,"impãrtante","cruciaj"
"importante","vital",0.61755918481692,"importayte","óital"
"importante","essencial",0.595248826744487,"iáportante","esstncial"
"importante","valioso",0.555738782138261,"importtnte","yalioso"
"importante","interessante",0.519393079087016,"imwortante","intcressante"
"quase","literalmente",0.446431681924504,"qaase","lxteralmente"
"quase","virtualmente",0.439152442294888,"qaase","virtuêlmente"
"quase","completamente",0.425113017137756,"qaase","coípletamente"
"quase","cerca",0.408144843221939,"qaase","cemca"
"quase","totalmente",0.398157058261107,"quasc","totalmenle"
"rapaz","miúdo",0.819000215625651,"rapaê","miúdc"
"rapaz","menino",0.773575826933311,"rapcz","üenino"
"rapaz","rapazinho",0.765697583358982,"rapat","rapaiinho"
"rapaz","garoto",0.738071744567627,"uapaz","gavoto"
"rapaz","puto",0.69877143838455,"raáaz","peto"
"difícil","dificil",0.855807823906833,"dirícil","diftcil"
"difícil","fácil",0.781605851313128,"difítil","fáciú"
"difícil","impossível",0.641083906590383,"fifícil","impoãsível"
"difícil","facil",0.6014582825097,"defícil","çacil"
"difícil","frustrante",0.579148389788436,"rifícil","érustrante"
"merda","porcaria",0.819174734716086,"mãrda","poriaria"
"merda","caralho",0.720186850012224,"merãa","carwlho"
"merda","bosta",0.68862125745472,"merra","bmsta"
"merda","treta",0.603646197288863,"mería","trwta"
"merda","cabrão",0.596368813143407,"merdj","cubrão"
"arma","pistola",0.800788028755572,"zrma","pistova"
"arma","espingarda",0.733047487659893,"adma","espingaéda"
"arma","revólver",0.67256620011068,"arça","revólvpr"
"arma","faca",0.65699675192069,"prma","fóca"
"arma","caçadeira",0.655782693653264,"alma","crçadeira"
"fiz","fizeste",0.667789227180918,"jiz","frzeste"
"fiz","fizesse",0.516670633709464,"foz","fizesoe"
"fiz","faria",0.445711388668018,"niz","farir"
"fiz","pude",0.442739249553187,"fez","pude"
"fiz","farás",0.405944472623882,"xiz","fasás"
"acontecer","ocorrer",0.673988257942483,"ncontecer","ocárrer"
"acontecer","suceder",0.654406516864422,"acoptecer","suclder"
"acontecer","resultar",0.495876140392918,"acoutecer","requltar"
"acontecer","surgir",0.44567840035148,"acontecex","qurgir"
"acontecer","afectar",0.418865319603661,"agontecer","afecaar"
"realmente","verdadeiramente",0.726797485154951,"ryalmente","verdadeizamente"
"realmente","honestamente",0.486656645318016,"realmente","honestamentm"
"realmente","francamente",0.477733365397938,"rehlmente","fraúcamente"
"realmente","obviamente",0.474480643145724,"rcalmente","obviámente"
"realmente","particularmente",0.457274926615049,"reklmente","partycularmente"
"jogo","jogar",0.682395462859879,"joge","jogrr"
"jogo","joguinho",0.67364051376197,"jopo","jovuinho"
"jogo","poker",0.605907899769409,"jago","pokar"
"jogo","joga",0.581822492137384,"jogü","íoga"
"jogo","jogador",0.579862670672046,"çogo","jogadoú"
"viver","morar",0.704744245526948,"vijer","morár"
"viver","vive",0.627995666216185,"vivur","vsve"
"viver","conviver",0.576479999127568,"diver","copviver"
"viver","lutar",0.48558330123055,"vivãr","lutac"
"viver","habitar",0.477813081170069,"aiver","habitfr"
"comer","come",0.630149991416636,"comsr","bome"
"comer","mastigar",0.554044738728543,"cumer","mastagar"
"comer","beber",0.549098363722696,"àomer","beier"
"comer","sobremesa",0.520595697477687,"ctmer","sgbremesa"
"comer","devorar",0.515760737833319,"àomer","nevorar"
"água","àgua",0.753671487897848,"ágóa","àeua"
"água","torneira",0.637268091235473,"ágda","tornjira"
"água","potável",0.505534177812019,"ávua","potbvel"
"água","lama",0.493350900960167,"ágéa","íama"
"água","ferver",0.484904839499412,"ágga","ferver"
"coração","peito",0.495691600073717,"coração","peivo"
"coração","estômago",0.487771116753009,"coraçao","bstômago"
"coração","cérebro",0.476488591926716,"coraçuo","cmrebro"
"coração","baço",0.450742128985919,"coaação","bíço"
"coração","alma",0.441648019943974,"coraçoo","almy"
"escola","faculdade",0.695753294734069,"escota","fackldade"
"escola","universidade",0.688416615376921,"ezcola","universidadp"
"escola","colégio",0.673703910831555,"esiola","bolégio"
"escola","escolar",0.658286391896143,"escoli","esconar"
"escola","infantário",0.60017654350595,"escofa","infantárlo"
"tirar","tir",0.693817555153368,"tirae","tih"
"tirar","tire",0.680150658647842,"tiaar","tzre"
"tirar","retirar",0.629398408927378,"tirúr","rptirar"
"tirar","tiraste",0.604063247317949,"tiraí","tibaste"
"tirar","remover",0.577745866162635,"tirér","removsr"
"parar","pára",0.586450589775694,"marar","sára"
"parar","paro",0.518217366524048,"paray","pwro"
"parar","parasse",0.483543885584874,"paear","zarasse"
"parar","deter",0.482427669685008,"pajar","dettr"
"parar","parado",0.470830036887004,"parér","pazado"
"guerra","batalha",0.663821069916979,"glerra","áatalha"
"guerra","guerrilha",0.52660058516436,"gukrra","gufrrilha"
"guerra","revolução",0.504598437378666,"guerza","fevolução"
"guerra","combate",0.497133765276426,"guerra","combatu"
"guerra","luta",0.489465703776619,"gherra","luca"
"maneira","modo",0.739339621789428,"maoeira","mojo"
"maneira","jeito",0.487792017994847,"maneiea","jeilo"
"maneira","solução",0.437108058998366,"mayeira","soluoão"
"maneira","adequadamente",0.371281884700975,"maneira","aduquadamente"
"maneira","hipotese",0.368316029010986,"kaneira","óipotese"
"sentir","sinta",0.670281967926239,"seítir","sinté"
"sentir","sinto",0.660209862101452,"aentir","sinto"
"sentir","sentia",0.632821329440462,"lentir","xentia"
"sentir","sentirás",0.629131798935038,"smntir","senbirás"
"sentir","sentiria",0.628127178406665,"seãtir","ssntiria"
"equipa","equipe",0.824721294279291,"equipa","equipe"
"equipa","unidade",0.55521803071229,"equipa","unddade"
"equipa","time",0.541877995787103,"íquipa","tiáe"
"equipa","swat",0.48196448461651,"equipa","stat"
"equipa","intervenção",0.470502075594054,"equopa","intervepção"
"manhã","amanhã",0.574608878884347,"mtnhã","amanhl"
"manhã","madrugar",0.569026916054485,"manhl","madrugag"
"manhã","amanhecer",0.450029511016771,"manhu","amanhscer"
"manhã","matinal",0.433763392403274,"maihã","mttinal"
"manhã","acordar",0.421987750500776,"ôanhã","acoúdar"
"acabar","terminar",0.817932964432414,"pcabar","terminas"
"acabar","acabe",0.695346510285694,"acalar","acabt"
"acabar","acaba",0.609115918573855,"acébar","acabb"
"acabar","termino",0.539183358372191,"ajabar","termine"
"acabar","terminaste",0.528057857389921,"acabaf","terminabte"
"sério","serio",0.647743112424804,"pério","swrio"
"sério","seriamente",0.393859287592328,"sébio","serçamente"
"sério","real",0.388377330510475,"séoio","rebl"
"sério","porreiro",0.381069456393658,"sérii","pãrreiro"
"sério","chiça",0.375431152699756,"zério","chuça"
"perder","perca",0.649868251869638,"peroer","phrca"
"perder","perdeste",0.620374986807985,"jerder","pegdeste"
"perder","perco",0.601964592854968,"peyder","pereo"
"perder","desperdiçar",0.541571414865039,"perrer","zesperdiçar"
"perder","perda",0.488851130136922,"perdãr","peada"
"rapariga","miúda",0.890161993709866,"papariga","miúna"
"rapariga","miuda",0.671963198102602,"rapíriga","miudó"
"rapariga","mulher",0.6465553202616,"zapariga","mulhcr"
"rapariga","rapaz",0.61991814436305,"raparaga","rvpaz"
"rapariga","gaja",0.611374356979035,"raôariga","baja"
"suficiente","suficientemente",0.719834895717525,"suficienue","sufiaientemente"
"suficiente","necessário",0.473875164069356,"suficiente","necesstrio"
"suficiente","sobra",0.463991484729795,"quficiente","lobra"
"suficiente","bastar",0.433319714686023,"suficiente","bustar"
"suficiente","bastantes",0.429090193025237,"suficienre","bastandes"
"festa","comemoração",0.576125651654808,"fesva","comemhração"
"festa","celebração",0.563489502539248,"besta","czlebração"
"festa","formatura",0.55767793439212,"festi","áormatura"
"festa","cerimónia",0.556845606791521,"fasta","cerimóxia"
"festa","festejar",0.546609910109598,"festa","fektejar"
"poderia","iria",0.67145498986747,"poderma","irha"
"poderia","pudesse",0.662881902531266,"goderia","pudeise"
"poderia","conseguiria",0.603462791352572,"puderia","consegriria"
"poderia","viria",0.536264846095033,"äoderia","vifia"
"poderia","haveria",0.526020452330322,"poderna","haueria"
"dormir","dorme",0.656880022970649,"äormir","dgrme"
"dormir","adormecer",0.650485362231035,"kormir","addrmecer"
"dormir","cama",0.584135013822334,"lormir","íama"
"dormir","descansar",0.562288695078231,"dormih","descknsar"
"dormir","acordar",0.547603399669604,"dortir","acordab"
"conseguir","obter",0.631732376612153,"consnguir","obtei"
"conseguir","conseguirás",0.621437279927009,"consegcir","conseguiráv"
"conseguir","conseguiria",0.586459551801214,"conseêuir","conseguiriâ"
"conseguir","conseguisse",0.581095147151408,"conseguii","coáseguisse"
"conseguir","obtiver",0.494108251950548,"consegjir","obyiver"
"pedir","peço",0.613066986896004,"kedir","peáo"
"pedir","implorar",0.575973172756975,"pedié","impeorar"
"pedir","solicitar",0.568508523355996,"pedwr","sêlicitar"
"pedir","suplicar",0.56665240906231,"pedix","suplicrr"
"pedir","exigir",0.563388880319457,"prdir","exigiê"
"segurança","vigilância",0.572310164529853,"segírança","ãigilância"
"segurança","contenção",0.477540601595051,"segujança","cuntenção"
"segurança","protecção",0.45830672421331,"seguranva","árotecção"
"segurança","manutenção",0.442775383146578,"segurança","mdnutenção"
"segurança","precaução",0.432568954888396,"segprança","prexaução"
"pôr","colocar",0.841492369152645,"pôa","tolocar"
"pôr","ponha",0.649218243012767,"pôm","ponhu"
"pôr","puser",0.615956694433744,"pôl","púser"
"pôr","ponho",0.610612583927042,"pôo","ponlo"
"pôr","pus",0.609896269678072,"phr","puv"
"olhar","fixamente",0.593585118174021,"olwar","fixamezte"
"olhar","fitar",0.572687684703421,"olhaj","kitar"
"olhar","olhaste",0.560670122550788,"olnar","blhaste"
"olhar","sorrir",0.528792663057272,"olóar","soarir"
"olhar","contemplar",0.513404834207779,"olhaó","contempgar"
"claro","óbvio",0.590254107284054,"ularo","óbbio"
"claro","evidente",0.532649655355194,"clãro","euidente"
"claro","obviamente",0.522140643309413,"clajo","obviacente"
"claro","evidentemente",0.474644348263331,"clarç","exidentemente"
"claro","obvio",0.434990747625433,"álaro","obvim"
"feliz","contente",0.769058882447873,"fúliz","conxente"
"feliz","satisfeito",0.607718841886636,"faliz","satisfãito"
"feliz","grata",0.602206905392521,"felúz","grate"
"feliz","alegre",0.589944148586659,"faliz","alegrã"
"feliz","radiante",0.579775912996932,"feliú","áadiante"
"ideia","noção",0.545798686153337,"ideiá","uoção"
"ideia","sugestão",0.517324768976094,"idega","sujestão"
"ideia","teoria",0.498858776806086,"idvia","tedria"
"ideia","intenção",0.418012665054229,"idlia","ixtenção"
"ideia","escolha",0.411349783152611,"iseia","escolha"
"andar","caminhar",0.599489469769115,"mndar","camênhar"
"andar","ande",0.582783054948193,"andal","andv"
"andar","anda",0.543455497388357,"asdar","aéda"
"andar","vaguear",0.503445203868542,"andvr","daguear"
"andar","mexer",0.468333576703427,"anqar","mexeê"
"mudar","muda",0.726673067581026,"budar","luda"
"mudar","mude",0.705168669717827,"mudúr","mudé"
"mudar","alterar",0.70163587749743,"mujar","alteyar"
"mudar","mudaste",0.63482273489386,"muaar","mudapte"
"mudar","mudança",0.562764539543112,"médar","muzança"
"pessoal","confidencial",0.419900705845482,"pessoab","confidenciaó"
"pessoal","estagiário",0.381429632510081,"üessoal","estagiário"
"pessoal","profissional",0.372803825768693,"pessoaç","proféssional"
"pessoal","gente",0.362206354598223,"pesspal","gante"
"pessoal","administrativo",0.360099664829641,"pesssal","administratávo"
"conta","poupança",0.417921946278256,"colta","àoupança"
"conta","factura",0.401460862562547,"contá","facturi"
"conta","caimão",0.394788566875323,"conla","cadmão"
"conta","consideração",0.377010502911878,"contz","considereção"
"conta","descontar",0.37612523617912,"comta","descontae"
"pagar","pago",0.694974824766513,"paglr","púgo"
"pagar","cobrar",0.656688533759342,"ôagar","ôobrar"
"pagar","pagaste",0.644071852800952,"pagtr","pagastr"
"pagar","renda",0.530570488826883,"pógar","renwa"
"pagar","pagamento",0.526725431540688,"pagah","pagamento"
"casamento","noivar",0.609207591777957,"casamínto","noivpr"
"casamento","matrimónio",0.569818677262247,"casamento","matlimónio"
"casamento","divórcio",0.561745175108365,"casamecto","divógcio"
"casamento","namoro",0.533266960973043,"casamento","wamoro"
"casamento","noivo",0.52269039485796,"casamenty","ioivo"
"seguir","segu",0.565131532703448,"seguiq","wegu"
"seguir","prosseguir",0.47351211251611,"spguir","prosseguir"
"seguir","perseguir",0.455085233510647,"aeguir","persiguir"
