"word_combo","pt_cue","pt_target","type","cue_type","target_type","pt_br_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"absolucarraimpéções","absolucarra","impéções","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"absolucarraprivacidade","absolucarra","privacidade","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"absolutamenteassaltar","absolutamente","assaltar","unrelated","word","word",0.0712911384262012,-0.185951486559925,0.577375599833879,0.12599368526949,21,21,21,0,1,21,21,0,1,FALSE,FALSE,FALSE
"absolutamentecompletamente","absolutamente","completamente","related","word","word",0.642043621411263,-0.641548417596117,0.503944545794017,0.251972272897008,4,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"absolutamentesumptude","absolutamente","sumptude","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"abstetartaruga","abste","tartaruga","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"abstevarviqueicho","abste","varviqueicho","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acalmanoeir","acalmano","eir","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acalmanoheroína","acalmano","heroína","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acampamentocerveja","acampamento","cerveja","unrelated","word","word",0.0838297025417324,-0.579930237105958,0.0828006296009003,0.0370295672734789,5,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"acampamentoinvestituíam","acampamento","investituíam","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acampamentovila","acampamento","vila","related","word","word",0.39028471987528,0.410319496177821,1.6707545140346,0.631485849424876,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"aceiceconfessar","aceice","confessar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aceiceperigoblins","aceice","perigoblins","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acezerdesequei","acezer","desequei","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acezerimundo","acezer","imundo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"achavadoalarme","achavado","alarme","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"achavadoceatractial","achavado","ceatractial","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acicoaprentituto","acico","aprentituto","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acicosugerir","acico","sugerir","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acidentalmenteintencionalmente","acidentalmente","intencionalmente","related","word","word",0.546110296824863,-0.185390511243449,0.0546987267027705,0.0386778405737987,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"acidentalmentemapato","acidentalmente","mapato","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acidentalmenteretorna","acidentalmente","retorna","unrelated","word","word",0.0959205812527174,0.184441393742787,0.556980061914717,0.22738615809914,6,6,6,0,1,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"acionarativar","acionar","ativar","related","word","word",0.659268688860261,-0.274189570420105,0.622511567614607,0.311255783807304,4,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"acionarlutador","acionar","lutador","unrelated","word","word",0.0603990267129888,-0.731840583783169,0.28156198106019,0.162559885558665,3,4,6,0,0.666666666666667,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"acionarmarputação","acionar","marputação","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acorminarconcripto","acorminar","concripto","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acorminarestratégia","acorminar","estratégia","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acoscesamanutenção","acoscesa","manutenção","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acoscesamatramento","acoscesa","matramento","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acoscídiofesac","acoscídio","fesac","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acoscídioperigo","acoscídio","perigo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acrescientemetal","acresciente","metal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acrescientemupõem","acresciente","mupõem","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acrestidadecayria","acrestidade","cayria","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acrestidadesemana","acrestidade","semana","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"açúcarchocolate","açúcar","chocolate","related","word","word",0.573932417318047,-0.314445568293657,0.28026420469788,0.198176719665725,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"açúcarnhava","açúcar","nhava","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"açúcarsempre","açúcar","sempre","unrelated","word","word",0.107724430742608,-0.742862708848268,0.322418567242992,0.0930742232947375,12,14,14,0,1,14,14,0,1,FALSE,FALSE,FALSE
"adapcentecomunidade","adapcente","comunidade","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"adapcentedonse","adapcente","donse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"admilheinação","admilhei","nação","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"admilheipreslos","admilhei","preslos","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"admillsgadogaib","admillsgado","gaib","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"admillsgadoreino","admillsgado","reino","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"adminaismetriusnico","adminais","metriusnico","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"adminaisperfume","adminais","perfume","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"administraçãoconstida","administração","constida","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"administraçãogoverno","administração","governo","related","word","word",0.51264703959631,-0.648616247547209,0.127187437056426,0.0568799510284287,5,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"administraçãomorango","administração","morango","unrelated","word","word",0.0302068557458208,-0.348674994630462,0.85190513038213,0.185900940233206,21,21,21,0,1,18,21,0,0.857142857142857,FALSE,FALSE,FALSE
"admirarapreciar","admirar","apreciar","related","word","word",0.566956266674354,-0.34723487991773,0.980314348147282,0.165703368461618,35,36,37,2,0.972972972972973,30,37,2,0.810810810810811,FALSE,FALSE,FALSE
"admirarquavrax","admirar","quavrax","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"admirartelefone","admirar","telefone","unrelated","word","word",0.143456519960313,-0.237025497382834,0.497620224268381,0.175935317517871,8,8,8,0,1,7,8,0,0.875,FALSE,FALSE,FALSE
"admitirconfessar","admitir","confessar","related","word","word",0.591489964727884,0.0992052598807106,1.15457823984246,0.57728911992123,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"admitirpaxes","admitir","paxes","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"admitirrodovia","admitir","rodovia","unrelated","word","word",0.0179239532086429,-0.252878985888209,0.898829855112154,0.217998260710943,17,18,18,0,1,16,18,0,0.888888888888889,FALSE,FALSE,FALSE
"adolescênciaadolescente","adolescência","adolescente","related","word","word",0.570391103097853,0.527875807284081,0.865126989331324,0.386896551462915,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"adolescênciaanimado","adolescência","animado","unrelated","word","word",0.123602701690614,1.50758967458916,1.70256967286019,0.982979058939925,3,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"adolescênciadriagae","adolescência","driagae","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"adonimochantagem","adonimo","chantagem","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"adonimoinjeremy","adonimo","injeremy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"adoplulaexpressar","adoplula","expressar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"adoplulainvestimesha","adoplula","investimesha","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"adultoexatrasar","adulto","exatrasar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"adultoimperador","adulto","imperador","unrelated","word","word",0.117244915457349,-0.318745677522748,0.640429510259515,0.160107377564879,16,18,18,0,1,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"adultopai","adulto","pai","related","word","word",0.294956837056631,-0.685399566465471,0.24579457220323,0.122897286101615,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"advogadoaguarcedora","advogado","aguarcedora","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"advogadodança","advogado","dança","unrelated","word","word",0.0519614382555871,-0.515654663141495,0.824184270622116,0.179851752700848,21,22,23,0,0.956521739130435,20,23,0,0.869565217391304,FALSE,FALSE,FALSE
"advogadopromotor","advogado","promotor","related","word","word",0.551313066204663,-0.363590875502904,0.493390272999843,0.348879607809671,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"afirdigoishaança","afirdigo","ishaança","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"afirdigoreduzir","afirdigo","reduzir","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"afirmudaaguenângulo","afirmuda","aguenângulo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"afirmudacedo","afirmuda","cedo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"afogarbruxo","afogar","bruxo","unrelated","word","word",0.120993123541419,-0.646436784447617,0.450403678415904,0.103329690421785,19,19,19,0,1,17,19,0,0.894736842105263,FALSE,FALSE,FALSE
"afogarconcluírio","afogar","concluírio","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"afogarnadar","afogar","nadar","related","word","word",0.449690471581737,-0.269534991852109,1.13034492170267,0.461461381919625,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"áfricaamérica","áfrica","américa","related","word","word",0.636967003134447,-0.586348577098583,0.435406351111708,0.105601551511667,17,17,17,0,1,17,17,0,1,FALSE,FALSE,FALSE
"áfricajuste","áfrica","juste","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"áfricaoxigênio","áfrica","oxigênio","unrelated","word","word",0.144729312168508,0.0582070436264114,0.794045628560191,0.300121037544033,7,7,7,0,1,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"agarrarapanhar","agarrar","apanhar","related","word","word",0.437170653399219,-0.302345952317295,0.44428543066076,0.167924108665372,7,7,7,1,1,7,7,1,1,FALSE,FALSE,FALSE
"agarrarciência","agarrar","ciência","unrelated","word","word",0.137182894163458,-0.402045607229875,0.898454945062199,0.17969098901244,25,26,27,0,0.962962962962963,23,27,0,0.851851851851852,FALSE,FALSE,FALSE
"agarrarmiblackfone","agarrar","miblackfone","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agartarcecharla","agartar","cecharla","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agartarsonda","agartar","sonda","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agentedetetive","agente","detetive","related","word","word",0.545138327477423,-0.513074829493676,0.0897976962446785,0.0634965599495419,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"agenteocidental","agente","ocidental","unrelated","word","word",0.115810855505807,-0.423565552618785,0.733587518860818,0.177921107405761,17,17,17,0,1,16,17,0,0.941176470588235,FALSE,FALSE,FALSE
"agenteshannado","agente","shannado","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agenvadocicatriz","agenvado","cicatriz","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agenvadopeofendo","agenvado","peofendo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aglomelhoconfidencial","aglomelho","confidencial","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aglomelhomiséções","aglomelho","miséções","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agoracercaxeis","agora","cercaxeis","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agoraconhecer","agora","conhecer","related","word","word",0.174033273828622,-0.590167239556222,0.159972188416193,0.0799860942080964,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"agorafatal","agora","fatal","unrelated","word","word",0.0907768872946779,-0.0946809855057478,0.541792814987426,0.312804227577996,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"agratomapedido","agratoma","pedido","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agratomapokopf","agratoma","pokopf","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agraturacomunicatalyst","agratura","comunicatalyst","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agraturagrandes","agratura","grandes","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agricadoalfa","agricado","alfa","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agricadoverifiqueisa","agricado","verifiqueisa","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agricultorchantagem","agricultor","chantagem","unrelated","word","word",0.0495714382540214,0.302969232970085,1.13657208180479,0.568286040902396,4,4,5,0,0.8,5,5,0,1,FALSE,FALSE,FALSE
"agricultorsobia","agricultor","sobia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agricultortrabalhador","agricultor","trabalhador","related","word","word",0.561294391286374,-0.421956107892093,0.478135819036525,0.239067909518263,4,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"aguardeesperar","aguarde","esperar","related","word","word",0.460709753753785,-0.177926467971606,1.1444800470708,0.467232022686657,6,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"aguardemanchasra","aguarde","manchasra","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aguardepsicológico","aguarde","psicológico","unrelated","word","word",0.14238212522499,0.0935783376962816,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"aguarduradoexplodir","aguardurado","explodir","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aguarduradoperímenahem","aguardurado","perímenahem","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aguencassadodoença","aguencassado","doença","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aguencassadorapidaatraíste","aguencassado","rapidaatraíste","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aguenmalmentelarin","aguenmalmente","larin","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aguenmalmentemassagem","aguenmalmente","massagem","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aguenmáticocolapso","aguenmático","colapso","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aguenmáticocomigahl","aguenmático","comigahl","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aguennalismoaguenatura","aguennalismo","aguenatura","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aguennalismomiséria","aguennalismo","miséria","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aguentáculoimensado","aguentáculo","imensado","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aguentáculointencionalmente","aguentáculo","intencionalmente","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agulhaalzer","agulha","alzer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agulhacriatividade","agulha","criatividade","unrelated","word","word",0.136997466396227,0.852113540419998,2.14706283388145,0.876534731450597,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"agulhaseringa","agulha","seringa","related","word","word",0.607703692016658,-0.329622951185627,0.660273629734745,0.233441980512047,8,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"aidshiv","aids","hiv","related","word","word",0.532132073628418,0.0636100144101006,1.27352184245668,0.31838046061417,16,17,17,0,1,12,17,0,0.705882352941177,FALSE,FALSE,FALSE
"aidsmassanhos","aids","massanhos","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aidsrestaurante","aids","restaurante","unrelated","word","word",0.00610546681202989,0.483499913451107,1.44934104138194,0.648165018222073,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"aírespecialista","aír","especialista","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aírpasçais","aír","pasçais","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ajudaajudar","ajuda","ajudar","related","word","word",0.58323045468785,-0.513937129338684,0.718638621974816,0.129071306747892,31,32,32,0,1,31,32,0,0.96875,FALSE,FALSE,FALSE
"ajudaapreente","ajuda","apreente","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ajudatítulo","ajuda","título","unrelated","word","word",0.0642822074039212,-0.593122180355381,0.58125688391934,0.133349474591671,19,20,20,1,1,20,20,1,1,FALSE,FALSE,FALSE
"albárazoável","albá","razoável","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"albásparota","albá","sparota","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"álbummetro","álbum","metro","unrelated","word","word",0.092831199718046,-0.480940013358924,0.976092930241424,0.218261014437678,20,21,21,0,1,21,21,0,1,FALSE,FALSE,FALSE
"álbummúsica","álbum","música","related","word","word",0.44455272871108,-0.695551381535993,0.360898514678689,0.08753074683228,17,18,18,0,1,16,18,0,0.888888888888889,FALSE,FALSE,FALSE
"álbumquille","álbum","quille","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"álcooldroga","álcool","droga","related","word","word",0.512704005820454,-0.36537981984748,1.2795009832706,0.522354089067056,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"álcoolfeliz","álcool","feliz","unrelated","word","word",0.0686258263996467,-0.693797562974601,0.44792793599542,0.200319462781387,5,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"álcoollebi","álcool","lebi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aleijetociênções","aleijeto","ciênções","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aleijetofamília","aleijeto","família","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alertaalarme","alerta","alarme","related","word","word",0.453476479489858,-0.881074793238991,0.447352884914698,0.108499011554593,17,17,17,0,1,16,17,0,0.941176470588235,FALSE,FALSE,FALSE
"alertaarnho","alerta","arnho","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alertalavagem","alerta","lavagem","unrelated","word","word",0.0862985399424641,-0.833645534134587,0.321051569486763,0.227017741894674,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"alheaçãocivilização","alheação","civilização","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alheaçãotêvão","alheação","têvão","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alhocâncer","alho","câncer","unrelated","word","word",0.131507518019362,-0.579846858706858,0.47310390030602,0.149608589487625,10,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"alhocebola","alho","cebola","related","word","word",0.621415606787323,-0.784415770198381,0.305686875367079,0.0720510874972629,18,19,19,1,1,19,19,1,1,FALSE,FALSE,FALSE
"alhosolunome","alho","solunome","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
